"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"131","Galea_Cranio_scRNAseq",1877,486,0.213106020245072,"0","0","Neutrophils"
"132","Galea_Cranio_scRNAseq",3322,844,0.0301023479831427,"0","0","Neutrophils"
"133","Galea_Cranio_scRNAseq",2787,650,0.0717617509867241,"0","0","Neutrophils"
"134","Galea_Cranio_scRNAseq",2679,885,0.149309443822322,"0","0","Neutrophils"
"135","Galea_Cranio_scRNAseq",1882,715,0.106269925611052,"0","0","Neutrophils"
"136","Galea_Cranio_scRNAseq",1961,830,0.101988781234064,"0","0","Neutrophils"
"137","Galea_Cranio_scRNAseq",866,432,0,"0","0","Neutrophils"
"138","Galea_Cranio_scRNAseq",2703,673,0,"0","0","Neutrophils"
"139","Galea_Cranio_scRNAseq",2454,681,0.0407497962510187,"0","0","Neutrophils"
"140","Galea_Cranio_scRNAseq",1121,381,0,"0","0","Neutrophils"
"141","Galea_Cranio_scRNAseq",2946,808,0.10183299389002,"0","0","Neutrophils"
"142","Galea_Cranio_scRNAseq",815,339,0,"0","0","Neutrophils"
"143","Galea_Cranio_scRNAseq",1865,760,0.697050938337802,"0","0","Neutrophils"
"144","Galea_Cranio_scRNAseq",1869,789,0.214018191546281,"0","0","Neutrophils"
"145","Galea_Cranio_scRNAseq",2334,588,0.214224507283633,"0","0","Neutrophils"
"146","Galea_Cranio_scRNAseq",2334,581,0.25706940874036,"0","0","Neutrophils"
"147","Galea_Cranio_scRNAseq",2709,921,0.073827980804725,"0","0","Neutrophils"
"148","Galea_Cranio_scRNAseq",2160,625,0,"0","0","Neutrophils"
"149","Galea_Cranio_scRNAseq",544,244,0,"0","0","Neutrophils"
"150","Galea_Cranio_scRNAseq",1714,385,0,"0","0","Neutrophils"
"151","Galea_Cranio_scRNAseq",1498,500,0.267022696929239,"0","0","Neutrophils"
"152","Galea_Cranio_scRNAseq",1553,557,0,"0","0","Neutrophils"
"153","Galea_Cranio_scRNAseq",1806,513,0.0553709856035437,"0","0","Neutrophils"
"154","Galea_Cranio_scRNAseq",2647,666,0.264450321118247,"0","0","Neutrophils"
"155","Galea_Cranio_scRNAseq",976,559,0.102459016393443,"0","0","Neutrophils"
"156","Galea_Cranio_scRNAseq",2160,964,0.324074074074074,"0","0","Neutrophils"
"157","Galea_Cranio_scRNAseq",2454,819,0,"0","0","Neutrophils"
"158","Galea_Cranio_scRNAseq",2651,579,0.0754432289701999,"0","0","Neutrophils"
"159","Galea_Cranio_scRNAseq",1628,365,0.122850122850123,"0","0","Neutrophils"
"160","Galea_Cranio_scRNAseq",2086,860,0.0958772770853308,"0","0","Neutrophils"
"161","Galea_Cranio_scRNAseq",2452,637,0.122349102773246,"0","0","Neutrophils"
"162","Galea_Cranio_scRNAseq",2575,648,0,"0","0","Neutrophils"
"163","Galea_Cranio_scRNAseq",1567,411,0.0638162093171666,"0","0","Neutrophils"
"164","Galea_Cranio_scRNAseq",4211,1235,0.0237473284255521,"0","0","Neutrophils"
"165","Galea_Cranio_scRNAseq",2069,856,0.579990333494442,"0","0","Neutrophils"
"166","Galea_Cranio_scRNAseq",1960,751,0.255102040816327,"0","0","Neutrophils"
"167","Galea_Cranio_scRNAseq",1871,776,0.160342063067878,"0","0","Neutrophils"
"168","Galea_Cranio_scRNAseq",2424,692,0,"0","0","Neutrophils"
"169","Galea_Cranio_scRNAseq",1968,526,0.0508130081300813,"0","0","Neutrophils"
"170","Galea_Cranio_scRNAseq",2662,1006,0.0751314800901578,"0","0","Neutrophils"
"171","Galea_Cranio_scRNAseq",2389,586,0,"0","0","Neutrophils"
"172","Galea_Cranio_scRNAseq",1052,396,0.190114068441065,"0","0","Neutrophils"
"173","Galea_Cranio_scRNAseq",1886,529,0,"0","0","Neutrophils"
"174","Galea_Cranio_scRNAseq",2299,743,0.0869943453675511,"0","0","Neutrophils"
"175","Galea_Cranio_scRNAseq",1897,733,0.263574064312072,"0","0","Neutrophils"
"176","Galea_Cranio_scRNAseq",610,451,0,"0","0",NA
"177","Galea_Cranio_scRNAseq",2259,566,0.0442673749446658,"0","0","Neutrophils"
"178","Galea_Cranio_scRNAseq",2633,963,0.303835928598557,"0","0","Neutrophils"
"179","Galea_Cranio_scRNAseq",1707,547,0,"0","0","Neutrophils"
"180","Galea_Cranio_scRNAseq",560,235,0,"0","0","Neutrophils"
"181","Galea_Cranio_scRNAseq",2531,719,0.0790201501382853,"0","0","Neutrophils"
"182","Galea_Cranio_scRNAseq",2978,735,0.0335795836131632,"0","0","Neutrophils"
"183","Galea_Cranio_scRNAseq",2445,788,0.122699386503067,"0","0","Neutrophils"
"184","Galea_Cranio_scRNAseq",2536,750,0.433753943217666,"0","0","Neutrophils"
"185","Galea_Cranio_scRNAseq",796,417,0.125628140703518,"0","0","Neutrophils"
"186","Galea_Cranio_scRNAseq",966,339,0,"0","0","Neutrophils"
"187","Galea_Cranio_scRNAseq",1916,565,0.0521920668058455,"0","0","Neutrophils"
"188","Galea_Cranio_scRNAseq",1906,592,0.314795383001049,"0","0","Neutrophils"
"189","Galea_Cranio_scRNAseq",2514,688,0.0397772474144789,"0","0","Neutrophils"
"190","Galea_Cranio_scRNAseq",1759,757,0.341102899374645,"0","0","Neutrophils"
"191","Galea_Cranio_scRNAseq",2143,836,0.279981334577695,"0","0","Neutrophils"
"192","Galea_Cranio_scRNAseq",2377,890,0,"0","0","Neutrophils"
"193","Galea_Cranio_scRNAseq",2406,784,0.374064837905237,"0","0","Neutrophils"
"194","Galea_Cranio_scRNAseq",704,272,0,"0","0",NA
"195","Galea_Cranio_scRNAseq",1601,640,0.249843847595253,"0","0","Neutrophils"
"196","Galea_Cranio_scRNAseq",1833,601,0.10911074740862,"0","0","Neutrophils"
"197","Galea_Cranio_scRNAseq",533,317,0,"0","0","Neutrophils"
"198","Galea_Cranio_scRNAseq",2978,656,0.201477501678979,"0","0","Neutrophils"
"199","Galea_Cranio_scRNAseq",1822,500,0.0548847420417124,"0","0","Neutrophils"
"200","Galea_Cranio_scRNAseq",2167,805,0.230733733271804,"0","0","Neutrophils"
"201","Galea_Cranio_scRNAseq",1403,533,0.285103349964362,"0","0","Neutrophils"
"202","Galea_Cranio_scRNAseq",2840,815,0.140845070422535,"0","0","Neutrophils"
"203","Galea_Cranio_scRNAseq",3807,939,0.052534804307854,"0","0","Neutrophils"
"204","Galea_Cranio_scRNAseq",1676,667,0.238663484486874,"0","0","Neutrophils"
"205","Galea_Cranio_scRNAseq",2095,692,0.0954653937947494,"0","0","Neutrophils"
"206","Galea_Cranio_scRNAseq",2914,882,0.102951269732327,"0","0","Neutrophils"
"207","Galea_Cranio_scRNAseq",2378,819,0,"0","0","Neutrophils"
"208","Galea_Cranio_scRNAseq",523,290,0,"0","0","Neutrophils"
"209","Galea_Cranio_scRNAseq",950,464,0.421052631578947,"0","0",NA
"210","Galea_Cranio_scRNAseq",1802,594,0.0554938956714761,"0","0","Neutrophils"
"211","Galea_Cranio_scRNAseq",1909,626,0.261917234154007,"0","0","Neutrophils"
"212","Galea_Cranio_scRNAseq",2277,491,0,"0","0","Neutrophils"
"213","Galea_Cranio_scRNAseq",2660,788,0,"0","0","Neutrophils"
"214","Galea_Cranio_scRNAseq",2896,752,0,"0","0","Neutrophils"
"215","Galea_Cranio_scRNAseq",2090,648,0,"0","0","Neutrophils"
"216","Galea_Cranio_scRNAseq",2461,572,0.0406338886631451,"0","0","Neutrophils"
"217","Galea_Cranio_scRNAseq",2263,850,0.265134776844896,"0","0","Neutrophils"
"218","Galea_Cranio_scRNAseq",2197,681,0,"0","0","Neutrophils"
"219","Galea_Cranio_scRNAseq",2726,643,0.256786500366838,"0","0","Neutrophils"
"220","Galea_Cranio_scRNAseq",1640,479,0.0609756097560976,"0","0","Neutrophils"
"221","Galea_Cranio_scRNAseq",2042,574,0.440744368266406,"0","0","Neutrophils"
"222","Galea_Cranio_scRNAseq",2275,515,0.043956043956044,"0","0","Neutrophils"
"223","Galea_Cranio_scRNAseq",2641,503,0,"0","0","Neutrophils"
"224","Galea_Cranio_scRNAseq",2379,626,0,"0","0","Neutrophils"
"225","Galea_Cranio_scRNAseq",3517,937,0.284333238555587,"0","0","Neutrophils"
"226","Galea_Cranio_scRNAseq",1933,813,0,"0","0","Neutrophils"
"227","Galea_Cranio_scRNAseq",2362,677,0.211685012701101,"0","0","Neutrophils"
"228","Galea_Cranio_scRNAseq",3355,637,0.119225037257824,"0","0","Neutrophils"
"229","Galea_Cranio_scRNAseq",3158,747,0.0316656111462951,"0","0","Neutrophils"
"230","Galea_Cranio_scRNAseq",1494,657,0.200803212851406,"0","0","Neutrophils"
"231","Galea_Cranio_scRNAseq",1883,662,0.212426978226235,"0","0","Neutrophils"
"232","Galea_Cranio_scRNAseq",3416,1071,0.322014051522248,"0","0","Neutrophils"
"233","Galea_Cranio_scRNAseq",2745,1153,0,"0","0","Neutrophils"
"234","Galea_Cranio_scRNAseq",2708,880,0.0369276218611521,"0","0","Neutrophils"
"235","Galea_Cranio_scRNAseq",2563,600,0.0780335544284042,"0","0","Neutrophils"
"236","Galea_Cranio_scRNAseq",1739,569,0.115008625646924,"0","0","Neutrophils"
"237","Galea_Cranio_scRNAseq",1046,489,0,"0","0","Neutrophils"
"238","Galea_Cranio_scRNAseq",3085,775,0.0648298217179903,"0","0","Neutrophils"
"239","Galea_Cranio_scRNAseq",2248,586,0,"0","0","Neutrophils"
"240","Galea_Cranio_scRNAseq",1973,497,0.10136847440446,"0","0","Neutrophils"
"241","Galea_Cranio_scRNAseq",1686,445,0,"0","0","Neutrophils"
"242","Galea_Cranio_scRNAseq",1104,380,0.0905797101449275,"0","0","Neutrophils"
"243","Galea_Cranio_scRNAseq",1612,699,0.43424317617866,"0","0","Neutrophils"
"244","Galea_Cranio_scRNAseq",1869,573,0.642054574638844,"0","0","Neutrophils"
"245","Galea_Cranio_scRNAseq",2597,683,0.0770119368502118,"0","0","Neutrophils"
"246","Galea_Cranio_scRNAseq",2159,762,0,"0","0","Neutrophils"
"247","Galea_Cranio_scRNAseq",1611,520,0.186219739292365,"0","0","Neutrophils"
"248","Galea_Cranio_scRNAseq",2004,743,0.0499001996007984,"0","0","Neutrophils"
"249","Galea_Cranio_scRNAseq",1700,731,0.117647058823529,"0","0","Neutrophils"
"250","Galea_Cranio_scRNAseq",1647,673,0,"0","0","Neutrophils"
"251","Galea_Cranio_scRNAseq",1408,640,0.142045454545455,"0","0","Neutrophils"
"252","Galea_Cranio_scRNAseq",3178,754,0.0314663310258024,"0","0","Neutrophils"
"253","Galea_Cranio_scRNAseq",2313,576,0.172935581495893,"0","0","Neutrophils"
"254","Galea_Cranio_scRNAseq",3213,502,0.124494242141301,"0","0","Neutrophils"
"255","Galea_Cranio_scRNAseq",1640,404,0,"0","0","Neutrophils"
"256","Galea_Cranio_scRNAseq",1460,559,0.205479452054795,"0","0","Neutrophils"
"257","Galea_Cranio_scRNAseq",3802,755,0.263019463440295,"0","0","Neutrophils"
"258","Galea_Cranio_scRNAseq",1700,553,0.117647058823529,"0","0","Neutrophils"
"259","Galea_Cranio_scRNAseq",1277,644,0.704776820673453,"0","0","Neutrophils"
"260","Galea_Cranio_scRNAseq",1867,605,0,"0","0","Neutrophils"
"261","Galea_Cranio_scRNAseq",2181,792,0.0458505272810637,"0","0","Neutrophils"
"262","Galea_Cranio_scRNAseq",2902,1050,0.0344589937973811,"0","0","Neutrophils"
"263","Galea_Cranio_scRNAseq",1846,602,0,"0","0","Neutrophils"
"264","Galea_Cranio_scRNAseq",4957,1095,0.766592697195885,"0","0","Neutrophils"
"265","Galea_Cranio_scRNAseq",4534,1011,0.0441111601235112,"0","0","Neutrophils"
