"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gcnt1.5",9.66099900553691e-35,-0.334298158850714,0.228,0.306,1.71405444356236e-30,"Macrophages","Gcnt1"
"Map4k2.1",6.04610608008183e-34,-0.329269188670202,0.138,0.257,1.07270014072812e-29,"Macrophages","Map4k2"
"Ccl4.4",1.08087457972084e-33,-1.17893895750522,0.294,0.324,1.91768767934071e-29,"Macrophages","Ccl4"
"Pdgfb.4",2.24596769215227e-33,-0.348099158150389,0.179,0.27,3.98479587941655e-29,"Macrophages","Pdgfb"
"Prrc2b.4",3.32311095773129e-33,-0.259056032242869,0.257,0.306,5.89586346120685e-29,"Macrophages","Prrc2b"
"Rab27a.1",4.5382415457982e-33,-0.268068720582661,0.197,0.288,8.05174815055517e-29,"Macrophages","Rab27a"
"Cst3.5",5.31110288294219e-33,-1.57331832233811,1,0.957,9.42295873491604e-29,"Macrophages","Cst3"
"Rptor.2",7.80212857022436e-33,-0.25526786884544,0.228,0.274,1.38425365092921e-28,"Macrophages","Rptor"
"Dusp1.5",1.20347775494483e-32,-0.537975502114489,0.672,0.539,2.13521023282312e-28,"Macrophages","Dusp1"
"Fosb.5",1.7651291898081e-32,-0.298506632344765,0.39,0.312,3.13169220855753e-28,"Macrophages","Fosb"
"Ccl3.3",2.52500737552103e-32,-0.891306938988482,0.311,0.294,4.47986808564941e-28,"Macrophages","Ccl3"
"Kdm2b.2",6.01058409676179e-32,-0.253663366456971,0.221,0.292,1.06639783044748e-27,"Macrophages","Kdm2b"
"AI467606.1",7.35455663220184e-32,-0.253792732035146,0.185,0.278,1.30484543768525e-27,"Macrophages","AI467606"
"Arid5a.3",1.64777106866744e-31,-0.278618068012855,0.341,0.358,2.92347543002978e-27,"Macrophages","Arid5a"
"Junb.4",8.4320799546373e-31,-0.348810621812379,0.923,0.845,1.49601962555175e-26,"Macrophages","Junb"
"Hist1h2ap.3",2.11314724243783e-30,-0.89654239772454,0.276,0.298,3.74914583753319e-26,"Macrophages","Hist1h2ap"
"Cxcl2.3",6.63145711463453e-30,-1.18958452492841,0.369,0.228,1.17655312127846e-25,"Macrophages","Cxcl2"
"Rogdi.4",2.43703323670344e-29,-0.285756134550622,0.221,0.272,4.32378436855924e-25,"Macrophages","Rogdi"
"Rps15a.5",5.17092765575089e-29,-0.268477899835774,0.999,0.927,9.17425984683323e-25,"Macrophages","Rps15a"
"Cst7.3",5.65094054969569e-29,-0.371672145807033,0.16,0.276,1.00258987232701e-24,"Macrophages","Cst7"
"Ccl12.5",9.39070687019011e-29,-0.658299639850625,0.347,0.304,1.66609921290913e-24,"Macrophages","Ccl12"
"Malat1.1",1.49925101774975e-28,-0.507630167591197,0.999,0.997,2.65997115569161e-24,"Macrophages","Malat1"
"Dennd1c",4.17927498992053e-28,-0.253774882850369,0.224,0.283,7.41486968711701e-24,"Macrophages","Dennd1c"
"Hist1h2bc.4",5.13475909800395e-28,-0.397285412337247,0.156,0.259,9.1100895916786e-24,"Macrophages","Hist1h2bc"
"Osm.1",1.74490126380844e-27,-0.256440665360519,0.281,0.189,3.09580382224894e-23,"Macrophages","Osm"
"Srgn.4",4.07199507800648e-27,-0.507164365687696,0.952,0.842,7.22453366739909e-23,"Macrophages","Srgn"
"Plk3.3",2.5433418185489e-26,-0.314352769124776,0.233,0.259,4.51239705446947e-22,"Macrophages","Plk3"
"Traf1.4",5.45189727244028e-26,-0.387781007057406,0.242,0.278,9.67275614076355e-22,"Macrophages","Traf1"
"Isg20.3",1.57972234404215e-22,-0.282519321212951,0.251,0.226,2.80274338279958e-18,"Macrophages","Isg20"
"B930036N10Rik.2",4.52526087868316e-22,-0.267922505386694,0.22,0.266,8.02871785095967e-18,"Macrophages","B930036N10Rik"
"Il7r.5",1.00607497112043e-21,-0.375899116192155,0.328,0.317,1.78497821376187e-17,"Macrophages","Il7r"
"Camp.1",1.59359800881377e-20,-1.83020715071845,0.256,0.223,2.82736158723739e-16,"Macrophages","Camp"
"Rplp1.4",2.29938719413873e-14,-0.278609990615724,0.998,0.968,4.07957275984094e-10,"Macrophages","Rplp1"
"Rps27.5",9.19507016206296e-09,-0.276744397798487,0.998,0.976,0.000163138934815321,"Macrophages","Rps27"
"Plac8.5",0,2.31328781536238,0.979,0.353,0,"Monocytes","Plac8"
"Tgfbi.5",0,1.67523908580475,0.984,0.368,0,"Monocytes","Tgfbi"
"Ms4a4c.6",0,1.63712983326399,0.964,0.239,0,"Monocytes","Ms4a4c"
"Ifitm3.6",0,1.58890765681837,1,0.589,0,"Monocytes","Ifitm3"
"Ms4a6c.6",0,1.46829256205999,0.995,0.406,0,"Monocytes","Ms4a6c"
"Ccr2.5",1.44613014537733e-320,1.48010530899077,0.943,0.321,2.56572410392846e-316,"Monocytes","Ccr2"
"Lyz2.6",1.11450444011362e-316,1.66486036809912,0.998,0.765,1.97735377764959e-312,"Monocytes","Lyz2"
"Cybb.6",5.18896820125503e-312,1.27019669785376,0.973,0.307,9.20626738266667e-308,"Monocytes","Cybb"
"Gpr141.1",4.56572131327427e-309,0.954356019082427,0.775,0.112,8.10050275401121e-305,"Monocytes","Gpr141"
"Lgals3.5",2.1452080075018e-305,1.25395098395253,0.998,0.44,3.80602804690969e-301,"Monocytes","Lgals3"
"Gpx1.5",7.17862933223887e-291,0.978992075018925,0.994,0.77,1.27363241612582e-286,"Monocytes","Gpx1"
"Plbd1.6",2.43184650559895e-284,0.938431146412806,0.932,0.237,4.31458207023366e-280,"Monocytes","Plbd1"
"Napsa.3",2.28144536344186e-270,0.98523426793942,0.87,0.203,4.04774036381855e-266,"Monocytes","Napsa"
"Emilin2.6",2.63286538833358e-251,0.764013980623981,0.857,0.2,4.67122977198144e-247,"Monocytes","Emilin2"
"Atox1.5",5.54739167028323e-249,0.89510375243197,0.995,0.764,9.84218230141651e-245,"Monocytes","Atox1"
"Sirpb1c.2",3.98654887410371e-242,0.819251979037538,0.746,0.132,7.0729350124348e-238,"Monocytes","Sirpb1c"
"Ms4a6d.5",5.59414683375781e-237,1.06275112589975,0.918,0.382,9.92513531245311e-233,"Monocytes","Ms4a6d"
"Prdx5.6",4.75005082839446e-236,1.13219644149857,0.987,0.772,8.42754017973744e-232,"Monocytes","Prdx5"
"Pirb.6",1.11858310565695e-235,0.879127257708639,0.946,0.347,1.98459014605656e-231,"Monocytes","Pirb"
"Ly6c2.2",1.40879117566047e-234,1.5373797213218,0.891,0.303,2.49947730385681e-230,"Monocytes","Ly6c2"
"Clec4a1.1",3.74212239319364e-233,0.782789764304561,0.685,0.111,6.63927355000416e-229,"Monocytes","Clec4a1"
"Gm21188.1",3.20204526667201e-231,0.695710997942525,0.704,0.118,5.68106871212948e-227,"Monocytes","Gm21188"
"Ifitm2.6",1.81645173880633e-229,1.01611205732821,0.984,0.476,3.2227486749902e-225,"Monocytes","Ifitm2"
"Klra2.1",1.36954949424589e-228,0.76494507767388,0.64,0.088,2.42985471269107e-224,"Monocytes","Klra2"
"Fn1.2",5.81695496732373e-228,1.36796161672096,0.786,0.185,1.03204415030258e-223,"Monocytes","Fn1"
"Pitpna.2",3.20546940042992e-226,0.786779506650966,0.975,0.632,5.68714381024277e-222,"Monocytes","Pitpna"
"F10.1",1.02086804119299e-218,1.07165921318035,0.675,0.111,1.81122407868461e-214,"Monocytes","F10"
"Ifi211.1",2.30299931578554e-218,0.903486923584278,0.739,0.171,4.08598138606671e-214,"Monocytes","Ifi211"
"Pid1.5",6.02105669647922e-217,0.839959390628459,0.88,0.282,1.06825587908934e-212,"Monocytes","Pid1"
"Npc2.5",1.8617948160168e-215,0.897923658739303,0.998,0.837,3.303196362577e-211,"Monocytes","Npc2"
"Wfdc17.6",2.13608654316653e-214,0.828962655966831,0.887,0.281,3.78984474488606e-210,"Monocytes","Wfdc17"
"Mcemp1.4",1.26874471164122e-211,0.516948353507417,0.786,0.2,2.25100686739386e-207,"Monocytes","Mcemp1"
"Vim.4",5.82518135339363e-210,1.06806738476356,0.987,0.535,1.0335036757191e-205,"Monocytes","Vim"
"Clec4a3.5",1.94632487855284e-208,0.8660328149574,0.824,0.257,3.45316959952844e-204,"Monocytes","Clec4a3"
"Ly6i.2",1.72008365669526e-203,1.4446585942651,0.708,0.169,3.05177242370874e-199,"Monocytes","Ly6i"
"Tspo.2",1.79543521706559e-203,0.821908008477826,0.989,0.802,3.18546116211777e-199,"Monocytes","Tspo"
"Mcub.1",3.18062939480355e-203,0.604449398402404,0.631,0.112,5.64307267226045e-199,"Monocytes","Mcub"
"C3.6",4.52756514399386e-202,0.919233664417551,0.84,0.246,8.03280607847391e-198,"Monocytes","C3"
"Trps1.3",4.64988203824061e-202,0.732523665481075,0.819,0.239,8.24982071224648e-198,"Monocytes","Trps1"
"Ifi207.4",2.51068737444069e-201,0.791741613216793,0.826,0.238,4.45446153973267e-197,"Monocytes","Ifi207"
"Cebpb.6",2.1709923955161e-199,0.963090169585172,0.975,0.713,3.85177470812467e-195,"Monocytes","Cebpb"
"Gm2a.4",5.83460333278176e-198,0.788269085586459,0.984,0.581,1.03517532330214e-193,"Monocytes","Gm2a"
"Ifi27l2a.5",1.22266742173347e-196,1.12167602017514,0.971,0.664,2.16925653963952e-192,"Monocytes","Ifi27l2a"
"S100a4.6",3.70463940780135e-195,1.0523361580457,0.865,0.285,6.57277123732116e-191,"Monocytes","S100a4"
"Samhd1.4",1.68763209533701e-190,0.838320136031184,0.99,0.675,2.99419686354693e-186,"Monocytes","Samhd1"
"Msrb1.5",4.07834175780155e-190,0.611001160793823,0.973,0.449,7.2357939466915e-186,"Monocytes","Msrb1"
"Adssl1.5",1.66093673054911e-188,0.681395717597281,0.756,0.197,2.94683394734023e-184,"Monocytes","Adssl1"
"Cyp4f18.6",1.90310985979413e-185,0.582354463907612,0.816,0.243,3.37649751324675e-181,"Monocytes","Cyp4f18"
"Igsf6.6",2.22589250551414e-185,0.6548362335917,0.903,0.337,3.94917848328319e-181,"Monocytes","Igsf6"
"Fgr.5",7.38331673615149e-181,0.560195482872081,0.823,0.253,1.309948055328e-176,"Monocytes","Fgr"
"Alox5ap.6",1.50610511365763e-179,0.757269466874545,0.99,0.586,2.67213169265136e-175,"Monocytes","Alox5ap"
"Hp.5",3.80175624327128e-178,0.678930722940611,0.753,0.203,6.7450759268119e-174,"Monocytes","Hp"
"H2-DMa.5",3.77580567258049e-177,0.872578387318184,0.945,0.495,6.6990344242923e-173,"Monocytes","H2-DMa"
"Ms4a8a",3.8734123194805e-177,0.452508216653404,0.414,0.032,6.87220813722231e-173,"Monocytes","Ms4a8a"
"Chil3.2",1.3801253102718e-176,1.43173107326489,0.642,0.149,2.44861832548423e-172,"Monocytes","Chil3"
"Pnp.4",1.25908275037562e-175,0.772512229935033,0.962,0.573,2.23386461571643e-171,"Monocytes","Pnp"
"Ly86.6",1.80178875188369e-175,-0.735008987327906,0.96,0.612,3.19673360359204e-171,"Monocytes","Ly86"
"F13a1.1",5.6554703531067e-174,0.934954090128608,0.572,0.094,1.00339355004819e-169,"Monocytes","F13a1"
"Cd74.6",2.80608072281147e-173,1.32612753406145,0.951,0.636,4.97854841841211e-169,"Monocytes","Cd74"
"Ifi204.4",5.48927755221327e-171,0.849884852235989,0.875,0.357,9.73907623313678e-167,"Monocytes","Ifi204"
"Lst1.6",8.09249173404418e-171,0.809173616522818,0.967,0.539,1.43576988345412e-166,"Monocytes","Lst1"
"Emp3.3",1.80479075616726e-169,0.787085111042724,0.951,0.554,3.20205975959196e-165,"Monocytes","Emp3"
"Nupr1.5",5.92203108388182e-169,0.640772765724464,0.748,0.216,1.05068675490231e-164,"Monocytes","Nupr1"
"Dbi.3",2.34156492296606e-168,0.723646729030632,0.929,0.518,4.15440448632638e-164,"Monocytes","Dbi"
"Ass1.4",2.51080632087942e-168,0.878990605885181,0.723,0.213,4.45467257450427e-164,"Monocytes","Ass1"
"Slfn5.6",8.01467949257606e-168,0.886025070035568,0.875,0.355,1.42196443557285e-163,"Monocytes","Slfn5"
"H2-DMb1.5",1.12132811259692e-165,0.958572156832338,0.821,0.355,1.98946033736946e-161,"Monocytes","H2-DMb1"
"Pla2g7.6",5.27299801956194e-165,0.727686055247348,0.77,0.231,9.3553530863068e-161,"Monocytes","Pla2g7"
"Sem1.3",9.10004150235284e-164,0.604232109686693,0.995,0.844,1.61452936334744e-159,"Monocytes","Sem1"
"Mgst1.3",1.45849667288284e-162,0.782486223368505,0.68,0.166,2.58766479702873e-158,"Monocytes","Mgst1"
"Fxyd5.3",1.00542473289949e-161,0.701994425953418,0.997,0.708,1.78382456111028e-157,"Monocytes","Fxyd5"
"Gda.2",1.70024404707379e-161,0.380666912711472,0.683,0.186,3.01657298831832e-157,"Monocytes","Gda"
"Myof.1",2.39783787211217e-158,0.485541090055004,0.548,0.094,4.25424395270142e-154,"Monocytes","Myof"
"AB124611.5",1.92247801444326e-156,0.656807754597524,0.851,0.341,3.41086049322524e-152,"Monocytes","AB124611"
"Ccl9.5",9.41446128641521e-154,0.778370078199962,0.713,0.211,1.67031372143579e-149,"Monocytes","Ccl9"
"Ms4a6b.6",6.7971349357785e-153,0.737718191981021,0.951,0.544,1.20594768030582e-148,"Monocytes","Ms4a6b"
"Hpse",7.32156076234363e-152,0.410053442649067,0.517,0.085,1.29899131045501e-147,"Monocytes","Hpse"
"Ciita.1",6.79113675842115e-150,0.736127111698381,0.629,0.15,1.20488348367908e-145,"Monocytes","Ciita"
"Vcan",1.19772769846601e-149,0.610347894339,0.263,0.008,2.1250084826184e-145,"Monocytes","Vcan"
"Ahnak.6",8.46603257913093e-149,0.768317756991427,0.881,0.38,1.50204350018941e-144,"Monocytes","Ahnak"
"H2-Ab1.6",4.03217420210432e-147,1.30293344625851,0.864,0.539,7.15388346937348e-143,"Monocytes","H2-Ab1"
"Csf1r.6",1.41538986983706e-144,-0.567432294118746,0.973,0.63,2.51118470706491e-140,"Monocytes","Csf1r"
"Oasl2.6",2.85540100917285e-144,0.584667949920856,0.81,0.299,5.06605247047446e-140,"Monocytes","Oasl2"
"Trem2.5",3.77392888516673e-144,-1.01901507603651,0.669,0.556,6.69570462806282e-140,"Monocytes","Trem2"
"Ctsl.5",6.36493966203764e-144,-0.977214666129104,0.737,0.576,1.12926759483872e-139,"Monocytes","Ctsl"
"Gm9733",1.11660229143181e-143,0.486288788984257,0.379,0.036,1.98107578545832e-139,"Monocytes","Gm9733"
"Cfp.6",4.75527279907011e-143,0.62604879037335,0.704,0.208,8.43680500011019e-139,"Monocytes","Cfp"
"Mefv",1.44922005570122e-141,0.403158532466638,0.525,0.1,2.5712062228251e-137,"Monocytes","Mefv"
"H2-Aa.6",2.573580392009e-141,1.29017562581521,0.845,0.449,4.56604633150236e-137,"Monocytes","H2-Aa"
"Ctsc.6",7.66076387549688e-139,0.7523598112401,0.983,0.633,1.35917272679066e-134,"Monocytes","Ctsc"
"Olfm1",9.29115867419226e-139,0.495905514689133,0.539,0.108,1.64843737197519e-134,"Monocytes","Olfm1"
"Anxa5.5",9.60275734012327e-139,0.642843168672907,0.876,0.403,1.70372120728467e-134,"Monocytes","Anxa5"
"Marcks.5",2.02193402602444e-138,-1.03126782876918,0.823,0.694,3.58731534897257e-134,"Monocytes","Marcks"
"Cdkn1a.2",7.22941013508632e-138,0.637465328008547,0.678,0.196,1.28264194616701e-133,"Monocytes","Cdkn1a"
"S100a6.5",1.87177115895661e-137,0.374400045539451,0.989,0.589,3.32089639022082e-133,"Monocytes","S100a6"
"Spi1.5",2.01450668715999e-136,0.523678255156424,0.995,0.624,3.57413776435926e-132,"Monocytes","Spi1"
"Irf7.6",2.28513271129057e-135,0.796000981708429,0.818,0.347,4.05428245637174e-131,"Monocytes","Irf7"
"Krt80",2.75053375791677e-135,0.371799749286432,0.384,0.042,4.87999699329593e-131,"Monocytes","Krt80"
"H3f3a.4",4.60860538507423e-134,0.555810807522347,0.995,0.926,8.17658767419869e-130,"Monocytes","H3f3a"
"Arpc1b.5",6.20101674794164e-132,0.492028177309289,1,0.912,1.10018439141981e-127,"Monocytes","Arpc1b"
"Csf2ra.5",8.91911178134665e-131,0.457169537091576,0.916,0.447,1.58242881224652e-126,"Monocytes","Csf2ra"
"Oas1a.1",9.46818334523784e-131,0.480125287377825,0.624,0.171,1.6798450891121e-126,"Monocytes","Oas1a"
"Smpdl3a.4",6.60209606213062e-130,0.690274310051806,0.789,0.343,1.17134388334321e-125,"Monocytes","Smpdl3a"
"Ifi209.2",7.41607200192146e-130,0.676904792867232,0.813,0.35,1.31575949458091e-125,"Monocytes","Ifi209"
"Sirpa.5",1.23922386320474e-129,-0.38516616475814,0.913,0.619,2.19863097809784e-125,"Monocytes","Sirpa"
"Gpr35",1.33847103650529e-128,0.435576216417863,0.624,0.17,2.37471531296769e-124,"Monocytes","Gpr35"
"Gsn.6",1.04853061811218e-127,0.370635028776711,0.751,0.277,1.86030302265464e-123,"Monocytes","Gsn"
"Siva1.2",1.11693537632571e-126,0.478414343476371,0.742,0.266,1.98166674467708e-122,"Monocytes","Siva1"
"Cstb.6",4.75382447954485e-126,0.781704213921554,0.946,0.583,8.43423539160847e-122,"Monocytes","Cstb"
"Eno1.3",3.17713538252561e-125,0.600934068498973,0.97,0.685,5.63687359567694e-121,"Monocytes","Eno1"
"Ifitm6.1",1.28911362887931e-124,0.307318217254838,0.542,0.134,2.28714540035767e-120,"Monocytes","Ifitm6"
"Tpi1.4",1.60390199913683e-124,0.766931638035377,0.913,0.547,2.84564292686857e-120,"Monocytes","Tpi1"
"Anxa2.5",2.7957255568326e-124,0.486315011342849,0.921,0.466,4.9601762829324e-120,"Monocytes","Anxa2"
"Pkm.5",2.89600924642138e-124,0.619246261237256,0.984,0.775,5.13809960500081e-120,"Monocytes","Pkm"
"Crip1.4",7.49478727097893e-124,0.801793984448368,0.954,0.573,1.32972515761708e-119,"Monocytes","Crip1"
"Sparc.6",2.30251483265863e-123,-2.206818075551,0.16,0.457,4.08512181610295e-119,"Monocytes","Sparc"
"Emb.3",4.89224669682803e-123,0.266054403065808,0.916,0.468,8.67982408951228e-119,"Monocytes","Emb"
"Cd81.6",1.24307732799193e-122,-1.92532042279499,0.195,0.512,2.20546779532328e-118,"Monocytes","Cd81"
"Itgb5.5",1.87089074603885e-121,-0.568814657034873,0.666,0.497,3.31933436162213e-117,"Monocytes","Itgb5"
"Psma7.2",3.47407870958271e-120,0.529268137429565,0.973,0.699,6.16371044654163e-116,"Monocytes","Psma7"
"Sh3bgrl.3",1.3039461077194e-119,0.489843090468212,0.751,0.294,2.31346118431575e-115,"Monocytes","Sh3bgrl"
"Zbp1.3",7.53579029842004e-119,0.631351341648969,0.854,0.425,1.33699991474568e-114,"Monocytes","Zbp1"
"App.5",8.14928806065464e-119,0.526044692328963,0.878,0.431,1.44584668772135e-114,"Monocytes","App"
"Cx3cr1.6",8.34463500237018e-119,-1.58964168167291,0.669,0.567,1.48050514212052e-114,"Monocytes","Cx3cr1"
"Slfn1.3",8.46969951988874e-119,0.499329678707403,0.783,0.314,1.50269408881866e-114,"Monocytes","Slfn1"
"Rassf4.6",1.62825266311601e-118,0.527343997751719,0.796,0.333,2.88884587490043e-114,"Monocytes","Rassf4"
"Pgk1.3",1.49765982086717e-117,0.673274209577984,0.902,0.544,2.65714805418254e-113,"Monocytes","Pgk1"
"H2-Eb1.6",1.72700560477283e-117,1.23759815993081,0.784,0.41,3.06405334398796e-113,"Monocytes","H2-Eb1"
"Lgmn.5",1.83878354354998e-117,-0.918353801453212,0.883,0.674,3.26236976296637e-113,"Monocytes","Lgmn"
"Msr1.1",5.58582164961287e-117,0.557424323874709,0.536,0.131,9.91036477074315e-113,"Monocytes","Msr1"
"Atf3.5",7.38646495667985e-117,0.682792431338307,0.712,0.257,1.31050661261414e-112,"Monocytes","Atf3"
"Rps9.3",5.58577222012364e-116,0.452866067052419,1,0.977,9.91027707294336e-112,"Monocytes","Rps9"
"Gapdh.4",7.16026516739709e-116,0.634337052810417,0.997,0.895,1.27037424599959e-111,"Monocytes","Gapdh"
"Hexb.6",8.63777227839741e-116,-1.99511777223564,0.857,0.749,1.53251355763327e-111,"Monocytes","Hexb"
"Tgm2.6",1.15800198818284e-115,0.820957800630912,0.675,0.233,2.05452712743399e-111,"Monocytes","Tgm2"
"Eif4ebp1.6",1.77595957499102e-115,0.512314916460526,0.805,0.353,3.15090747794906e-111,"Monocytes","Eif4ebp1"
"Mndal.5",2.52942211259645e-115,0.557267255070512,0.843,0.387,4.48770071216862e-111,"Monocytes","Mndal"
"Slamf8.1",6.49670817141848e-115,0.489926781939693,0.597,0.176,1.15264596377307e-110,"Monocytes","Slamf8"
"Gm34084.1",1.31004110737652e-114,0.486620340376105,0.525,0.125,2.32427493270743e-110,"Monocytes","Gm34084"
"Tmem51.1",1.92211626804423e-114,0.35670161668034,0.41,0.069,3.41021868276407e-110,"Monocytes","Tmem51"
"Hexa.6",7.79438253472692e-114,-0.271658851802278,0.886,0.607,1.38287934931125e-109,"Monocytes","Hexa"
"S100a11.6",2.82012298253256e-113,0.28727936386035,0.987,0.629,5.00346219560926e-109,"Monocytes","S100a11"
"Csf2rb.4",4.96597463901472e-113,0.504752746721211,0.886,0.45,8.81063220453991e-109,"Monocytes","Csf2rb"
"Jarid2.1",6.59926036192655e-113,0.54212420542256,0.694,0.262,1.17084077341301e-108,"Monocytes","Jarid2"
"Fcrls.6",1.37904939151979e-112,-1.69432332713824,0.114,0.448,2.44670943043442e-108,"Monocytes","Fcrls"
"Plin2.6",5.52139770423477e-112,0.507748275521334,0.854,0.408,9.79606380685333e-108,"Monocytes","Plin2"
"Sap30.3",4.53335418082386e-111,0.445411076014371,0.694,0.253,8.04307698761769e-107,"Monocytes","Sap30"
"Psmb10.2",8.3515283253746e-110,0.516094294543826,0.954,0.616,1.48172815548796e-105,"Monocytes","Psmb10"
"Clec12a.2",1.3318727190286e-108,0.492516117866712,0.55,0.148,2.36300857810054e-104,"Monocytes","Clec12a"
"Lrp1.6",1.41142049418427e-108,0.301426803037664,0.873,0.451,2.50414224078174e-104,"Monocytes","Lrp1"
"Arhgef10l.1",3.84236383692934e-108,0.364400891635853,0.444,0.089,6.81712191948003e-104,"Monocytes","Arhgef10l"
"Tpd52.5",1.62512435139986e-107,0.401806773434796,0.927,0.518,2.88329562425364e-103,"Monocytes","Tpd52"
"Ctsh.6",1.69239686239865e-107,0.36578589906477,0.986,0.622,3.00265051326768e-103,"Monocytes","Ctsh"
"Hck.5",1.99361406744888e-107,0.388545057023008,0.875,0.439,3.53707007846781e-103,"Monocytes","Hck"
"Ly6e.4",3.66522936535542e-107,0.505965886973724,0.998,0.905,6.50284994001358e-103,"Monocytes","Ly6e"
"Fcgr1.6",7.80121313759448e-107,0.461095748646866,0.905,0.481,1.38409123487201e-102,"Monocytes","Fcgr1"
"Esd.2",1.41725714612791e-106,0.528047544550826,0.913,0.559,2.51449762866014e-102,"Monocytes","Esd"
"Aldoa.4",1.92895953828929e-106,0.642729583196919,0.97,0.777,3.42236001283285e-102,"Monocytes","Aldoa"
"Thbs1.2",2.30580884669997e-106,0.834960530076251,0.577,0.171,4.09096605581509e-102,"Monocytes","Thbs1"
"Gngt2.4",5.3366467121737e-106,0.60359452035436,0.921,0.54,9.46827859673858e-102,"Monocytes","Gngt2"
"Metrnl.5",7.47619305764204e-105,0.407153452683292,0.65,0.224,1.32642617228685e-100,"Monocytes","Metrnl"
"Ifi203.5",8.87925815665233e-104,0.545526912153766,0.802,0.364,1.57535798215326e-99,"Monocytes","Ifi203"
"BC028528.4",1.3177885225289e-103,0.4497824373752,0.658,0.235,2.33802039667078e-99,"Monocytes","BC028528"
"Olfml3.6",1.3969164718943e-103,-1.53659838333756,0.174,0.464,2.47840920443487e-99,"Monocytes","Olfml3"
"Zeb2.6",2.08452509474635e-103,0.514312811899069,0.967,0.609,3.69836442309897e-99,"Monocytes","Zeb2"
"Oas3.2",2.42878897405256e-103,0.427404004219201,0.575,0.172,4.30915739776405e-99,"Monocytes","Oas3"
"Psmb8.3",2.57205856278685e-103,0.493447170755493,0.992,0.822,4.56334630209644e-99,"Monocytes","Psmb8"
"Pgam1.6",5.43827696704514e-103,0.589600875493843,0.914,0.589,9.64859099493149e-99,"Monocytes","Pgam1"
"Itgam.5",2.5946053272109e-102,-0.30325679456403,0.88,0.622,4.60334877153757e-98,"Monocytes","Itgam"
"Ets1.6",4.40750601241858e-102,-1.09027578549176,0.109,0.493,7.81979716723305e-98,"Monocytes","Ets1"
"Hspa8.1",9.48765660865373e-102,0.478565979094252,0.998,0.934,1.68330003550734e-97,"Monocytes","Hspa8"
"Selenop.5",1.25199911723865e-101,-0.922019810008605,0.691,0.627,2.22129683380481e-97,"Monocytes","Selenop"
"Ucp2.4",1.62478278709688e-101,0.498284116218947,0.979,0.767,2.88268962086728e-97,"Monocytes","Ucp2"
"Cyba.4",7.87779034494853e-101,0.482067475782882,1,0.937,1.39767756300077e-96,"Monocytes","Cyba"
"Fcer1g.5",2.30030113403694e-100,0.490675903587922,0.998,0.809,4.08119427200834e-96,"Monocytes","Fcer1g"
"Cd37.2",3.18527675915758e-100,-0.800823577019304,0.455,0.7,5.65131802609738e-96,"Monocytes","Cd37"
"C1qa.6",4.12262459572635e-100,-1.98279527093198,0.602,0.711,7.31436055773769e-96,"Monocytes","C1qa"
"Irf5.5",1.06550117288703e-99,0.40129685381026,0.81,0.38,1.89041218093618e-95,"Monocytes","Irf5"
"Lsr",2.32213106627771e-99,0.315507611325522,0.358,0.059,4.11992493778991e-95,"Monocytes","Lsr"
"Cxcl16.5",3.19782817076244e-99,0.741846567421696,0.759,0.357,5.67358674056672e-95,"Monocytes","Cxcl16"
"Grn.6",5.96454412003988e-99,-0.351691668019916,0.96,0.689,1.05822941777748e-94,"Monocytes","Grn"
"Gm36161.1",9.65610611359019e-99,0.294693793142003,0.353,0.056,1.71318634667317e-94,"Monocytes","Gm36161"
"C1qc.6",2.20664296557622e-98,-1.94865284162683,0.474,0.652,3.91502594952533e-94,"Monocytes","C1qc"
"Selplg.4",3.26170611773224e-98,-0.942418394200919,0.899,0.87,5.78691899408055e-94,"Monocytes","Selplg"
"Itga4.3",1.41032820222612e-97,0.284588541118198,0.735,0.32,2.50220429638959e-93,"Monocytes","Itga4"
"Sec61g.3",3.12253993193388e-97,0.480388100050213,0.978,0.766,5.54001034723709e-93,"Monocytes","Sec61g"
"Rnf149.6",1.72576117151826e-96,0.330460576151239,0.926,0.539,3.06184547050769e-92,"Monocytes","Rnf149"
"Ncf4.4",4.34907862057202e-96,0.475128399531091,0.873,0.492,7.71613528861888e-92,"Monocytes","Ncf4"
"Ftl1.6",4.89051483600992e-96,0.480671357458811,1,0.974,8.6767514220488e-92,"Monocytes","Ftl1"
"Prdx6.3",7.12028540618975e-96,0.635441295582049,0.872,0.508,1.26328103676618e-91,"Monocytes","Prdx6"
"Slc16a3.5",4.33507894585387e-95,0.354190526144036,0.74,0.32,7.69129706573393e-91,"Monocytes","Slc16a3"
"Lpcat2.6",1.63277432586316e-94,-0.564233009083309,0.681,0.557,2.89686820894642e-90,"Monocytes","Lpcat2"
"Ifi213",2.08809760260714e-94,0.448992328450699,0.552,0.169,3.70470276654558e-90,"Monocytes","Ifi213"
"Rnh1.3",3.40297128447158e-94,0.52081066252858,0.884,0.527,6.03755165290948e-90,"Monocytes","Rnh1"
"Mmp14.5",8.67746933887145e-94,0.568924612912288,0.624,0.228,1.53955661010257e-89,"Monocytes","Mmp14"
"Tmsb10.6",9.1853279587893e-94,0.429750025498048,0.998,0.771,1.6296608864484e-89,"Monocytes","Tmsb10"
"Ncf2.4",3.00922164023797e-93,0.304946722206058,0.902,0.508,5.33896103411021e-89,"Monocytes","Ncf2"
