"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"2387","Brain_Cranio_scRNAseq",9340,2570,3.17987152034261,"1","1","Monocytes"
"2388","Brain_Cranio_scRNAseq",15665,3687,3.14714331311842,"1","1","Monocytes"
"2389","Brain_Cranio_scRNAseq",20349,4058,1.05164872966731,"1","1","Macrophages"
"2390","Brain_Cranio_scRNAseq",17410,3827,3.71051120045951,"1","1","Macrophages"
"2391","Brain_Cranio_scRNAseq",20100,3508,2.5771144278607,"1","1","Monocytes"
"2392","Brain_Cranio_scRNAseq",13771,3373,2.45443322924987,"1","1","Macrophages"
"2393","Brain_Cranio_scRNAseq",3806,1486,0.131371518654756,"1","1","Monocytes"
"2394","Brain_Cranio_scRNAseq",11997,2897,2.30057514378595,"1","1","Macrophages"
"2395","Brain_Cranio_scRNAseq",16124,3804,2.57380302654428,"1","1","Macrophages"
"2396","Brain_Cranio_scRNAseq",12528,3156,1.91570881226054,"1","1","Macrophages"
"2397","Brain_Cranio_scRNAseq",16797,4086,3.29225456926832,"1","1","Macrophages"
"2398","Brain_Cranio_scRNAseq",11464,3353,1.88415910676902,"1","1","Macrophages"
"2399","Brain_Cranio_scRNAseq",14759,3368,1.37543193983332,"1","1","Macrophages"
"2400","Brain_Cranio_scRNAseq",10350,2982,3.11111111111111,"1","1","Macrophages"
"2401","Brain_Cranio_scRNAseq",10115,3004,3.16361838853188,"1","1","Monocytes"
"2402","Brain_Cranio_scRNAseq",12239,3203,2.23057439333279,"1","1","Macrophages"
"2403","Brain_Cranio_scRNAseq",13907,3117,2.94096498166391,"1","1","Monocytes"
"2404","Brain_Cranio_scRNAseq",12385,3344,2.81792490916431,"1","1","Macrophages"
"2405","Brain_Cranio_scRNAseq",16957,3670,1.04971398242614,"1","1","Macrophages"
"2406","Brain_Cranio_scRNAseq",8605,2792,1.76641487507263,"1","1","Macrophages"
"2407","Brain_Cranio_scRNAseq",21737,4006,2.87068132677002,"1","1","Macrophages"
"2408","Brain_Cranio_scRNAseq",25854,5123,2.36713854722673,"1","1","Microglia"
"2409","Brain_Cranio_scRNAseq",8221,2418,1.61780805254835,"1","1","Monocytes"
"2410","Brain_Cranio_scRNAseq",14847,3579,2.14858220515929,"1","1","Macrophages"
"2411","Brain_Cranio_scRNAseq",18376,4071,2.70461471484545,"1","1",NA
"2412","Brain_Cranio_scRNAseq",11478,3155,0.923505837253877,"1","1","Macrophages"
"2413","Brain_Cranio_scRNAseq",12586,3215,2.70141426982361,"1","1","Monocytes"
"2414","Brain_Cranio_scRNAseq",12963,3300,2.79256344981872,"1","1","Monocytes"
