"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rnf149.7",1.44769693170201e-25,-0.475653858123815,0.641,0.562,2.56850389622571e-21,"9","Rnf149"
"Rab3il1.8",1.98468755708833e-25,-0.507553051770894,0.199,0.383,3.52123266378611e-21,"9","Rab3il1"
"Pou2f2.8",2.18879609092364e-25,-0.604120897894179,0.444,0.509,3.88336202451672e-21,"9","Pou2f2"
"Tnrc6b.5",2.62155824887292e-25,-0.427772288243245,0.535,0.609,4.65116864515033e-21,"9","Tnrc6b"
"Tcn2.5",2.80156692415287e-25,-0.320235569843383,0.508,0.48,4.97054003683203e-21,"9","Tcn2"
"Atp6v1e1.4",3.34400491481272e-25,-0.275524384634879,0.617,0.559,5.93293351986073e-21,"9","Atp6v1e1"
"Aprt.3",3.79824250717025e-25,-0.360242745653244,0.524,0.535,6.73884185622146e-21,"9","Aprt"
"Lrpap1.8",3.80406797911076e-25,-0.340946731374138,0.348,0.429,6.74917740853831e-21,"9","Lrpap1"
"Csnk1e.5",3.99076910649244e-25,-0.385681645040212,0.447,0.45,7.08042254873889e-21,"9","Csnk1e"
"Atp6ap1.4",4.76716231018674e-25,-0.257222101008774,0.553,0.516,8.45789937073332e-21,"9","Atp6ap1"
"Adipor1.6",4.88067801544492e-25,-0.357244970902165,0.545,0.526,8.65929893500237e-21,"9","Adipor1"
"Ncl.4",5.06267387007976e-25,-0.279292299175532,0.843,0.769,8.98219598029551e-21,"9","Ncl"
"H2-Q7.7",5.08306484879362e-25,0.519616943246954,0.867,0.65,9.01837365472965e-21,"9","H2-Q7"
"Tspan33.1",5.79890530773167e-25,0.2611999207263,0.359,0.136,1.02884177969775e-20,"9","Tspan33"
"Skap1.8",6.56079919509693e-25,-0.542311999541909,0.069,0.252,1.1640169931941e-20,"9","Skap1"
"Cebpb.9",6.99475608741559e-25,-0.947281851862669,0.638,0.735,1.24100962502927e-20,"9","Cebpb"
"Rps26.6",7.20023381805425e-25,0.256789285623631,0.987,0.923,1.27746548399918e-20,"9","Rps26"
"Sp110.2",7.23089989363605e-25,0.26179242123214,0.777,0.509,1.28290625912891e-20,"9","Sp110"
"Dock2.4",7.29016573705807e-25,-0.294967664680852,0.75,0.687,1.29342120506884e-20,"9","Dock2"
"Pla2g7.8",7.36367929955628e-25,-0.781604316387585,0.12,0.274,1.30646398132727e-20,"9","Pla2g7"
"Tyrobp.6",7.53864611976087e-25,-0.361420362216117,0.941,0.831,1.33750659456797e-20,"9","Tyrobp"
"Rpl10.7",9.08892434349771e-25,0.314794835840355,0.987,0.925,1.61255695702336e-20,"9","Rpl10"
"Nucb1.3",9.63546447076741e-25,-0.350596322211199,0.391,0.486,1.70952410640355e-20,"9","Nucb1"
"Ccdc12",1.15995075194967e-24,0.275773119968089,0.902,0.698,2.05798462410911e-20,"9","Ccdc12"
"Ripor2.8",1.3263026927694e-24,-0.429804581392786,0.077,0.262,2.35312623751147e-20,"9","Ripor2"
"Sorl1.5",1.51790942973822e-24,-0.535648238960921,0.473,0.484,2.69307491024155e-20,"9","Sorl1"
"Fcgr2b.7",1.62572042944413e-24,-0.517671447941123,0.468,0.523,2.88435318591978e-20,"9","Fcgr2b"
"Lap3.8",1.8037616997442e-24,-0.445101211926018,0.221,0.349,3.20023400768616e-20,"9","Lap3"
"Klhl6.5",1.91358978929946e-24,-0.42217553698213,0.218,0.391,3.39509100417511e-20,"9","Klhl6"
"Inpp5b",2.08370858358438e-24,0.31553736881804,0.354,0.138,3.69691576899541e-20,"9","Inpp5b"
"Usp2.6",2.50420679783249e-24,-0.435475581149596,0.096,0.271,4.44296370071441e-20,"9","Usp2"
"Rpl28.6",2.64075061288223e-24,0.272383886712736,0.984,0.935,4.68521973737565e-20,"9","Rpl28"
"Fam49b.3",2.8640734719967e-24,0.308259184467378,0.944,0.815,5.08143915401654e-20,"9","Fam49b"
"Slamf8.1",3.44651842828476e-24,0.252452559513491,0.436,0.195,6.11481299546282e-20,"9","Slamf8"
"Hivep1",3.83965743066196e-24,0.275402346893848,0.426,0.188,6.81232021348046e-20,"9","Hivep1"
"Fus.5",4.37407914204452e-24,-0.258954539952515,0.851,0.768,7.76049121381539e-20,"9","Fus"
"Laptm5.6",4.61150944406079e-24,-0.438448674468053,0.936,0.951,8.18174005565265e-20,"9","Laptm5"
"Plod1.8",4.98719024892662e-24,-0.401145903386737,0.13,0.306,8.84827293964561e-20,"9","Plod1"
"Rac2.9",5.07530733783213e-24,-0.572092597874586,0.729,0.788,9.00461027878176e-20,"9","Rac2"
"Nr3c1.2",5.5898351228926e-24,-0.386741094968882,0.463,0.509,9.91748547503604e-20,"9","Nr3c1"
"Smc4.7",5.64332926433825e-24,-0.300695256044106,0.412,0.336,1.00123947807889e-19,"9","Smc4"
"Cd82.4",5.65955284172866e-24,-0.393040214554688,0.388,0.486,1.0041178651795e-19,"9","Cd82"
"C3.8",5.66782076598427e-24,-0.705841003695163,0.144,0.293,1.00558476030093e-19,"9","C3"
"Zcchc7.4",5.75863406927809e-24,-0.296938151413257,0.545,0.527,1.02169685657132e-19,"9","Zcchc7"
"Slamf6.4",6.100793240011e-24,-0.423667137721047,0.106,0.303,1.08240273664275e-19,"9","Slamf6"
"Slc25a3.2",6.55491856387293e-24,0.262548972162771,0.963,0.788,1.16297365160234e-19,"9","Slc25a3"
"Rpl39.7",6.73842156089124e-24,0.26141397394179,0.989,0.952,1.19553075333332e-19,"9","Rpl39"
"Rpl7a.6",6.95471792279701e-24,0.260667101489742,0.984,0.882,1.23390605386264e-19,"9","Rpl7a"
"F11r.7",7.49958063794733e-24,-0.374251949646243,0.487,0.436,1.33057559678462e-19,"9","F11r"
"Hectd1.4",9.60107771810962e-24,-0.391768280949023,0.527,0.593,1.70342320874701e-19,"9","Hectd1"
"Fos.8",1.04389409520609e-23,-0.695487457991283,0.662,0.654,1.85207690371464e-19,"9","Fos"
"Crlf3.4",1.04519056738107e-23,-0.267260805627079,0.673,0.58,1.85437710464749e-19,"9","Crlf3"
"Selenom.1",1.13653813728378e-23,0.576514279429768,0.282,0.13,2.01644596316888e-19,"9","Selenom"
"Ubc.7",1.21697697636265e-23,-0.378621628648705,0.987,0.925,2.15916055146261e-19,"9","Ubc"
"Cdc42ep3.4",1.38882344748412e-23,0.530329805754071,0.444,0.267,2.46405056052632e-19,"9","Cdc42ep3"
"Sipa1.2",1.45658527167595e-23,-0.38499266399828,0.479,0.554,2.58427358900748e-19,"9","Sipa1"
"Gramd1a.3",1.48987796401707e-23,-0.414772404787706,0.287,0.433,2.64334148375908e-19,"9","Gramd1a"
"Scaf11.1",1.5840408625321e-23,-0.276908361223915,0.649,0.62,2.81040529830445e-19,"9","Scaf11"
"Fcgr1.8",1.59083093651517e-23,-0.266289097906642,0.577,0.507,2.82245224756522e-19,"9","Fcgr1"
"Hsp90ab1.2",1.72461538511081e-23,0.266745202465724,0.987,0.905,3.05981261626359e-19,"9","Hsp90ab1"
"Gna15.5",1.87177582544381e-23,-0.375893596612143,0.33,0.411,3.3209046695024e-19,"9","Gna15"
"Ogt.6",1.97991239316411e-23,-0.404678492342359,0.58,0.626,3.51276056795176e-19,"9","Ogt"
"Arhgap25",2.03999640351776e-23,-0.387669087759014,0.301,0.444,3.61936161912121e-19,"9","Arhgap25"
"Retreg1.5",2.2283332692009e-23,-0.390657219316604,0.441,0.504,3.95350888621623e-19,"9","Retreg1"
"Ppp1cc.1",2.62564189073209e-23,-0.258236267866716,0.609,0.567,4.65841384253687e-19,"9","Ppp1cc"
"Zfp652.2",2.96539179944878e-23,-0.387590252142349,0.293,0.409,5.26119813058203e-19,"9","Zfp652"
"Dusp1.8",2.98294377489809e-23,-0.563719015413312,0.723,0.544,5.29233884542419e-19,"9","Dusp1"
"Gtf2i.5",3.05658240638658e-23,-0.387940620476343,0.197,0.355,5.42298850541106e-19,"9","Gtf2i"
"Ltb.5",3.75364707490344e-23,-0.6107756047663,0.391,0.393,6.65972064029368e-19,"9","Ltb"
"Prkcb.3",3.76642994598067e-23,-0.367222865290863,0.141,0.348,6.6824000101589e-19,"9","Prkcb"
"Camk2d.5",4.07202979876702e-23,-0.365893345914785,0.399,0.463,7.22459526897244e-19,"9","Camk2d"
"Srsf5.4",4.11426733917236e-23,-0.314342815135383,0.907,0.84,7.2995331131596e-19,"9","Srsf5"
"Rgs2.7",5.07127094890945e-23,-0.588854827884721,0.676,0.674,8.99744891755515e-19,"9","Rgs2"
"Nucks1.3",5.64818785671826e-23,-0.273614001529834,0.564,0.496,1.00210148953895e-18,"9","Nucks1"
"Plek.3",5.91585809265915e-23,-0.387105792334684,0.665,0.591,1.04959154279959e-18,"9","Plek"
"Hmox1.6",5.94923408060152e-23,-0.552852728412044,0.104,0.286,1.05551311058032e-18,"9","Hmox1"
"Mrpl52.5",7.19912227981556e-23,0.342389309614205,0.875,0.729,1.27726827488488e-18,"9","Mrpl52"
"Hnrnph1.5",7.23286069260673e-23,-0.309694958166584,0.601,0.572,1.28325414408229e-18,"9","Hnrnph1"
"Herc2.4",9.98984699970993e-23,-0.334329214382615,0.441,0.461,1.77239865468854e-18,"9","Herc2"
"Klf3.3",1.2182028292327e-22,-0.304606618250708,0.564,0.517,2.16133545962466e-18,"9","Klf3"
"Rrbp1.8",1.25094795362024e-22,-0.345757234708928,0.918,0.814,2.21943185931303e-18,"9","Rrbp1"
"Mlec.4",1.25189100157137e-22,-0.340372909011356,0.441,0.506,2.22110501498793e-18,"9","Mlec"
"Acp2.7",1.37794003632337e-22,-0.409437455987493,0.173,0.346,2.44474121244492e-18,"9","Acp2"
"Ggnbp2",1.86160884411981e-22,-0.26593944851209,0.519,0.518,3.30286641123737e-18,"9","Ggnbp2"
"Pkig.7",2.03237994538926e-22,-0.278566452800267,0.402,0.398,3.60584849910962e-18,"9","Pkig"
"Atp8a1.9",2.09237074800736e-22,-0.386271734671533,0.428,0.448,3.71228418111465e-18,"9","Atp8a1"
"Ppp3ca.3",2.46884307379627e-22,-0.375555928892681,0.436,0.523,4.38022138152934e-18,"9","Ppp3ca"
"Cmc2",3.73260543750788e-22,0.394847520709124,0.324,0.162,6.62238856722648e-18,"9","Cmc2"
"Ppcdc.4",4.09941698591371e-22,-0.363362314399799,0.101,0.283,7.27318561640811e-18,"9","Ppcdc"
"Sema4d.1",4.87339737613729e-22,-0.41417184400665,0.41,0.554,8.64638162474277e-18,"9","Sema4d"
"Rps6ka1.6",5.87397202912894e-22,-0.381387651933211,0.426,0.513,1.04216011740806e-17,"9","Rps6ka1"
"Rnf13.4",7.59470761006481e-22,-0.254679797472366,0.489,0.458,1.3474530241777e-17,"9","Rnf13"
"Ikzf1.2",1.01133384865466e-21,-0.328781301546677,0.545,0.567,1.7943085142831e-17,"9","Ikzf1"
"Tram1.3",1.36908817231367e-21,-0.257389607594415,0.598,0.574,2.42903623531891e-17,"9","Tram1"
"Sec14l1.5",1.38869725745022e-21,-0.397527595636274,0.21,0.361,2.46382667416817e-17,"9","Sec14l1"
"Hk3.6",1.45240419367676e-21,-0.352531503706201,0.117,0.276,2.5768555204213e-17,"9","Hk3"
"Fkbp3.5",1.63314724233063e-21,-0.283889164445917,0.439,0.436,2.897529837343e-17,"9","Fkbp3"
"Gmfg.5",1.65261489901401e-21,-0.432450845288815,0.729,0.738,2.93206935383065e-17,"9","Gmfg"
"Appl1",1.6580247072108e-21,0.280273209665026,0.463,0.228,2.9416674355334e-17,"9","Appl1"
"S100a8.9",1.81721573337855e-21,-2.82674936253835,0.824,0.814,3.22410415416022e-17,"9","S100a8"
"Vmp1.3",2.05151726519529e-21,-0.33342887765679,0.566,0.535,3.63980193190949e-17,"9","Vmp1"
"Ctla2a.8",2.05910047136918e-21,-0.931999152471916,0.117,0.259,3.65325605630319e-17,"9","Ctla2a"
"Ppfia4.9",2.30923972332562e-21,-0.332832894402669,0.412,0.393,4.09705311712431e-17,"9","Ppfia4"
"Pdcd4.8",2.65110915402554e-21,-0.470596549346026,0.402,0.438,4.70359786107212e-17,"9","Pdcd4"
"Wls.6",2.85677165702197e-21,-0.368408290509399,0.197,0.349,5.06848427388838e-17,"9","Wls"
"Cd180.8",3.18932804042268e-21,-0.476697056192807,0.197,0.333,5.65850580931792e-17,"9","Cd180"
"Pla2g16.7",3.20509238078861e-21,0.326080501895225,0.633,0.385,5.68647490199515e-17,"9","Pla2g16"
"Cebpzos.6",3.23796247054149e-21,-0.364357845368613,0.239,0.372,5.74479301523472e-17,"9","Cebpzos"
"Kcnq1ot1.4",3.71465015680456e-21,-0.592965121613748,0.191,0.37,6.59053230820265e-17,"9","Kcnq1ot1"
"Tpp2.2",3.73293295814601e-21,-0.253759869281896,0.426,0.429,6.62296965434264e-17,"9","Tpp2"
"Selenos.4",3.74451582355586e-21,-0.294079153387685,0.582,0.581,6.6435199741528e-17,"9","Selenos"
"Stk17b.9",3.99504287900876e-21,-0.348613528109053,0.691,0.561,7.08800507593735e-17,"9","Stk17b"
"Pmepa1.7",4.06798846750228e-21,-0.545968156523348,0.476,0.516,7.21742513904254e-17,"9","Pmepa1"
"Id2.7",4.27254688958711e-21,0.266347689287625,0.801,0.559,7.58035269150545e-17,"9","Id2"
"Tlr2.6",4.32854879222834e-21,-0.426423045161903,0.301,0.37,7.67971126717151e-17,"9","Tlr2"
"Nfkb1.1",4.69815283491064e-21,0.32352477472727,0.84,0.615,8.33546275969846e-17,"9","Nfkb1"
"Lck.8",4.76455917656583e-21,-0.518528530067977,0.114,0.255,8.45328089106309e-17,"9","Lck"
"Gpx4.4",5.29650759562604e-21,0.299403408380142,0.941,0.778,9.39706377615973e-17,"9","Gpx4"
"Ninj1.6",5.55455515969091e-21,-0.583729816102443,0.189,0.344,9.85489176432361e-17,"9","Ninj1"
"Fkbp2.7",5.66400482349814e-21,-0.276921031123423,0.521,0.52,1.00490773578504e-16,"9","Fkbp2"
"Pros1.8",6.26879246336441e-21,-0.423373256897564,0.13,0.282,1.11220915885011e-16,"9","Pros1"
"Cd53.3",6.90069558634021e-21,-0.400525423798924,0.737,0.876,1.22432141092848e-16,"9","Cd53"
"Tmx4.5",6.9193853073533e-21,-0.514343975940768,0.181,0.354,1.22763734123062e-16,"9","Tmx4"
"Senp2.3",7.84254701212361e-21,-0.313415810814755,0.415,0.437,1.39142469089097e-16,"9","Senp2"
"Mxd4.5",1.05445271594251e-20,-0.394604888743599,0.255,0.392,1.87081000862519e-16,"9","Mxd4"
"Myo1f.3",1.13271049943001e-20,-0.355366460021337,0.503,0.564,2.00965496808872e-16,"9","Myo1f"
"Ctss.8",1.15722848686581e-20,-0.5445586769573,0.989,0.86,2.05315478139732e-16,"9","Ctss"
"Capg.6",1.18452202310718e-20,-0.52290210032662,0.372,0.426,2.10157897339676e-16,"9","Capg"
"Zfand6",1.21029878142085e-20,0.315517196643483,0.713,0.468,2.14731209799688e-16,"9","Zfand6"
"BC037034.5",1.29792841654533e-20,-0.386046530466911,0.253,0.372,2.30278459663472e-16,"9","BC037034"
"Adam10.4",1.33491402628146e-20,-0.332403988676199,0.441,0.488,2.36840446542856e-16,"9","Adam10"
"Hmgb1.7",1.49803066911967e-20,-0.339332044345636,0.904,0.84,2.65780601315213e-16,"9","Hmgb1"
"Ptpra.5",1.57991041037835e-20,-0.270049666360283,0.497,0.482,2.80307705009327e-16,"9","Ptpra"
"Sod2.8",1.61855142622875e-20,-0.354252392187912,0.487,0.395,2.87163394041505e-16,"9","Sod2"
"Cd300lf.7",1.68966636917046e-20,-0.374491320470566,0.415,0.33,2.99780607218223e-16,"9","Cd300lf"
"Zcchc11.6",1.83738085774602e-20,-0.365800169683058,0.481,0.488,3.259881117813e-16,"9","Zcchc11"
"Dnase2a.7",1.86380712873755e-20,-0.289279110676348,0.311,0.368,3.30676660780615e-16,"9","Dnase2a"
"Prr13.5",1.95557347827323e-20,-0.260938904976661,0.713,0.609,3.46957846515237e-16,"9","Prr13"
"AU020206.3",2.0451534641406e-20,-0.403343593820315,0.46,0.538,3.62851127607826e-16,"9","AU020206"
"Il6ra.5",2.15577539526436e-20,-0.368126499825715,0.513,0.506,3.82477670627802e-16,"9","Il6ra"
"Spn.8",2.28514512237782e-20,-0.421027810950263,0.168,0.265,4.05430447612274e-16,"9","Spn"
"Ppp1r18.3",2.35246393608475e-20,-0.278761255885082,0.662,0.639,4.17374151540156e-16,"9","Ppp1r18"
"Npc2.7",2.36963989628722e-20,0.295333153538897,0.979,0.842,4.20421510399278e-16,"9","Npc2"
"Atp13a2.7",2.67368515037018e-20,-0.352668461671583,0.199,0.342,4.74365219378677e-16,"9","Atp13a2"
"Gsr.7",3.24169156433993e-20,-0.532298260233741,0.388,0.354,5.7514091734519e-16,"9","Gsr"
"Frmd4b.8",3.77325101623292e-20,-0.422162448744328,0.261,0.388,6.69450195300045e-16,"9","Frmd4b"
"Wsb1.7",5.13452780890115e-20,-0.355142741281254,0.399,0.44,9.10967923855241e-16,"9","Wsb1"
"Hspa5.7",5.41100985377123e-20,-0.36433916462565,0.872,0.809,9.60021368256092e-16,"9","Hspa5"
"Arhgap4.2",7.22661528201337e-20,-0.356800891197398,0.181,0.347,1.28214608333481e-15,"9","Arhgap4"
"Hacd4.5",7.32925314919546e-20,-0.387717906115945,0.141,0.308,1.30035609373026e-15,"9","Hacd4"
"Rps4x.7",8.10768962637727e-20,0.251809270757691,0.992,0.916,1.43846629351185e-15,"9","Rps4x"
"Adam17.5",8.80652649108268e-20,-0.304280729477303,0.404,0.448,1.56245393004789e-15,"9","Adam17"
"Pkm.6",9.68214473594737e-20,-0.254444232115639,0.896,0.785,1.71780611905178e-15,"9","Pkm"
"Lgals9.4",1.05303548967297e-19,-0.361383644335011,0.418,0.505,1.86829556577778e-15,"9","Lgals9"
"Spata13.4",1.09162861573305e-19,-0.373590746654363,0.269,0.386,1.93676749003358e-15,"9","Spata13"
"Ppp2r5a.4",1.27271112665735e-19,-0.271317273160187,0.495,0.481,2.25804408091547e-15,"9","Ppp2r5a"
"Tle4.2",1.35795801865139e-19,-0.302825015848983,0.293,0.377,2.4092891166913e-15,"9","Tle4"
"Prrc2a.2",1.39490671145589e-19,-0.256265287178324,0.551,0.545,2.47484348746504e-15,"9","Prrc2a"
"Ly9.2",1.49640028381733e-19,-0.293632496079407,0.104,0.268,2.65491338354871e-15,"9","Ly9"
"Npc1.4",1.87082242575741e-19,-0.342861679204213,0.314,0.396,3.3192131477788e-15,"9","Npc1"
"Mdh2",1.97439187848451e-19,0.276923233545882,0.795,0.572,3.50296607080722e-15,"9","Mdh2"
"Hmgn2.6",2.01726746087507e-19,-0.422076522279628,0.386,0.4,3.57903592908455e-15,"9","Hmgn2"
"Gtf2h2.6",2.01781667954379e-19,-0.323663638189618,0.136,0.275,3.58001035284659e-15,"9","Gtf2h2"
"Mafg.5",2.11487699068179e-19,-0.394990756209428,0.29,0.434,3.75221475686763e-15,"9","Mafg"
"Zcchc6.2",2.9775381250793e-19,-0.277019478452269,0.734,0.674,5.28274814151569e-15,"9","Zcchc6"
"Tubb2a.3",3.81064366547784e-19,0.314408636774103,0.444,0.229,6.76084399129078e-15,"9","Tubb2a"
"H2-K1.5",4.19556323823422e-19,0.252812459767188,1,0.966,7.44376829727515e-15,"9","H2-K1"
"Fam46c.5",4.22473152966447e-19,-0.378295179215948,0.141,0.325,7.49551867993071e-15,"9","Fam46c"
"Gng2.1",4.43946432161739e-19,-0.286181922309077,0.516,0.547,7.87649759941357e-15,"9","Gng2"
"Dgkd.3",4.5372826416012e-19,-0.367308885618627,0.271,0.382,8.05004686272885e-15,"9","Dgkd"
"Arid5b.3",5.32680400552001e-19,-0.408305357181998,0.327,0.443,9.4508156665936e-15,"9","Arid5b"
"Plk3.5",5.67596709779929e-19,-0.426769714988359,0.106,0.263,1.00703008249155e-14,"9","Plk3"
"Gm26917.7",5.79407209018721e-19,-0.438386072514062,0.503,0.498,1.02798427024101e-14,"9","Gm26917"
"Lpar6.4",6.20720642375313e-19,-0.335636529571413,0.125,0.286,1.10128256370228e-14,"9","Lpar6"
"Srpk2.2",6.5064370563592e-19,-0.368882494611281,0.282,0.403,1.15437206253925e-14,"9","Srpk2"
"Fxyd5.6",6.79724432138848e-19,0.368435180627948,0.899,0.721,1.20596708750074e-14,"9","Fxyd5"
"Slc9a9.4",7.35008823725087e-19,-0.298685664400582,0.117,0.252,1.30405265505305e-14,"9","Slc9a9"
"Pgd.5",7.46969777281368e-19,-0.36388800311089,0.418,0.477,1.3252737788526e-14,"9","Pgd"
"Numa1.4",7.54644561130057e-19,-0.295643178049079,0.46,0.481,1.33889038035695e-14,"9","Numa1"
"Slc43a2.4",8.5960020478186e-19,-0.300656471915743,0.346,0.398,1.52510268332398e-14,"9","Slc43a2"
"Susd3.5",8.72685053657131e-19,-0.343549709107065,0.38,0.435,1.54831782219848e-14,"9","Susd3"
"Atad2.2",9.02253400172963e-19,-0.365340679509859,0.141,0.277,1.60077798258687e-14,"9","Atad2"
"Frrs1.5",1.06100732596945e-18,-0.339721044427354,0.184,0.313,1.882439197735e-14,"9","Frrs1"
"N4bp2l1",1.11643510837218e-18,0.263835568449488,0.487,0.262,1.98077916927392e-14,"9","N4bp2l1"
"Lpcat3.4",1.2774519258939e-18,-0.323142858467008,0.21,0.326,2.26645520692096e-14,"9","Lpcat3"
"Cebpd.6",1.49541968384239e-18,-0.342728092713208,0.473,0.4,2.65317360307316e-14,"9","Cebpd"
"Sav1",1.6271576079604e-18,0.256698392986472,0.399,0.194,2.88690302804334e-14,"9","Sav1"
"Vgll4.3",1.73344164288237e-18,-0.260112699934212,0.471,0.475,3.0754721628019e-14,"9","Vgll4"
"Gnl3.2",1.84846828174646e-18,-0.264784791287906,0.33,0.335,3.27955242547458e-14,"9","Gnl3"
"Rap1gds1.3",1.89725530524153e-18,-0.281506635305807,0.37,0.412,3.36611036255952e-14,"9","Rap1gds1"
"Adam15.8",2.04618937654739e-18,-0.336074740713364,0.282,0.351,3.63034919187038e-14,"9","Adam15"
"Ccl4.6",2.08160568914555e-18,-1.41191321678277,0.173,0.328,3.69318481368203e-14,"9","Ccl4"
"Ddx5.4",2.40244832617544e-18,-0.320393409689366,0.984,0.961,4.26242382030047e-14,"9","Ddx5"
"Ldb1.4",2.63130074218916e-18,-0.305451031636632,0.242,0.359,4.66845377679201e-14,"9","Ldb1"
"Peli1.5",2.6849359067962e-18,-0.379575653143263,0.497,0.535,4.76361328583781e-14,"9","Peli1"
"Ptpn22.8",3.177658849986e-18,-0.422978624713194,0.184,0.281,5.63780233164517e-14,"9","Ptpn22"
"Celf1.4",3.62272823756944e-18,-0.255782847322953,0.492,0.493,6.42744443909571e-14,"9","Celf1"
"Atp2c1.5",3.75149121827469e-18,-0.351953427085932,0.274,0.38,6.65589571946295e-14,"9","Atp2c1"
"Klhl24.1",3.91834408128109e-18,-0.325669904820164,0.399,0.453,6.95192606900891e-14,"9","Klhl24"
"Lbr.4",3.92411065575381e-18,-0.378902486478594,0.311,0.393,6.96215712543841e-14,"9","Lbr"
"Irf2bpl.2",4.08079751279418e-18,-0.321885709974856,0.213,0.346,7.24015094719944e-14,"9","Irf2bpl"
"S100a9.9",4.32315374906169e-18,-2.88898237797503,0.846,0.839,7.67013938158525e-14,"9","S100a9"
"Slc12a6",4.54945829207539e-18,-0.311508304094514,0.255,0.347,8.07164890180016e-14,"9","Slc12a6"
"Rassf3.4",4.67009806192854e-18,0.306824527715973,0.508,0.288,8.28568798147361e-14,"9","Rassf3"
"Ighm.7",4.73990922677828e-18,-0.73809883413474,0.41,0.483,8.40954695015002e-14,"9","Ighm"
"Jun.6",5.62206342936004e-18,-0.441193632817293,0.888,0.78,9.97466493637059e-14,"9","Jun"
"Cerk.5",5.83918522704805e-18,-0.342439367516746,0.311,0.409,1.03598824298287e-13,"9","Cerk"
"Blvrb.6",5.95211397375069e-18,-0.29138910127517,0.309,0.331,1.05602406122285e-13,"9","Blvrb"
"Pik3cd.2",6.4510887711864e-18,-0.309376672514818,0.497,0.531,1.14455216978389e-13,"9","Pik3cd"
"Apobec1.5",6.78042079687075e-18,-0.321696876200035,0.274,0.335,1.20298225778081e-13,"9","Apobec1"
"Dock4.7",7.13385930581289e-18,-0.318773147575484,0.388,0.364,1.26568931803732e-13,"9","Dock4"
"Cd302.7",7.43497162477726e-18,-0.307072108340058,0.25,0.344,1.31911266566798e-13,"9","Cd302"
"Igsf6.7",7.5048897681958e-18,-0.327405386520502,0.383,0.375,1.3315175426733e-13,"9","Igsf6"
"Snx18.5",7.55607746744472e-18,-0.334616116892457,0.505,0.517,1.34059926427404e-13,"9","Snx18"
"Ifi27",7.85566267940484e-18,-0.294555696966242,0.359,0.397,1.39375167258001e-13,"9","Ifi27"
"Ccdc88c.8",9.7642863349635e-18,-0.332465641079567,0.138,0.252,1.73237968154922e-13,"9","Ccdc88c"
"Tecpr1.8",1.22139776823255e-17,-0.389474727806187,0.239,0.346,2.16700392039819e-13,"9","Tecpr1"
"Tcirg1.6",1.37386848833947e-17,-0.295744588673175,0.511,0.477,2.43751747201189e-13,"9","Tcirg1"
"Hps3.8",1.45396494941238e-17,-0.268808728013595,0.362,0.365,2.57962461324744e-13,"9","Hps3"
"Mindy2",1.94445405659109e-17,-0.307391392988692,0.332,0.419,3.4498503872039e-13,"9","Mindy2"
"Zdhhc20.3",1.96419240476028e-17,-0.348261442901071,0.319,0.427,3.48487016452569e-13,"9","Zdhhc20"
"Nfam1.6",2.01002135658382e-17,-0.296495905873082,0.527,0.454,3.56617989085102e-13,"9","Nfam1"
"Vav1.6",2.19476247102659e-17,-0.280149558971493,0.505,0.519,3.89394757609537e-13,"9","Vav1"
"Fbxw4.3",2.33917928166032e-17,-0.276256997749906,0.13,0.261,4.15017188152173e-13,"9","Fbxw4"
"Il17ra.4",2.46005143107844e-17,-0.45327302744849,0.356,0.471,4.36462324901937e-13,"9","Il17ra"
"Man1c1.6",2.84564477561776e-17,-0.301292594605373,0.125,0.263,5.04874296090104e-13,"9","Man1c1"
"Chd9.6",2.96194446561189e-17,-0.296467280491599,0.431,0.429,5.25508187088861e-13,"9","Chd9"
"Ptpre.5",3.01064935546277e-17,-0.398326080877649,0.505,0.581,5.34149408646205e-13,"9","Ptpre"
"Pnp.5",3.21587126831786e-17,0.325652673403471,0.785,0.592,5.70559880424955e-13,"9","Pnp"
"Ppm1h.2",3.67121119691171e-17,-0.293064812832019,0.237,0.344,6.51346290556075e-13,"9","Ppm1h"
"Selplg.6",3.77841899252614e-17,-0.303651125080903,0.976,0.867,6.70367097653988e-13,"9","Selplg"
"Satb1.7",3.88319567858388e-17,-0.52771437467516,0.16,0.282,6.88956577294352e-13,"9","Satb1"
"Hps4.8",3.99423406911531e-17,-0.333898337459301,0.242,0.315,7.08657008542437e-13,"9","Hps4"
"Fam102b.7",5.16185671328267e-17,-0.447214444779537,0.202,0.314,9.1581661807061e-13,"9","Fam102b"
"Pon2.2",5.55419380423253e-17,-0.266343962272587,0.351,0.417,9.85425064746935e-13,"9","Pon2"
"Pfkfb3.4",5.78249457177449e-17,0.331431168108039,0.521,0.307,1.02593018692423e-12,"9","Pfkfb3"
"Bin2.4",6.51201953130129e-17,-0.339799620169983,0.622,0.66,1.15536250524347e-12,"9","Bin2"
"Sypl.3",7.04646127239727e-17,-0.288103175830554,0.271,0.354,1.25018315894872e-12,"9","Sypl"
"Gng12.4",7.68220793187894e-17,-0.324495397736798,0.191,0.326,1.36297733127396e-12,"9","Gng12"
"Dhx9.3",8.07559549305155e-17,-0.266944908002774,0.399,0.42,1.43277215237721e-12,"9","Dhx9"
"Gna12.7",9.45982485240048e-17,-0.316211095406571,0.178,0.296,1.67836212531289e-12,"9","Gna12"
