"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Scml4",1.6072078773351e-93,-0.342939625463233,0.027,0.265,2.64112470482476e-89,"Neutrophils","Scml4"
"Fas",1.84235458288792e-93,0.520344018347437,0.254,0.092,3.02754128605972e-89,"Neutrophils","Fas"
"Hexim1",2.02365102024142e-93,0.350615582106038,0.278,0.236,3.32546572156273e-89,"Neutrophils","Hexim1"
"Ndufv2",2.2157792674383e-93,-0.311519530055034,0.092,0.364,3.64119007018136e-89,"Neutrophils","Ndufv2"
"Ifi214",2.6548326442919e-93,-0.405261946547975,0.016,0.251,4.36268648436488e-89,"Neutrophils","Ifi214"
"Cdk2ap1",2.71453018321954e-93,-0.318808296654136,0.066,0.325,4.46078745008467e-89,"Neutrophils","Cdk2ap1"
"Crlf3",2.78252872036428e-93,-0.498500473787109,0.37,0.713,4.57252944617461e-89,"Neutrophils","Crlf3"
"Trim35",2.94520250683745e-93,-0.37879488656953,0.04,0.296,4.83985127948598e-89,"Neutrophils","Trim35"
"Tmem245",3.09603957386291e-93,-0.382035453498051,0.036,0.287,5.08772183172892e-89,"Neutrophils","Tmem245"
"Chmp2a",3.21527648793913e-93,0.309885446179962,0.501,0.523,5.28366385263038e-89,"Neutrophils","Chmp2a"
"Dnajb11",3.51299855096745e-93,-0.292813895861024,0.086,0.349,5.77291051880481e-89,"Neutrophils","Dnajb11"
"Ndufaf8",3.72467619359737e-93,-0.269901070682498,0.05,0.289,6.12076038893855e-89,"Neutrophils","Ndufaf8"
"Synj1",4.25851265896939e-93,0.437719059990442,0.365,0.259,6.9980138524844e-89,"Neutrophils","Synj1"
"H2-M3",4.74969229891676e-93,-0.354846391412666,0.024,0.269,7.80516935480991e-89,"Neutrophils","H2-M3"
"Ilf3",5.6498293151185e-93,-0.316298596332975,0.023,0.253,9.28436451353422e-89,"Neutrophils","Ilf3"
"Bptf",6.18844898920072e-93,-0.332215930830848,0.433,0.757,1.01694782239535e-88,"Neutrophils","Bptf"
"Ckap4",7.04011379163766e-93,0.568076484799935,0.279,0.086,1.15690189937982e-88,"Neutrophils","Ckap4"
"Basp1",9.26206116502942e-93,0.655865097383287,0.263,0.048,1.52203451124928e-88,"Neutrophils","Basp1"
"Commd4",9.82894573183931e-93,-0.35165296869762,0.039,0.291,1.61519065211315e-88,"Neutrophils","Commd4"
"Ilf2",1.18144059300656e-92,-0.341024200900936,0.023,0.26,1.94146132648768e-88,"Neutrophils","Ilf2"
"Nmt1",1.1823071413844e-92,-0.316491439853117,0.117,0.399,1.94288532543698e-88,"Neutrophils","Nmt1"
"Tyk2",1.19166304339417e-92,-0.362856028493072,0.039,0.291,1.95825987920963e-88,"Neutrophils","Tyk2"
"Slc44a2",1.25857550290546e-92,0.280463791026053,0.479,0.534,2.06821712392454e-88,"Neutrophils","Slc44a2"
"Noc2l",1.31181039972515e-92,-0.344027636929465,0.024,0.262,2.15569802986834e-88,"Neutrophils","Noc2l"
"Rnf167",1.62928647943934e-92,0.32766543915706,0.427,0.409,2.67740647166267e-88,"Neutrophils","Rnf167"
"Psmd14",1.88801255393866e-92,-0.31422107312628,0.037,0.28,3.1025710298874e-88,"Neutrophils","Psmd14"
"Madd",2.01049598338752e-92,-0.262832680924717,0.131,0.398,3.30384804950072e-88,"Neutrophils","Madd"
"Psmc5",2.31921882921608e-92,-0.272042636595732,0.068,0.318,3.81117230205078e-88,"Neutrophils","Psmc5"
"C3",2.32631222852488e-92,0.649729981940326,0.293,0.062,3.82282888513493e-88,"Neutrophils","C3"
"Gabpb2",2.76133030423438e-92,-0.389342493683008,0.114,0.408,4.53769408894835e-88,"Neutrophils","Gabpb2"
"Rbm28",2.92604705422909e-92,-0.350780286147636,0.026,0.265,4.80837312421467e-88,"Neutrophils","Rbm28"
"Nup98",3.00661671573974e-92,0.260802734584337,0.25,0.267,4.94077324897511e-88,"Neutrophils","Nup98"
"Tpst2",3.7574631454526e-92,-0.310124790502892,0.151,0.438,6.17463918692225e-88,"Neutrophils","Tpst2"
"Atp2a2",5.08514878128162e-92,-0.316127589627267,0.03,0.267,8.35642499228009e-88,"Neutrophils","Atp2a2"
"Tmco1",5.33193508442093e-92,-0.308510282649483,0.089,0.354,8.76196892422891e-88,"Neutrophils","Tmco1"
"Cir1",5.36649170378828e-92,0.458072760617097,0.396,0.311,8.81875581683528e-88,"Neutrophils","Cir1"
"Crebrf",5.52904627244356e-92,0.372557418080914,0.423,0.402,9.0858817395065e-88,"Neutrophils","Crebrf"
"Fam111a",5.89026885433637e-92,0.470255833988719,0.511,0.425,9.67947880833096e-88,"Neutrophils","Fam111a"
"Osbpl3",6.12516284145346e-92,-0.554251074030674,0.017,0.253,1.00654800973605e-87,"Neutrophils","Osbpl3"
"Icam2",6.17382350431991e-92,-0.382732235556296,0.036,0.289,1.01454441646489e-87,"Neutrophils","Icam2"
"Commd7",6.25804024538413e-92,-0.25315036288002,0.073,0.313,1.02838375352397e-87,"Neutrophils","Commd7"
"Mak16",1.13847107771563e-91,-0.314944223839038,0.024,0.256,1.8708495220101e-87,"Neutrophils","Mak16"
"Trim28",1.23027495728083e-91,-0.349881374271558,0.041,0.289,2.02171083729959e-87,"Neutrophils","Trim28"
"Arl4c",1.31446405152312e-91,-0.482389731481894,0.17,0.49,2.16005877586795e-87,"Neutrophils","Arl4c"
"Cd3d",1.38375605027772e-91,-0.9793410696761,0.067,0.331,2.27392631742138e-87,"Neutrophils","Cd3d"
"Zfp740",1.65547746281429e-91,0.32156791809284,0.344,0.316,2.72044611464273e-87,"Neutrophils","Zfp740"
"Uchl3",2.05774846150597e-91,-0.355820281092484,0.023,0.257,3.38149804679277e-87,"Neutrophils","Uchl3"
"Rbx1",2.6643162075132e-91,-0.252411504627309,0.399,0.704,4.37827082380644e-87,"Neutrophils","Rbx1"
"Nasp",3.67753505393167e-91,-0.334465198767536,0.037,0.278,6.04329335412591e-87,"Neutrophils","Nasp"
"Pde3b",4.71033390149037e-91,-0.355316594731945,0.06,0.318,7.74049170031913e-87,"Neutrophils","Pde3b"
"Rgs19",4.74909908413215e-91,0.264971153281528,0.312,0.332,7.80419452495437e-87,"Neutrophils","Rgs19"
"Smad7",5.23834753464652e-91,-0.408632484805152,0.136,0.437,8.60817650368463e-87,"Neutrophils","Smad7"
"Bid",5.57669688458283e-91,0.453060638071325,0.276,0.147,9.16418599043497e-87,"Neutrophils","Bid"
"Pcmt1",5.70332552837147e-91,-0.257007215950134,0.092,0.343,9.37227484077284e-87,"Neutrophils","Pcmt1"
"Npc2",5.88467594245868e-91,-0.610428936388579,0.292,0.635,9.67028797624234e-87,"Neutrophils","Npc2"
"Nans",7.73058225286914e-91,-0.322292379091265,0.028,0.264,1.27036658161399e-86,"Neutrophils","Nans"
"Gadd45b",8.0994403213406e-91,0.598373736325849,0.325,0.114,1.3309810280059e-86,"Neutrophils","Gadd45b"
"Slirp",9.40009792956256e-91,-0.251294685580225,0.033,0.252,1.54471809276502e-86,"Neutrophils","Slirp"
"Nr2c2",1.37353805889126e-90,-0.281652618771641,0.103,0.364,2.25713509217602e-86,"Neutrophils","Nr2c2"
"Actl6a",1.48344896776027e-90,-0.322907954356712,0.023,0.257,2.43775168872045e-86,"Neutrophils","Actl6a"
"Adh5",1.63757701710808e-90,-0.301094123769082,0.054,0.3,2.69103031221372e-86,"Neutrophils","Adh5"
"Tle4",2.13218485309152e-90,-0.268548241074233,0.116,0.381,3.5038193690853e-86,"Neutrophils","Tle4"
"Azin1",2.2184306442911e-90,0.311912819858196,0.288,0.282,3.64554707776357e-86,"Neutrophils","Azin1"
"Traf5",2.41898386811101e-90,-0.357408035083228,0.026,0.264,3.97511619046682e-86,"Neutrophils","Traf5"
"Pcna",2.82830722770226e-90,-0.341856358862645,0.03,0.268,4.64775726728313e-86,"Neutrophils","Pcna"
"Bsg",2.95240811385906e-90,-0.290565362807441,0.182,0.472,4.85169225350459e-86,"Neutrophils","Bsg"
"Tlk1",2.97197176332964e-90,-0.250002980283322,0.106,0.361,4.8838411986796e-86,"Neutrophils","Tlk1"
"Ndufs8",3.2908984650058e-90,-0.309096094802882,0.062,0.313,5.40793344754404e-86,"Neutrophils","Ndufs8"
"Phc3",3.32980670879704e-90,-0.254883422872899,0.088,0.333,5.47187136456618e-86,"Neutrophils","Phc3"
"Ssr3",3.39579157706981e-90,-0.285132722544119,0.097,0.354,5.58030429859881e-86,"Neutrophils","Ssr3"
"Amn1",4.31998437413554e-90,0.534888508939259,0.288,0.155,7.09903032201693e-86,"Neutrophils","Amn1"
"Emc7",4.39056670450354e-90,-0.252757559427228,0.091,0.337,7.21501826551067e-86,"Neutrophils","Emc7"
"Glrx5",4.53392033949339e-90,-0.265078134079342,0.048,0.284,7.45059129388949e-86,"Neutrophils","Glrx5"
"Saraf",5.43612510628356e-90,-0.495087890894029,0.172,0.496,8.93318438715578e-86,"Neutrophils","Saraf"
"Mxd4",6.80033157654178e-90,-0.435837860154075,0.18,0.495,1.11749848797311e-85,"Neutrophils","Mxd4"
"Ppil2",7.99779973684687e-90,-0.283138596082568,0.109,0.372,1.31427843075605e-85,"Neutrophils","Ppil2"
"1810013L24Rik",8.53768524877715e-90,0.379108798629128,0.285,0.198,1.40299781693155e-85,"Neutrophils","1810013L24Rik"
"Usp1",8.96737159919572e-90,-0.311290233517747,0.029,0.26,1.47360817489583e-85,"Neutrophils","Usp1"
"Slc4a7",9.45618253272205e-90,-0.445529489263536,0.031,0.277,1.55393447560221e-85,"Neutrophils","Slc4a7"
"Zfp445",9.77692093261234e-90,-0.281586763747409,0.075,0.324,1.60664141685619e-85,"Neutrophils","Zfp445"
"Eri1",1.02637994779271e-89,-0.312810139059295,0.032,0.263,1.68665016820777e-85,"Neutrophils","Eri1"
"Lrrk1",1.05760659836687e-89,-0.388856887415124,0.032,0.274,1.73796492309627e-85,"Neutrophils","Lrrk1"
"4930523C07Rik",1.05805544261165e-89,-0.450898498226088,0.295,0.629,1.73870250884372e-85,"Neutrophils","4930523C07Rik"
"Mapk3",1.39963787020214e-89,0.381496042611206,0.324,0.258,2.30002491210318e-85,"Neutrophils","Mapk3"
"Herc2",1.52225814034555e-89,-0.31894649863485,0.088,0.355,2.50152680202984e-85,"Neutrophils","Herc2"
"Irak1",1.58305542422133e-89,-0.263792522705883,0.127,0.387,2.60143497862291e-85,"Neutrophils","Irak1"
"Tgs1",2.1571536392288e-89,-0.317371504132119,0.028,0.253,3.54485057534468e-85,"Neutrophils","Tgs1"
"Nsf",3.29141496702348e-89,-0.307995146706648,0.066,0.314,5.40878221530969e-85,"Neutrophils","Nsf"
"Ing1",3.57394552032622e-89,0.262519877349426,0.324,0.365,5.87306467355207e-85,"Neutrophils","Ing1"
"Ezr",3.99435185212e-89,0.34115184395644,0.666,0.696,6.5639183985888e-85,"Neutrophils","Ezr"
"Sod2",4.82961070781866e-89,-0.338990071706361,0.066,0.319,7.93649927615841e-85,"Neutrophils","Sod2"
"2610507B11Rik",5.99015583042275e-89,-0.262015171689351,0.082,0.323,9.84362307613371e-85,"Neutrophils","2610507B11Rik"
"Senp2",6.41445498448658e-89,0.320149284265598,0.327,0.299,1.05408738760068e-84,"Neutrophils","Senp2"
"Rnf13",1.11102553326599e-88,0.444043037260621,0.35,0.251,1.825748258816e-84,"Neutrophils","Rnf13"
"Psma7",1.24303075861351e-88,-0.339004977481083,0.357,0.678,2.04267244562959e-84,"Neutrophils","Psma7"
"Rpf1",1.30643005120506e-88,-0.261682789497513,0.043,0.268,2.14685650314528e-84,"Neutrophils","Rpf1"
"Rbmxl1",1.31439660141269e-88,-0.297848018799741,0.037,0.27,2.15994793510147e-84,"Neutrophils","Rbmxl1"
"Med10",1.36515366498308e-88,-0.272726411312596,0.043,0.272,2.2433570176667e-84,"Neutrophils","Med10"
"Naa38",1.82160509417342e-88,-0.275910016495608,0.034,0.266,2.99344365125517e-84,"Neutrophils","Naa38"
"Sptan1",1.92052307477883e-88,-0.257944529752994,0.158,0.425,3.15599556878405e-84,"Neutrophils","Sptan1"
"Ythdf2",2.09853604337082e-88,-0.283292492795011,0.035,0.263,3.44852428007127e-84,"Neutrophils","Ythdf2"
"Commd3",2.37632168255509e-88,-0.295462337026935,0.028,0.255,3.90500942094278e-84,"Neutrophils","Commd3"
"Cln3",2.38887211493779e-88,0.451587106234357,0.316,0.207,3.92563354647727e-84,"Neutrophils","Cln3"
"Pabpn1",2.50508941482298e-88,-0.260333061875829,0.084,0.33,4.1166134353786e-84,"Neutrophils","Pabpn1"
"Ccdc88b",2.75402153931331e-88,0.358960628169875,0.314,0.254,4.52568359555356e-84,"Neutrophils","Ccdc88b"
"Fcmr",2.88921553484135e-88,-0.935483156663812,0.043,0.294,4.74784788840479e-84,"Neutrophils","Fcmr"
"Hpcal1",3.66815724865942e-88,0.302898520995122,0.296,0.269,6.02788280672202e-84,"Neutrophils","Hpcal1"
"Mctp2",4.68705481584199e-88,0.407181996932551,0.253,0.162,7.70223717887314e-84,"Neutrophils","Mctp2"
"Fry",5.45527817928855e-88,0.421562500478313,0.346,0.263,8.96465863202487e-84,"Neutrophils","Fry"
"Xdh",5.91435165584811e-88,0.503426799225914,0.329,0.156,9.7190540760552e-84,"Neutrophils","Xdh"
"Lmo4",6.35717793574855e-88,0.41028955057257,0.408,0.368,1.04467505018156e-83,"Neutrophils","Lmo4"
"Ptpn12",6.96788828359002e-88,0.434606786211971,0.369,0.271,1.14503308164235e-83,"Neutrophils","Ptpn12"
"Rassf2",8.12944155267523e-88,0.293644918553259,0.416,0.448,1.33591113035112e-83,"Neutrophils","Rassf2"
"Rnaset2b",1.0062764652042e-87,-0.275959202510324,0.049,0.281,1.65361411527007e-83,"Neutrophils","Rnaset2b"
"Uhmk1",1.37896781843487e-87,-0.327209304610944,0.068,0.325,2.26605781603402e-83,"Neutrophils","Uhmk1"
"Cfdp1",2.09649189096321e-87,-0.275711414003757,0.036,0.264,3.44516512441984e-83,"Neutrophils","Cfdp1"
"Ankib1",2.32662347937196e-87,-0.320018286440207,0.044,0.283,3.82334036365195e-83,"Neutrophils","Ankib1"
"Vamp5",2.33240739881294e-87,0.432979955430521,0.251,0.132,3.8328450784693e-83,"Neutrophils","Vamp5"
"Cd14",3.04253773401632e-87,0.801086243211879,0.265,0.049,4.99980225830901e-83,"Neutrophils","Cd14"
"Trpv2",5.34394299009518e-87,0.27941154678606,0.259,0.259,8.78170151562341e-83,"Neutrophils","Trpv2"
"Csnk2a2",6.84948190505405e-87,-0.2505887554411,0.083,0.321,1.12557536145753e-82,"Neutrophils","Csnk2a2"
"Irf9",7.35407258661379e-87,0.354630251941654,0.346,0.322,1.20849474815824e-82,"Neutrophils","Irf9"
"Itgb2",8.37071760444259e-87,0.47229363995806,0.839,0.611,1.37556002393805e-82,"Neutrophils","Itgb2"
"Cpne3",8.65693282293322e-87,0.311578742816482,0.291,0.275,1.42259377079262e-82,"Neutrophils","Cpne3"
"B4galt1",9.63121253128784e-87,-0.336907850999354,0.057,0.304,1.58269715526653e-82,"Neutrophils","B4galt1"
"Usp48",1.00247637627755e-86,-0.344206268432631,0.098,0.363,1.64736942913689e-82,"Neutrophils","Usp48"
"Ak2",1.0504126000576e-86,-0.351994778639918,0.047,0.295,1.72614302567466e-82,"Neutrophils","Ak2"
"Fam96b",1.09898904467359e-86,-0.302514913103059,0.042,0.277,1.80596869711211e-82,"Neutrophils","Fam96b"
"Maz",1.33825120815661e-86,-0.308113553326741,0.105,0.365,2.19914821036376e-82,"Neutrophils","Maz"
"Il4ra",1.89778985939147e-86,0.307557444182459,0.335,0.337,3.11863807593801e-82,"Neutrophils","Il4ra"
"Rbck1",1.96790898703795e-86,-0.255822123842379,0.126,0.38,3.23386483839946e-82,"Neutrophils","Rbck1"
"Psmd12",1.9865459558957e-86,-0.289365231325576,0.061,0.301,3.2644909693234e-82,"Neutrophils","Psmd12"
"C1galt1",2.29602061373203e-86,-0.296938910290486,0.074,0.319,3.77305067454585e-82,"Neutrophils","C1galt1"
"Prkcsh",2.32676672879376e-86,-0.295630310039504,0.038,0.266,3.82357576542678e-82,"Neutrophils","Prkcsh"
"Gon4l",2.35488451844814e-86,-0.295871494679831,0.078,0.326,3.86978172916583e-82,"Neutrophils","Gon4l"
"Mtss1",2.50206282821897e-86,-0.474259226794109,0.029,0.268,4.11163984561224e-82,"Neutrophils","Mtss1"
"Ythdf3",2.90796551447102e-86,0.28055604257124,0.296,0.291,4.77865972993023e-82,"Neutrophils","Ythdf3"
"Ms4a1",3.15037894170203e-86,-1.12219119907552,0.07,0.325,5.17701771489895e-82,"Neutrophils","Ms4a1"
"Senp1",3.17011916673416e-86,-0.268218401201264,0.039,0.262,5.20945682669424e-82,"Neutrophils","Senp1"
"Lsm8",3.5374904615246e-86,-0.267386969426271,0.057,0.294,5.81315807542338e-82,"Neutrophils","Lsm8"
"Pcf11",3.63925673778657e-86,0.253536030708644,0.36,0.399,5.98039059720467e-82,"Neutrophils","Pcf11"
"Atp6v0a2",3.67300391727746e-86,-0.291793554402063,0.066,0.31,6.03584733726205e-82,"Neutrophils","Atp6v0a2"
"Srsf1",3.79910644483875e-86,-0.251975163744427,0.157,0.419,6.24307162080351e-82,"Neutrophils","Srsf1"
"P4hb",4.01166575216296e-86,-0.313094217785786,0.083,0.337,6.5923703305294e-82,"Neutrophils","P4hb"
"Cyb5r4",4.05699993776759e-86,0.300365811239017,0.296,0.28,6.66686799773348e-82,"Neutrophils","Cyb5r4"
"Smdt1",5.03672564052593e-86,-0.283933626393687,0.248,0.542,8.27685124507627e-82,"Neutrophils","Smdt1"
"Rnf220",5.24199403769659e-86,-0.253078872122012,0.051,0.276,8.6141688021468e-82,"Neutrophils","Rnf220"
"Bnip3l",1.16099922137067e-85,0.261485556466001,0.487,0.531,1.90787002047842e-81,"Neutrophils","Bnip3l"
"H2-DMb2",1.19976094401403e-85,-0.725669528454098,0.034,0.277,1.97156715929825e-81,"Neutrophils","H2-DMb2"
"Cmah",1.337621286516e-85,-0.508904198769937,0.154,0.463,2.19811306013174e-81,"Neutrophils","Cmah"
"Syk",1.51323932732598e-85,0.509400770459468,0.767,0.548,2.48670618659479e-81,"Neutrophils","Syk"
"Kdm5b",1.85545015218485e-85,0.343271708458513,0.305,0.262,3.04906123508536e-81,"Neutrophils","Kdm5b"
"Tax1bp1",2.47649371723545e-85,0.289471426243844,0.653,0.689,4.06962212553301e-81,"Neutrophils","Tax1bp1"
"Pim1",2.89608532668261e-85,0.489906815690716,0.635,0.563,4.75913701733753e-81,"Neutrophils","Pim1"
"Ift20",2.96568103302819e-85,-0.2952032650346,0.087,0.337,4.87350364157522e-81,"Neutrophils","Ift20"
"Tet3",3.44385830844181e-85,-0.257537987915642,0.15,0.409,5.65929235826242e-81,"Neutrophils","Tet3"
"Chmp5",3.62836569431773e-85,0.268791362740383,0.322,0.328,5.96249334547233e-81,"Neutrophils","Chmp5"
"Hopx",3.89266466668507e-85,-0.441214498612433,0.058,0.319,6.39681584676358e-81,"Neutrophils","Hopx"
"Akap8",3.8983171210108e-85,-0.270969757066462,0.094,0.337,6.40610452495705e-81,"Neutrophils","Akap8"
"Pfkp",4.88788721741703e-85,-0.337194370660222,0.127,0.401,8.03226506438141e-81,"Neutrophils","Pfkp"
"Spcs3",6.03430494694862e-85,-0.329360429139638,0.034,0.265,9.91617331932066e-81,"Neutrophils","Spcs3"
"Naa50",6.53350807862045e-85,-0.279632526589017,0.046,0.272,1.0736513825597e-80,"Neutrophils","Naa50"
"Ly6d",7.88583716681143e-85,-1.36923995547508,0.099,0.349,1.29587962162212e-80,"Neutrophils","Ly6d"
"Mta3",1.09292236682417e-84,-0.279595854141997,0.072,0.311,1.79599932540217e-80,"Neutrophils","Mta3"
"Rab11a",1.21017881428415e-84,0.305733019176567,0.334,0.317,1.98868684551314e-80,"Neutrophils","Rab11a"
"Ctdsp2",1.38055865063868e-84,0.277692751803169,0.295,0.318,2.26867203059455e-80,"Neutrophils","Ctdsp2"
"Ptpn18",1.55372141551685e-84,-0.456903318707949,0.592,0.857,2.55323040211885e-80,"Neutrophils","Ptpn18"
"Nudt3",1.7032762800164e-84,-0.279108461650287,0.049,0.279,2.79899391095094e-80,"Neutrophils","Nudt3"
"Brwd1",1.83479902840518e-84,-0.412033597395077,0.067,0.33,3.01512524337823e-80,"Neutrophils","Brwd1"
"Sumo3",1.92257884828924e-84,-0.272156973840504,0.046,0.271,3.1593738213937e-80,"Neutrophils","Sumo3"
"Arhgef1",2.0743877974978e-84,-0.411081661433414,0.591,0.87,3.40884146762813e-80,"Neutrophils","Arhgef1"
"Bms1",2.71450824386176e-84,-0.316389702799701,0.051,0.289,4.46075139713804e-80,"Neutrophils","Bms1"
"Baz2b",2.7484106788057e-84,0.474126406870916,0.523,0.41,4.51646326848141e-80,"Neutrophils","Baz2b"
"Yeats4",2.96518396625147e-84,-0.26252633279108,0.095,0.34,4.87268681174103e-80,"Neutrophils","Yeats4"
"1110038F14Rik",3.37664191024577e-84,-0.311159736564196,0.029,0.252,5.54883565110687e-80,"Neutrophils","1110038F14Rik"
"Nab1",3.47808513376218e-84,-0.312719712878045,0.11,0.374,5.7155373003114e-80,"Neutrophils","Nab1"
"Rsrp1",4.79937216524627e-84,0.369032267548979,0.935,0.894,7.88680827914919e-80,"Neutrophils","Rsrp1"
"Tcf3",4.82881701099301e-84,-0.322767673281594,0.072,0.321,7.93519499416481e-80,"Neutrophils","Tcf3"
"Ypel5",5.77915994651636e-84,0.365870108676752,0.274,0.196,9.49689354011033e-80,"Neutrophils","Ypel5"
"Iglc3",7.59273413592125e-84,-1.21601849034472,0.068,0.321,1.24771400055594e-79,"Neutrophils","Iglc3"
"H2afj",1.02190139654706e-83,0.351368849621674,0.706,0.707,1.67929056494578e-79,"Neutrophils","H2afj"
"Cope",1.10826405477281e-83,-0.266869860911256,0.14,0.4,1.82121032120816e-79,"Neutrophils","Cope"
"Nfil3",1.6651940345335e-83,0.488647166926047,0.258,0.112,2.7364133569489e-79,"Neutrophils","Nfil3"
"Atp5j2",1.82854586148474e-83,-0.346891812483347,0.458,0.768,3.00484941417787e-79,"Neutrophils","Atp5j2"
"Rchy1",1.87347900805325e-83,0.252833296119389,0.356,0.386,3.0786880539339e-79,"Neutrophils","Rchy1"
"Cd53",2.64396361348048e-83,0.374901129749788,0.866,0.842,4.34482540603247e-79,"Neutrophils","Cd53"
"Il7r",3.80299587687585e-83,-0.991526130322795,0.054,0.3,6.24946312447009e-79,"Neutrophils","Il7r"
"Etfb",3.8878359285453e-83,-0.293820990326792,0.076,0.32,6.38888078137849e-79,"Neutrophils","Etfb"
"Acap2",4.16646504169835e-83,0.366602513222434,0.285,0.229,6.8467520030229e-79,"Neutrophils","Acap2"
"Pnkp",5.74833779725811e-83,0.413174354527903,0.288,0.19,9.44624350223426e-79,"Neutrophils","Pnkp"
"Epsti1",6.17193384447657e-83,-0.303862827883191,0.266,0.563,1.01423388866283e-78,"Neutrophils","Epsti1"
"Dgkd",7.05068713487025e-83,-0.28351055772814,0.219,0.502,1.15863941687323e-78,"Neutrophils","Dgkd"
"Ctss",8.2593338885594e-83,-0.805144035853477,0.205,0.524,1.35725633790697e-78,"Neutrophils","Ctss"
"Ly6a",8.96237681793795e-83,-0.721469132538947,0.051,0.306,1.47278738249174e-78,"Neutrophils","Ly6a"
"Cpsf2",1.13018091268961e-82,-0.311381678792915,0.061,0.298,1.85722629382283e-78,"Neutrophils","Cpsf2"
"Dhx40",1.24655090344209e-82,0.48819097725123,0.344,0.251,2.04845709962639e-78,"Neutrophils","Dhx40"
"Bcl3",1.2628766570431e-82,0.446394401456636,0.289,0.164,2.07528521051893e-78,"Neutrophils","Bcl3"
"Ifitm6",1.50440765332099e-82,0.689269344120373,0.349,0.095,2.47219309670238e-78,"Neutrophils","Ifitm6"
"Wipf1",2.08053665647152e-82,0.28478254362845,0.609,0.646,3.41894588757965e-78,"Neutrophils","Wipf1"
"Cd47",2.42062669416268e-82,-0.433877895707169,0.583,0.859,3.97781584651753e-78,"Neutrophils","Cd47"
"Iglc2",2.74687357521826e-82,-1.36537858879988,0.097,0.35,4.51393734615616e-78,"Neutrophils","Iglc2"
"Atf7ip",3.22878336250871e-82,0.28185926615396,0.531,0.581,5.30585969961056e-78,"Neutrophils","Atf7ip"
"Slc38a2",4.02321110751505e-82,0.275089155726113,0.56,0.629,6.61134281297948e-78,"Neutrophils","Slc38a2"
"R3hdm2",4.0605394647686e-82,0.295035124847064,0.286,0.266,6.67268450245425e-78,"Neutrophils","R3hdm2"
"Csnk1g3",4.07021406989914e-82,-0.326440963948587,0.077,0.324,6.68858278106526e-78,"Neutrophils","Csnk1g3"
"Bcl7c",4.40670872936713e-82,-0.257473141401759,0.065,0.291,7.24154445496901e-78,"Neutrophils","Bcl7c"
"Coro2a",5.5549342111848e-82,-0.39087646887786,0.037,0.271,9.12842338923999e-78,"Neutrophils","Coro2a"
"Cnot6",5.91313489133226e-82,-0.254283209984187,0.105,0.347,9.7170545669263e-78,"Neutrophils","Cnot6"
"Ric8a",6.26790332306114e-82,0.281592185057561,0.29,0.281,1.03000455307864e-77,"Neutrophils","Ric8a"
"Cited2",7.99839348944683e-82,0.30174500002404,0.301,0.323,1.3143760021208e-77,"Neutrophils","Cited2"
"Map7d1",9.691522188999e-82,0.336849123884523,0.336,0.304,1.5926078413182e-77,"Neutrophils","Map7d1"
"Zmiz2",1.02973185519331e-81,-0.307951278492774,0.049,0.28,1.69215835763917e-77,"Neutrophils","Zmiz2"
"Gcn1l1",1.05378293184217e-81,-0.263126363212786,0.049,0.268,1.73168149189624e-77,"Neutrophils","Gcn1l1"
"Pip5k1c",1.0586220188213e-81,0.373864196779509,0.281,0.205,1.73963356352905e-77,"Neutrophils","Pip5k1c"
"Igkc",1.64685695927173e-81,-2.28429722132361,0.382,0.619,2.70628004117123e-77,"Neutrophils","Igkc"
"Psap",1.91529000346445e-81,0.317175878539819,0.858,0.722,3.14739606269312e-77,"Neutrophils","Psap"
"Arhgap9",2.02377946222501e-81,0.308376684729711,0.531,0.52,3.32567679027436e-77,"Neutrophils","Arhgap9"
"Arap1",2.24709085424195e-81,0.385639594079207,0.393,0.305,3.6926444007758e-77,"Neutrophils","Arap1"
"Braf",2.4986204007856e-81,0.40222596272495,0.287,0.201,4.10598290461097e-77,"Neutrophils","Braf"
"Polr2i",2.5985889882021e-81,-0.281215053182836,0.052,0.281,4.27026128431252e-77,"Neutrophils","Polr2i"
"Pdhb",2.79488240928656e-81,-0.251315194252257,0.057,0.273,4.59283026318061e-77,"Neutrophils","Pdhb"
"Cdc42ep3",3.06983798346269e-81,0.349824274359092,0.354,0.321,5.04466475822424e-77,"Neutrophils","Cdc42ep3"
"Arsb",4.63287483876122e-81,-0.473581703448746,0.04,0.279,7.6132032225363e-77,"Neutrophils","Arsb"
"Mrpl32",6.33282339522183e-81,-0.250583984513324,0.064,0.287,1.0406728685368e-76,"Neutrophils","Mrpl32"
"AC160336.1",8.07271149452683e-81,0.527978802454863,0.562,0.499,1.32658867989559e-76,"Neutrophils","AC160336.1"
"Rnf166",8.48851176781341e-81,-0.291453987165649,0.109,0.359,1.39491713880478e-76,"Neutrophils","Rnf166"
"Iws1",9.01059002505954e-81,-0.25626931617592,0.078,0.305,1.48071025881803e-76,"Neutrophils","Iws1"
"Fnbp4",9.67900202974755e-81,-0.282078107226625,0.118,0.367,1.59055040354841e-76,"Neutrophils","Fnbp4"
"Lta4h",1.01768511015176e-80,-0.323821786099632,0.083,0.332,1.67236194151239e-76,"Neutrophils","Lta4h"
"Tnfaip8",1.050254572976e-80,0.30048763237673,0.411,0.409,1.72588333977145e-76,"Neutrophils","Tnfaip8"
