"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Trim30b.5",4.49792563994944e-39,-0.61618363991996,0.335,0.271,7.39144120412891e-35,"6","Trim30b"
"Tubb2a",5.0520969880419e-39,0.297455306765663,0.391,0.063,8.30211098044925e-35,"6","Tubb2a"
"H2afy.3",6.76039341375237e-39,0.531388782371399,0.975,0.625,1.11093544968193e-34,"6","H2afy"
"Hspa8.3",8.88337490970436e-39,0.544690218417875,1,0.904,1.45980499891172e-34,"6","Hspa8"
"Tubb5.3",9.43050578905045e-39,-0.293810133089636,0.766,0.542,1.54971501631466e-34,"6","Tubb5"
"Scand1.4",9.44569965625778e-39,0.443683807697423,0.985,0.618,1.55221182451284e-34,"6","Scand1"
"Fus",1.0491708785783e-38,-0.379182530850533,0.878,0.731,1.72410250476772e-34,"6","Fus"
"Ncf4.5",1.65566478948621e-38,0.330976074268913,0.853,0.397,2.72075394856269e-34,"6","Ncf4"
"Ndufa1.2",1.65793575443905e-38,0.348929875214698,0.949,0.521,2.7244858252697e-34,"6","Ndufa1"
"Timm10b.4",1.78993601103493e-38,0.286107816012874,0.878,0.435,2.9414018469337e-34,"6","Timm10b"
"Phip.2",1.81130844309885e-38,-0.417931395676439,0.756,0.609,2.97652316454433e-34,"6","Phip"
"Maf",1.98107629737671e-38,0.373555154206083,0.406,0.073,3.25550267947915e-34,"6","Maf"
"Lck.5",2.00525499892047e-38,-1.00077754389599,0.086,0.447,3.295235539726e-34,"6","Lck"
"Pxn.5",2.39745135829497e-38,-0.300225498022943,0.614,0.375,3.93973181708612e-34,"6","Pxn"
"Psmb6.2",2.44664869753519e-38,0.278371905370415,0.827,0.386,4.02057780465958e-34,"6","Psmb6"
"Pik3r1.4",2.55182512142791e-38,-0.591052511189098,0.528,0.529,4.19341422204249e-34,"6","Pik3r1"
"Vamp8.4",2.88975339872811e-38,0.324468856662985,0.97,0.559,4.74873176012991e-34,"6","Vamp8"
"Rpl7a.3",3.05161358934853e-38,0.485910477957754,0.995,0.798,5.01471661137643e-34,"6","Rpl7a"
"Tmem258.3",3.44865494020021e-38,0.329021183698819,0.924,0.49,5.667174663231e-34,"6","Tmem258"
"Reep5.5",3.64067695947415e-38,0.351811522366948,0.964,0.55,5.98272444750386e-34,"6","Reep5"
"Ube2b.5",3.72090042019517e-38,-0.348430529545064,0.832,0.616,6.11455566050672e-34,"6","Ube2b"
"Pcf11.1",3.83150808282604e-38,-0.291614407765951,0.538,0.384,6.29631723250803e-34,"6","Pcf11"
"Hint1.1",4.1517278050039e-38,0.503417246224052,0.959,0.592,6.82253430196291e-34,"6","Hint1"
"Eif4a1.3",4.59766207531632e-38,0.412197452448374,0.98,0.589,7.55533808836731e-34,"6","Eif4a1"
"Pnrc1.1",5.15655757609603e-38,-0.56831585332984,0.69,0.639,8.47377106479861e-34,"6","Pnrc1"
"Selplg.5",5.74528825711494e-38,-0.4660103443452,0.975,0.765,9.44123219291698e-34,"6","Selplg"
"Ago2",5.86362768699089e-38,-0.37248533687647,0.665,0.517,9.63569937803213e-34,"6","Ago2"
"Rsbn1l.1",6.08395067090528e-38,-0.318283481693643,0.695,0.534,9.99775613749865e-34,"6","Rsbn1l"
"Kmt2a.2",6.18815131738119e-38,-0.646525894372726,0.533,0.584,1.01689890598525e-33,"6","Kmt2a"
"Phf20l1.2",6.39268978081682e-38,-0.419849650537291,0.741,0.609,1.05051071168163e-33,"6","Phf20l1"
"2010107E04Rik.1",7.21930758571811e-38,0.340277279919926,0.985,0.595,1.18634881556106e-33,"6","2010107E04Rik"
"Isg15.1",8.57354414473638e-38,0.314392152431682,0.594,0.192,1.40889050930453e-33,"6","Isg15"
"Smap2.4",9.22353377907436e-38,-0.4556754532527,0.711,0.581,1.51570330591529e-33,"6","Smap2"
"Picalm.5",1.10724963228421e-37,-0.307588481834044,0.898,0.583,1.81954332073265e-33,"6","Picalm"
"Arid1a.1",1.26701147111409e-37,-0.264212679694165,0.848,0.64,2.08207995048179e-33,"6","Arid1a"
"Arf5.1",1.77222764290236e-37,0.430982278910538,0.99,0.658,2.91230168558145e-33,"6","Arf5"
"Tbc1d10c.1",1.93166518434418e-37,-0.828400400779678,0.264,0.561,3.17430539743279e-33,"6","Tbc1d10c"
"Anxa2.6",2.13936234612871e-37,0.354670611823976,0.964,0.557,3.51561414339331e-33,"6","Anxa2"
"Atp5f1",2.25511865890182e-37,0.406590041995795,0.99,0.632,3.70583649217336e-33,"6","Atp5f1"
"Prkar1a.1",2.28118951378368e-37,-0.300314612309847,0.716,0.552,3.74867872800072e-33,"6","Prkar1a"
"Eif4g3",2.74572615619359e-37,0.252790748785824,0.812,0.389,4.51205179247292e-33,"6","Eif4g3"
"Ndufa6.1",3.7734129352045e-37,0.444291787653422,0.975,0.601,6.20084947642156e-33,"6","Ndufa6"
"Nedd8",3.94726704792496e-37,0.330280535916856,0.99,0.616,6.48654393985509e-33,"6","Nedd8"
"Thbs1",4.0673053326671e-37,0.375902088656062,0.259,0.024,6.68380285317184e-33,"6","Thbs1"
"Ptbp3.2",4.51293921290056e-37,-0.320572363449388,0.954,0.783,7.41611300855949e-33,"6","Ptbp3"
"Hnrnph1.2",4.52498726507091e-37,-0.421176167270859,0.701,0.548,7.43591157269103e-33,"6","Hnrnph1"
"Ywhae.1",4.61118210983209e-37,0.356968475822707,0.954,0.54,7.57755556108707e-33,"6","Ywhae"
"Tra2a",4.8572057222373e-37,-0.314917917453507,0.782,0.586,7.98184616335256e-33,"6","Tra2a"
"Kdm6b.5",4.97121493438411e-37,-0.285799117811785,0.655,0.399,8.16919750167341e-33,"6","Kdm6b"
"Ppp1r12a.5",5.02123563035063e-37,-0.29580312570636,0.848,0.64,8.25139651135519e-33,"6","Ppp1r12a"
"Eif3e.3",5.49241066460915e-37,0.257384555428061,0.949,0.552,9.02567844515221e-33,"6","Eif3e"
"Ubald2.3",6.63442220603421e-37,-0.25632867885018,0.64,0.449,1.0902346011176e-32,"6","Ubald2"
"Kpna4.2",7.09838569023324e-37,-0.456500256319525,0.569,0.501,1.16647772047603e-32,"6","Kpna4"
"Cxcr4.4",7.10127349964657e-37,-0.714877406966666,0.787,0.651,1.16695227419692e-32,"6","Cxcr4"
"Nkg7.6",7.72738856856394e-37,-2.14655019048316,0.091,0.402,1.26984176347211e-32,"6","Nkg7"
"Rps27rt.5",8.54738589539314e-37,-0.379060527330211,0.766,0.645,1.40459192418995e-32,"6","Rps27rt"
"Elmo1",8.69862493551599e-37,-0.263305185438787,0.604,0.458,1.42944503565334e-32,"6","Elmo1"
"Pten.4",8.73199943882675e-37,-0.366235101892965,0.766,0.575,1.4349294677824e-32,"6","Pten"
"Luc7l2",8.7321510826512e-37,-0.421591945905568,0.832,0.715,1.43495438741207e-32,"6","Luc7l2"
"Nsa2.3",9.83910709939586e-37,0.324876187238247,0.975,0.582,1.61686046964372e-32,"6","Nsa2"
"Chd8",1.11469644109707e-36,-0.261760666271937,0.589,0.423,1.83178066165481e-32,"6","Chd8"
"Dennd4a.4",1.12759239401856e-36,-0.731255110451313,0.746,0.617,1.8529725810907e-32,"6","Dennd4a"
"Eif5",1.13184867517221e-36,-0.427074975631951,0.782,0.685,1.8599669279105e-32,"6","Eif5"
"Klf3.4",1.23863223677241e-36,-0.437471195224767,0.909,0.716,2.0354443546881e-32,"6","Klf3"
"Elf1.2",1.31499127817177e-36,-0.388874473992852,0.68,0.583,2.16092516741967e-32,"6","Elf1"
"Agpat4",1.34006384971295e-36,0.27310154246381,0.411,0.085,2.20212692423329e-32,"6","Agpat4"
"Srrm2.1",1.42051411948103e-36,-0.293841552699412,0.954,0.781,2.33433085254318e-32,"6","Srrm2"
"Rac1.4",1.46967912613748e-36,0.396654836636611,0.99,0.649,2.41512370798173e-32,"6","Rac1"
"BC005537",1.51574883733236e-36,0.348267653273334,0.959,0.553,2.49083006438827e-32,"6","BC005537"
"Fam111a.4",1.61680725994485e-36,0.426798416061277,0.873,0.427,2.65689937026738e-32,"6","Fam111a"
"Rpl12.6",1.77632607041404e-36,-0.626084408489567,1,0.816,2.9190366315114e-32,"6","Rpl12"
"Ugcg.5",2.28864503617439e-36,-0.977522627418975,0.355,0.549,3.76093038794537e-32,"6","Ugcg"
"Ctcf.1",2.41563938566552e-36,-0.335716366599679,0.604,0.489,3.96962020246414e-32,"6","Ctcf"
"Cox5a.3",2.65540048790336e-36,0.387371102158201,0.954,0.554,4.3636196217716e-32,"6","Cox5a"
"Arpc1b.5",2.71236882399942e-36,0.481346637329058,0.995,0.879,4.45723568847824e-32,"6","Arpc1b"
"Chsy1.4",2.73299635745323e-36,-0.511721608701671,0.365,0.344,4.4911329142029e-32,"6","Chsy1"
"Wnk1.2",3.13475893581111e-36,-0.36726726160022,0.777,0.654,5.1513493592184e-32,"6","Wnk1"
"Dpysl2.1",3.31163556966021e-36,0.35344880057999,0.584,0.178,5.44201073162263e-32,"6","Dpysl2"
"Ndufa4.2",3.9861714949954e-36,0.321852211051905,0.995,0.64,6.55047561772594e-32,"6","Ndufa4"
"Clec4e.1",4.52896004224924e-36,-0.482520037952255,0.34,0.198,7.44244003742817e-32,"6","Clec4e"
"Snrpb.2",5.04364509353026e-36,0.357250801717508,0.964,0.567,8.28822198219827e-32,"6","Snrpb"
"Eif4a2.3",5.23412444895374e-36,-0.314067459754605,0.802,0.624,8.60123670696569e-32,"6","Eif4a2"
"Atp5d.2",6.36723757166768e-36,0.305639846244951,0.959,0.558,1.04632815015215e-31,"6","Atp5d"
"Camk2d.2",6.83143223491142e-36,0.318117379471293,0.777,0.344,1.12260925916299e-31,"6","Camk2d"
"Rinl.2",8.12976102134353e-36,-0.536635886223624,0.371,0.42,1.33596362863738e-31,"6","Rinl"
"H3f3a.6",8.81464257235563e-36,0.496951989973911,0.995,0.956,1.4485102139152e-31,"6","H3f3a"
"Sorl1.6",8.95216170481389e-36,-0.755092832829818,0.838,0.625,1.47110873295207e-31,"6","Sorl1"
"Ifngr1.5",9.26610345641371e-36,0.395113339103548,0.964,0.572,1.52269878099247e-31,"6","Ifngr1"
"Cox5b.3",9.58907708212517e-36,0.426020801708239,0.98,0.634,1.57577303690563e-31,"6","Cox5b"
"Chmp4b.3",1.00239948943919e-35,0.309749556108003,0.964,0.568,1.64724308099543e-31,"6","Chmp4b"
"Safb.1",1.05933658980365e-35,-0.250335125001074,0.635,0.444,1.74080781802433e-31,"6","Safb"
"Slc25a4.3",1.39670676972525e-35,0.276361121368518,0.629,0.224,2.29520823468951e-31,"6","Slc25a4"
"Huwe1.2",1.4643642821668e-35,-0.296674321323549,0.584,0.426,2.40638982488471e-31,"6","Huwe1"
"Ikzf3.5",1.55791762874463e-35,-0.834834336701586,0.056,0.422,2.56012603931604e-31,"6","Ikzf3"
"Arid4b.1",1.92941712429815e-35,-0.433391532090004,0.589,0.514,3.17061116035916e-31,"6","Arid4b"
"Rb1cc1.1",2.87183831657866e-35,-0.344806289773127,0.67,0.508,4.71929190563371e-31,"6","Rb1cc1"
"Tbc1d14.4",2.99007366517578e-35,-0.325108527991261,0.457,0.296,4.91358805398336e-31,"6","Tbc1d14"
"Tnrc6a",3.2809724324729e-35,-0.311137535413602,0.655,0.497,5.39162199828272e-31,"6","Tnrc6a"
"Atp2b1.3",3.40459559047046e-35,0.487388807473343,0.98,0.647,5.5947719338201e-31,"6","Atp2b1"
"Atf7ip.1",3.48594929396239e-35,-0.396516578644208,0.69,0.565,5.72846047476839e-31,"6","Atf7ip"
"Itpr2",4.25364885961168e-35,-0.346291862417356,0.523,0.433,6.99002117099988e-31,"6","Itpr2"
"Ywhab.2",4.25508564059798e-35,0.29000157863288,0.954,0.558,6.99238223319466e-31,"6","Ywhab"
"Btf3.1",4.41056447955039e-35,0.417190879502261,1,0.788,7.24788060924515e-31,"6","Btf3"
"Prpf4b.2",6.05522164992508e-35,-0.267828774125475,0.736,0.546,9.95054573732188e-31,"6","Prpf4b"
"Matr3.2",6.27694400889524e-35,-0.324204336323798,0.635,0.506,1.03149020898176e-30,"6","Matr3"
"Cnot6l.1",6.41902646458344e-35,-0.277688546622261,0.67,0.513,1.054838618925e-30,"6","Cnot6l"
"Atp5k.2",7.25094576754987e-35,0.278585416092388,0.959,0.57,1.19154791798147e-30,"6","Atp5k"
"Ctsd.6",7.87388238252934e-35,-0.713857857863987,0.706,0.683,1.29391509192105e-30,"6","Ctsd"
"Gdi2.2",1.02191474243107e-34,0.333632418735765,0.959,0.566,1.67931249623698e-30,"6","Gdi2"
"Acin1",1.15134405292735e-34,-0.260125671797638,0.807,0.616,1.89200368217551e-30,"6","Acin1"
"Ccl5.5",1.21938893161732e-34,-3.24486429163062,0.335,0.459,2.00382183132675e-30,"6","Ccl5"
"Cab39.1",1.26774240282309e-34,-0.303191105112746,0.569,0.447,2.08328109055918e-30,"6","Cab39"
"Med13.2",1.27543768185842e-34,-0.297776378456499,0.538,0.405,2.09592674259794e-30,"6","Med13"
"Cdkn1b.2",1.42195365207305e-34,-0.463651988502695,0.675,0.561,2.33669643645165e-30,"6","Cdkn1b"
"Dnm2.2",1.49133789005613e-34,-0.28884822944553,0.665,0.485,2.45071555472924e-30,"6","Dnm2"
"Ptpn1.5",1.53652869042983e-34,0.488600299869779,0.964,0.633,2.52497759698334e-30,"6","Ptpn1"
"F5",1.65945602999398e-34,0.272259055455109,0.279,0.05,2.72698409408911e-30,"6","F5"
"Pbxip1.5",1.94143717795062e-34,-0.529527726642631,0.736,0.603,3.19036371452626e-30,"6","Pbxip1"
"Cd2.3",1.97543254674616e-34,-0.873965225766719,0.168,0.504,3.24622830406797e-30,"6","Cd2"
"Pdlim1.2",2.57882805474196e-34,0.354527536045316,0.65,0.236,4.23778814235746e-30,"6","Pdlim1"
"Txnip.2",2.6905036333982e-34,-0.671133817091444,0.904,0.846,4.42130462076326e-30,"6","Txnip"
"Tle3.4",2.92857729254149e-34,-0.309292948353446,0.624,0.46,4.81253106483342e-30,"6","Tle3"
"Jarid2.1",3.50920376726128e-34,0.297908961920831,0.645,0.245,5.76667455074047e-30,"6","Jarid2"
"1700020I14Rik.1",3.51918346104524e-34,-0.336146854824039,0.518,0.415,5.78307418153564e-30,"6","1700020I14Rik"
"Apobec3.5",4.03805990673808e-34,-0.608784968326064,0.68,0.643,6.63574384474269e-30,"6","Apobec3"
"Ypel3.5",4.16514874334509e-34,-0.356070487242807,0.858,0.63,6.84458892993898e-30,"6","Ypel3"
"Arhgap45.1",4.32503381023289e-34,-0.5580884411161,0.919,0.859,7.10732806035571e-30,"6","Arhgap45"
"Klf13.1",4.5850873411743e-34,0.460782524520696,0.99,0.697,7.53467402775173e-30,"6","Klf13"
"Lfng.2",5.60541952725388e-34,-0.405681390393586,0.528,0.449,9.2113859091363e-30,"6","Lfng"
"Ube2l3.1",5.61571941412793e-34,0.338844950237819,0.883,0.459,9.22831171323642e-30,"6","Ube2l3"
"Jmjd1c.3",5.782480282203e-34,-0.468972132504688,0.599,0.527,9.50234984774418e-30,"6","Jmjd1c"
"Zcchc7.2",6.94683643143796e-34,-0.395870023434706,0.563,0.487,1.1415736307782e-29,"6","Zcchc7"
"Kmt2c",7.24219998060112e-34,-0.351918743759358,0.589,0.494,1.19011072281218e-29,"6","Kmt2c"
"Cnn2.4",7.34370027549668e-34,-0.421888798750649,0.873,0.757,1.20679026627237e-29,"6","Cnn2"
"Naca.3",7.41527581866214e-34,0.414421722878554,1,0.775,1.21855227528075e-29,"6","Naca"
"Nudt4.5",7.51359191513257e-34,-0.606924449349656,0.431,0.342,1.23470855941374e-29,"6","Nudt4"
"AW112010.6",7.57252650287122e-34,-1.74445390389643,0.492,0.52,1.24439328021683e-29,"6","AW112010"
"March7.5",8.04411691405483e-34,-0.636990298421608,0.589,0.551,1.32188973248663e-29,"6","March7"
"Arpc4.3",9.08927838663417e-34,0.383893663843342,0.929,0.524,1.49364111727559e-29,"6","Arpc4"
"Psmb8.1",9.60439325246277e-34,0.452271982511577,0.995,0.729,1.57828994317721e-29,"6","Psmb8"
"Lbr.3",1.05622888450858e-33,-0.502408440456104,0.68,0.607,1.73570092591295e-29,"6","Lbr"
"Gimap8.3",1.09211757867241e-33,-0.760386389636053,0.071,0.427,1.79467681703236e-29,"6","Gimap8"
"Ppp3ca.3",1.10389829762414e-33,-0.25271184788914,0.787,0.571,1.81403607248574e-29,"6","Ppp3ca"
"Msl1.2",1.15848659399193e-33,-0.283282444812694,0.64,0.452,1.90374101990694e-29,"6","Msl1"
"4932438A13Rik.1",1.50005631837173e-33,-0.529274714319602,0.396,0.454,2.46504254798026e-29,"6","4932438A13Rik"
"Clec4d.6",1.60141524974713e-33,-0.961178790960963,0.228,0.26,2.63160567990945e-29,"6","Clec4d"
"Pak2.2",2.18964600605878e-33,-0.268976834799391,0.893,0.707,3.5982452817564e-29,"6","Pak2"
"Ecm1",3.05014571644108e-33,0.819233441524162,0.305,0.037,5.01230445582763e-29,"6","Ecm1"
"Gpsm3.5",3.09229148124508e-33,-0.304939140528437,0.904,0.668,5.08156259113004e-29,"6","Gpsm3"
"Ighm.6",3.44124923533737e-33,-1.31274263538085,0.838,0.675,5.6550048684299e-29,"6","Ighm"
"Pcbp1.1",3.83475623614346e-33,0.27039655721003,0.929,0.535,6.30165492285455e-29,"6","Pcbp1"
"Mef2d.1",4.22018838352172e-33,-0.250228731913565,0.599,0.411,6.93503557064123e-29,"6","Mef2d"
"Ccm2",4.29615331740383e-33,-0.281131127079096,0.609,0.477,7.05986874648972e-29,"6","Ccm2"
"Kmt2e.1",4.88344997253836e-33,-0.410682674846637,0.863,0.759,8.02497333987229e-29,"6","Kmt2e"
"Dgkd.3",5.31654247861751e-33,-0.291733844265258,0.584,0.431,8.73667425511215e-29,"6","Dgkd"
"Lnpep.2",5.34901480629824e-33,-0.265101085583848,0.817,0.622,8.7900360311899e-29,"6","Lnpep"
"Rpn1.1",5.51854550061233e-33,0.259917687868384,0.68,0.284,9.06862582115624e-29,"6","Rpn1"
"Nr3c1.3",5.55002055227082e-33,-0.289583988023462,0.66,0.481,9.12034877354664e-29,"6","Nr3c1"
"Itsn2.3",6.75009417370889e-33,-0.333817452097054,0.69,0.551,1.10924297556558e-28,"6","Itsn2"
"Bcl2.5",9.04232727935667e-33,-0.993177626830151,0.173,0.496,1.48592564181668e-28,"6","Bcl2"
"Sbno1",1.17825417418011e-32,-0.279495879401137,0.685,0.526,1.93622508443018e-28,"6","Sbno1"
"Spn.3",1.40594327035106e-32,-0.552623029554988,0.518,0.446,2.3103865761679e-28,"6","Spn"
"Cd79b.5",1.66357680447496e-32,-1.32193984895709,0.228,0.321,2.7337557627937e-28,"6","Cd79b"
"Trim12a.1",1.74855047747683e-32,-0.531716493394676,0.563,0.546,2.87339299963767e-28,"6","Trim12a"
"Fam107b",1.82041898765544e-32,-0.359855470339535,0.69,0.566,2.99149452241419e-28,"6","Fam107b"
"Il2rb.6",1.82562871308782e-32,-1.39397634102133,0.127,0.367,3.00005566421722e-28,"6","Il2rb"
"Rcsd1.2",2.08128576037373e-32,-0.526190406893338,0.584,0.576,3.42017689002215e-28,"6","Rcsd1"
"Ccr1.6",2.12402032909221e-32,-0.763413987692483,0.259,0.245,3.49040260679723e-28,"6","Ccr1"
"Pxk.5",2.34504430439431e-32,-0.303139269741905,0.487,0.329,3.85361130541117e-28,"6","Pxk"
"Fkbp3.3",2.62493765615288e-32,-0.268847317990808,0.518,0.399,4.31356005035602e-28,"6","Fkbp3"
"Gm2682.6",2.67757116631984e-32,-0.824969113351614,0.036,0.376,4.40005269761339e-28,"6","Gm2682"
"Calr.2",3.09679987351218e-32,0.417485870716277,0.97,0.609,5.08897123214256e-28,"6","Calr"
"Gimap5.2",3.29003167182873e-32,-0.702302621151332,0.041,0.383,5.40650904631616e-28,"6","Gimap5"
"Sell.1",3.29090568510074e-32,-0.697841469907656,0.711,0.818,5.40794531232605e-28,"6","Sell"
"Lmo4.4",3.74016734980561e-32,0.322084881391906,0.772,0.361,6.14621700593555e-28,"6","Lmo4"
"Arhgap15.2",4.24493540932607e-32,-0.270255740436619,0.812,0.632,6.97570235814554e-28,"6","Arhgap15"
"Arl5c",4.46909606870533e-32,0.284763373935444,0.543,0.179,7.34406556970348e-28,"6","Arl5c"
"Psme2.1",4.48451676232332e-32,0.301912509964405,0.929,0.54,7.36940639552591e-28,"6","Psme2"
"Ssh2.5",5.80847392095889e-32,-0.306534674973273,0.929,0.694,9.54506519431174e-28,"6","Ssh2"
"Cd300lf.5",7.56963006439211e-32,-0.695410232934054,0.284,0.255,1.24391730848156e-27,"6","Cd300lf"
"Hsp90aa1.2",8.4246421845954e-32,-0.332851463294557,0.904,0.712,1.38442145019456e-27,"6","Hsp90aa1"
"Tmod3.2",1.11783172617995e-31,-0.257218413886482,0.68,0.497,1.83693287563151e-27,"6","Tmod3"
"Snrk.3",1.29146916701478e-31,-0.258198650992291,0.533,0.353,2.12227128215539e-27,"6","Snrk"
"Akna.1",1.39585947921933e-31,-0.324659634996435,0.645,0.513,2.29381588220112e-27,"6","Akna"
"AC149090.1.5",1.43873820400759e-31,-0.492016347857706,0.695,0.548,2.36427849064567e-27,"6","AC149090.1"
"Fis1.3",1.89233790833501e-31,0.319311653062983,0.954,0.582,3.10967888476693e-27,"6","Fis1"
"Atp11b.1",2.01209425842631e-31,-0.437910483116747,0.497,0.474,3.30647449487195e-27,"6","Atp11b"
"Il18rap.4",2.50400130887929e-31,-0.988420052377224,0.142,0.387,4.11482535088133e-27,"6","Il18rap"
"Gimap9.2",2.74681094814517e-31,-0.715632261643102,0.071,0.401,4.51383443108695e-27,"6","Gimap9"
"Txk.4",2.76028969140813e-31,-0.996596913673928,0.076,0.414,4.53598404989097e-27,"6","Txk"
"Smc4.3",2.81319369309743e-31,-0.607935842235404,0.487,0.472,4.62292119586701e-27,"6","Smc4"
"2810474O19Rik.6",2.84226660185642e-31,-0.561756607641385,0.802,0.63,4.67069670683065e-27,"6","2810474O19Rik"
"Grk6.1",3.31301845252771e-31,-0.266417095697096,0.65,0.488,5.44428322303878e-27,"6","Grk6"
"Skap1.5",3.36072749026535e-31,-0.776428457290853,0.046,0.377,5.52268348475306e-27,"6","Skap1"
"Anxa11.4",4.2233578463004e-31,-0.281495070713958,0.462,0.331,6.94024394882544e-27,"6","Anxa11"
"Psme1.2",4.56362616471099e-31,0.293948608075078,0.99,0.661,7.49940687646957e-27,"6","Psme1"
"Klre1.5",4.93235495092613e-31,-1.22231408485396,0.071,0.276,8.10533889085691e-27,"6","Klre1"
"Nfatc3.2",5.16930196179685e-31,-0.545262674294994,0.462,0.517,8.49471391382077e-27,"6","Nfatc3"
"Usp34.1",5.47845342800381e-31,-0.326627651810517,0.579,0.482,9.00274251823866e-27,"6","Usp34"
"Entpd1.5",6.0039409947827e-31,-0.474521731729193,0.279,0.238,9.86627623672641e-27,"6","Entpd1"
"Lbh.3",6.32655778416675e-31,-0.277914665779274,0.67,0.499,1.03964324067212e-26,"6","Lbh"
"Nfkbiz.5",8.06773568305392e-31,-0.279645144579438,0.533,0.305,1.32577100479625e-26,"6","Nfkbiz"
"Zfp652.1",8.54547016403348e-31,-0.28868244935538,0.447,0.345,1.40427711205562e-26,"6","Zfp652"
"Nsd1",1.09723124912414e-30,-0.280151269189977,0.655,0.53,1.8030801116857e-26,"6","Nsd1"
"Nfkb1.1",1.34021875720497e-30,0.30145440888597,0.914,0.529,2.20238148371493e-26,"6","Nfkb1"
"Por.4",1.48162123688105e-30,-0.274435228236889,0.467,0.299,2.43474817856663e-26,"6","Por"
"Gapdh.5",1.51271313526072e-30,0.394153947192362,0.995,0.787,2.48584149517393e-26,"6","Gapdh"
"Vps37b.3",1.79726911191819e-30,-0.45269460947268,0.431,0.396,2.95345233161516e-26,"6","Vps37b"
"Ube2h.1",1.83532243792028e-30,-0.470018090537904,0.497,0.476,3.01598536223439e-26,"6","Ube2h"
"Pde4b.4",2.17168158396702e-30,-0.514320518053697,0.411,0.395,3.568724346933e-26,"6","Pde4b"
"Slc38a2.3",2.23936638095277e-30,-0.479443731044732,0.695,0.61,3.67995077381969e-26,"6","Slc38a2"
"Cox7c.3",2.31327968249662e-30,0.369593056592954,0.995,0.755,3.80141250224669e-26,"6","Cox7c"
"Hdc.6",2.64655085135278e-30,-1.54574103156491,0.117,0.278,4.34907701402802e-26,"6","Hdc"
"Chd3.4",2.75842743266769e-30,-0.713235168215206,0.376,0.496,4.53292380010281e-26,"6","Chd3"
"Kmt5b",3.09661791592486e-30,-0.251274437631158,0.462,0.33,5.08867222123932e-26,"6","Kmt5b"
"Grk2.5",3.28145651615777e-30,-0.271165117361835,0.929,0.715,5.39241749300207e-26,"6","Grk2"
"Cntrl.2",3.44048177743081e-30,-0.25511117962563,0.579,0.421,5.65374370485205e-26,"6","Cntrl"
"Chd7.1",3.63018298184412e-30,-0.597813710520958,0.406,0.499,5.96547969406445e-26,"6","Chd7"
"Rsrc2",3.71848179054762e-30,-0.398256284781411,0.711,0.612,6.11058112640691e-26,"6","Rsrc2"
"Kdm5a.2",4.27247980873202e-30,-0.327690633889134,0.543,0.46,7.02096606968932e-26,"6","Kdm5a"
"Fam49b.3",4.85317837109809e-30,0.423099276709921,0.964,0.691,7.97522801722549e-26,"6","Fam49b"
"Midn.4",6.66577362507669e-30,-0.284967578442561,0.497,0.34,1.09538657980885e-25,"6","Midn"
"H2afz.5",6.98005922099647e-30,0.338948679271093,0.995,0.716,1.14703313178635e-25,"6","H2afz"
"Cd79a.6",7.13685971986639e-30,-1.61606506165923,0.193,0.338,1.17280015776564e-25,"6","Cd79a"
"Il16.1",7.51675819298182e-30,-0.412417237728644,0.64,0.563,1.2352288738527e-25,"6","Il16"
"Trim56",8.69900398135485e-30,-0.318642277462554,0.528,0.423,1.42950732425604e-25,"6","Trim56"
"Zfp292.1",8.92633944232508e-30,-0.486118489735744,0.442,0.475,1.46686536055728e-25,"6","Zfp292"
"Nktr.1",1.1021562055157e-29,-0.316077143065817,0.675,0.524,1.81117329252395e-25,"6","Nktr"
"Gramd1a.2",1.14166372530276e-29,-0.543978748100069,0.437,0.449,1.87609599979003e-25,"6","Gramd1a"
"Ankrd12",1.14376487975983e-29,-0.627516378469989,0.447,0.51,1.87954882690933e-25,"6","Ankrd12"
"Ly6e.4",1.27066669477135e-29,0.570215803699192,0.975,0.828,2.08808657951776e-25,"6","Ly6e"
"H2-Q6.3",1.29626691337045e-29,-0.77656435064504,0.168,0.461,2.13015541874166e-25,"6","H2-Q6"
"Sephs2.4",1.47383360011209e-29,-0.269066108305772,0.416,0.27,2.4219507550642e-25,"6","Sephs2"
"Tardbp.2",1.75185697408211e-29,-0.322279665728593,0.558,0.433,2.87882656550913e-25,"6","Tardbp"
"Cxcr2.6",2.09421502180876e-29,-1.76105955485563,0.066,0.289,3.44142354533834e-25,"6","Cxcr2"
"Pnpla2.4",2.28070907315932e-29,-0.262499460690917,0.431,0.279,3.74788921992272e-25,"6","Pnpla2"
"Mrpl33.6",2.53610105594325e-29,0.289139438668859,0.98,0.662,4.16757486523154e-25,"6","Mrpl33"
"Flna.2",2.54004605535561e-29,0.330412236224541,0.985,0.679,4.17405768276588e-25,"6","Flna"
"Upf2",2.5786254785695e-29,-0.270513556078197,0.437,0.334,4.23745524893327e-25,"6","Upf2"
"Arpc2.5",2.5787181933297e-29,0.376014290826753,1,0.907,4.23760760709869e-25,"6","Arpc2"
"Nisch.5",2.90437542394687e-29,-0.39988056783384,0.64,0.497,4.77276013417189e-25,"6","Nisch"
"Ythdc1",3.06264655169981e-29,-0.333859030597646,0.665,0.558,5.03284707840829e-25,"6","Ythdc1"
"Il2rg.3",3.41538389517273e-29,-0.458770306256014,0.528,0.516,5.61250035493735e-25,"6","Il2rg"
