"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ubap1.2",6.15684752675234e-08,-0.336047574051095,0.34,0.443,0.000814119948462462,"5","Ubap1"
"Fbxl5.3",6.28530902590067e-08,-0.349797432641654,0.644,0.662,0.000831106412494845,"5","Fbxl5"
"Klf3",7.58665868978829e-08,0.253604335536645,0.383,0.255,0.00100318387855071,"5","Klf3"
"Hmox2.5",8.57110126355109e-08,-0.317830921822672,0.191,0.285,0.00113335672007936,"5","Hmox2"
"Nfkbib.2",8.77479508884604e-08,-0.319896679721746,0.416,0.518,0.00116029115459811,"5","Nfkbib"
"Alkbh5.4",1.0125383461122e-07,-0.349343916344477,0.433,0.512,0.00133887945506416,"5","Alkbh5"
"Hp.3",1.11797160082288e-07,0.258369654721965,0.493,0.354,0.0014782938477681,"5","Hp"
"Rps27a.5",1.57843743744967e-07,-0.366067583773399,0.562,0.582,0.0020871678235397,"5","Rps27a"
"Zdhhc18.4",1.78862269247825e-07,-0.340730697397307,0.376,0.437,0.00236509578626399,"5","Zdhhc18"
"Jaml.2",2.01541742880165e-07,0.305492288554405,0.378,0.273,0.00266498646610442,"5","Jaml"
"Eif4ebp1.5",2.34611115530778e-07,-0.317880402023025,0.294,0.302,0.00310226278066347,"5","Eif4ebp1"
"Ifi27l2a.5",2.41795231135306e-07,0.314896224944585,0.524,0.393,0.00319725834130215,"5","Ifi27l2a"
"Gla.2",3.64827283211727e-07,-0.28515388352522,0.512,0.575,0.00482411116590866,"5","Gla"
"Taldo1.4",4.56730006248553e-07,-0.31721513589785,0.538,0.515,0.00603934087262461,"5","Taldo1"
"Riok3",5.16633676223027e-07,-0.259106925181583,0.519,0.565,0.00683144710069708,"5","Riok3"
"Ifrd1.4",7.53528220281485e-07,-0.380371819959187,0.639,0.725,0.00996390365678207,"5","Ifrd1"
"Egln3.3",8.15363877526699e-07,-0.314341407448652,0.282,0.403,0.0107815565525355,"5","Egln3"
"Hk1",9.97682991469389e-07,-0.309401402889965,0.242,0.346,0.0131923621961997,"5","Hk1"
"Kmt5a.4",1.09790446084274e-06,-0.358116695433439,0.285,0.37,0.0145175906857235,"5","Kmt5a"
"Bax.4",1.36410210718741e-06,-0.285006030630113,0.275,0.311,0.0180375221633391,"5","Bax"
"Fkbp15.3",1.64178589325087e-06,-0.313759133256439,0.203,0.298,0.0217093348664563,"5","Fkbp15"
"Amdhd2.3",1.65116689502677e-06,-0.318019613925295,0.246,0.356,0.0218333798529389,"5","Amdhd2"
"Pfkp.3",1.74743081458528e-06,-0.282291435475592,0.459,0.57,0.0231062776612612,"5","Pfkp"
"Klhdc4.4",1.78280614266088e-06,-0.337045078276243,0.184,0.255,0.0235740456244048,"5","Klhdc4"
"Gns.4",2.62888322125443e-06,-0.337005601945215,0.22,0.307,0.0347617228346473,"5","Gns"
"Rab9.1",3.34439330254457e-06,-0.26810477817795,0.246,0.345,0.0442229126395469,"5","Rab9"
"Gpi1.4",3.91547575635781e-06,-0.38055586613164,0.311,0.371,0.0517743359263193,"5","Gpi1"
"Zfp292.3",3.92091926344371e-06,-0.300008148677327,0.49,0.591,0.0518463154205162,"5","Zfp292"
"Fam50a.3",4.31607544557464e-06,-0.281896880642835,0.232,0.322,0.0570714656168334,"5","Fam50a"
"Sh2d3c.2",5.29763501700209e-06,-0.313031363936846,0.447,0.543,0.0700506278298186,"5","Sh2d3c"
"Eef1a1.5",5.40755117489103e-06,-0.289029483879408,0.77,0.747,0.071504049185584,"5","Eef1a1"
"Ap3s1.1",6.23629426302044e-06,-0.264748866011853,0.294,0.382,0.0824625190399193,"5","Ap3s1"
"Suco.2",6.3384526382555e-06,-0.31264634968145,0.431,0.516,0.0838133592356525,"5","Suco"
"Trib1.5",7.60009785224201e-06,0.262731328330729,0.531,0.437,0.100496093900196,"5","Trib1"
"Fnip1.2",7.66478142582522e-06,-0.27958325915214,0.285,0.394,0.101351404793687,"5","Fnip1"
"Mbnl2.2",9.91244826193836e-06,-0.337712235297093,0.452,0.543,0.131072303367611,"5","Mbnl2"
"Vim.4",9.92365541303885e-06,-0.446758181345949,0.208,0.26,0.131220495526613,"5","Vim"
"Dgat1.4",1.28789525247382e-05,-0.279890920365536,0.548,0.529,0.170298389234613,"5","Dgat1"
"Slc11a1.2",1.51559871392713e-05,-0.327514695133564,0.474,0.526,0.200407617942584,"5","Slc11a1"
"Nktr.2",1.68876367298554e-05,-0.329129439999224,0.467,0.576,0.223305220478878,"5","Nktr"
"Map2k1.1",1.75274676456773e-05,-0.250557319519599,0.201,0.294,0.231765704678791,"5","Map2k1"
"Il15.1",2.1211003714764e-05,-0.283234333897383,0.23,0.311,0.280473102120325,"5","Il15"
"Irak3.2",2.29796763989365e-05,-0.28091324451934,0.313,0.395,0.303860261023138,"5","Irak3"
"Ccl6.4",2.53767464806287e-05,0.318480314291617,0.689,0.585,0.335556718713354,"5","Ccl6"
"Vegfa.2",2.74978863364681e-05,-0.358175911023881,0.179,0.266,0.363604551027118,"5","Vegfa"
"Rnf130.4",3.44689928571203e-05,-0.257539480013883,0.254,0.324,0.455783492549702,"5","Rnf130"
"Crem.1",3.79329581030733e-05,0.25096227552635,0.299,0.206,0.501587504996938,"5","Crem"
"Rpl30.3",4.93211010296304e-05,-0.324943244891489,0.483,0.505,0.652172918914803,"5","Rpl30"
"Rabgef1.4",5.56367471864845e-05,-0.254770927607775,0.478,0.532,0.735684708046885,"5","Rabgef1"
"Psmd8.3",6.21845643828342e-05,-0.268231411367909,0.337,0.372,0.822266494834217,"5","Psmd8"
"Adam8.5",6.58283056925378e-05,-0.273711872472244,0.5,0.563,0.870447686172427,"5","Adam8"
"Hsp90aa1.3",6.7191835926949e-05,-0.666442923024442,0.493,0.545,0.888477646462046,"5","Hsp90aa1"
"Furin.2",7.03732478320587e-05,-0.29875946830157,0.49,0.575,0.930545456083312,"5","Furin"
"S100a9.3",7.67261760392349e-05,-0.387757017922975,0.993,0.998,1,"5","S100a9"
"Rpl18a.3",0.000132661641933965,-0.307810954122295,0.622,0.641,1,"5","Rpl18a"
"Eea1.3",0.000239637495890305,-0.281776017610028,0.321,0.4,1,"5","Eea1"
"Hsp90ab1.3",0.000261565951538553,-0.373523961953263,0.256,0.27,1,"5","Hsp90ab1"
"Vps37b.2",0.00038584041507699,-0.281165930526019,0.447,0.495,1,"5","Vps37b"
"Plbd1.2",0.000468503893734549,-0.289210630379971,0.383,0.402,1,"5","Plbd1"
"Cd84.4",0.000521367586386424,-0.265163675885682,0.344,0.431,1,"5","Cd84"
"Glrx.5",0.000662614664051434,-0.260710394606334,0.464,0.513,1,"5","Glrx"
"Fos.3",0.00155734923732381,0.373935742208207,0.51,0.437,1,"5","Fos"
"Chil1.2",0.00742561367857885,-0.26692707802178,0.349,0.411,1,"5","Chil1"
"mt-Co2.4",0.0077093701548266,-0.318879753880905,0.502,0.555,1,"5","mt-Co2"
"Ifit3",1.49626902366659e-206,2.63152363010767,0.9,0.095,1.97851652999433e-202,"6","Ifit3"
"Ifit1",5.88021889466346e-194,2.66500931600454,0.929,0.122,7.77541344441349e-190,"6","Ifit1"
"Rsad2.2",4.16730118312142e-149,2.19834078014987,0.971,0.547,5.51042235444146e-145,"6","Rsad2"
"Ifit3b",1.27427333307942e-148,2.06630958578788,0.794,0.055,1.68497162833092e-144,"6","Ifit3b"
"Isg15.4",3.04879700354411e-136,1.72349750338232,0.994,0.772,4.03142427778638e-132,"6","Isg15"
"Ifit2",4.07576482462009e-127,2.34771287120416,0.671,0.036,5.38938382759514e-123,"6","Ifit2"
"Usp18",6.7348239853581e-97,1.46765223121123,0.624,0.062,8.90545775583902e-93,"6","Usp18"
"Ifi204.1",1.64607459111717e-94,1.33561322141706,0.935,0.505,2.17660443183424e-90,"6","Ifi204"
"Irf7.3",7.48991522927693e-92,1.38151016023946,0.906,0.317,9.90391490767288e-88,"6","Irf7"
"Oasl1",1.19622545361272e-80,1.45654297859838,0.694,0.109,1.5817689173121e-76,"6","Oasl1"
"Ifi211",4.68987337825177e-79,1.26067764054453,0.535,0.041,6.20141956806232e-75,"6","Ifi211"
"Isg20.4",1.31268418888524e-78,1.25882921619686,0.924,0.52,1.73576230296295e-74,"6","Isg20"
"Xaf1.1",5.40670380505747e-77,1.29428542532831,0.794,0.234,7.14928444142749e-73,"6","Xaf1"
"Slfn5.1",6.80314417451308e-73,1.34491989336966,0.812,0.192,8.99579754195865e-69,"6","Slfn5"
"Ddx60",2.26986371574305e-69,1.2157659203946,0.729,0.155,3.00144079132704e-65,"6","Ddx60"
"Cmpk2",2.52205710152423e-69,1.42480292281281,0.447,0.027,3.33491610534548e-65,"6","Cmpk2"
"Rtp4.5",1.15916782043206e-67,1.02827781917694,0.982,0.562,1.53276760895732e-63,"6","Rtp4"
"Ifitm3.5",2.01137254258515e-67,1.1952408689687,0.971,0.786,2.65963791306034e-63,"6","Ifitm3"
"Slfn4.4",2.99563409829529e-66,1.35369945584099,0.947,0.632,3.96112696817587e-62,"6","Slfn4"
"Trim30a.5",1.24860228931211e-65,1.02433607621813,0.959,0.545,1.6510268071574e-61,"6","Trim30a"
"Ly6e.3",8.00893839534641e-61,1.2618849382837,0.841,0.346,1.05902192401666e-56,"6","Ly6e"
"Trim30c",1.22571499008561e-60,1.10350433330795,0.471,0.042,1.6207629313902e-56,"6","Trim30c"
"Gm13822",1.55198171669528e-56,1.1522992316959,0.535,0.076,2.05218542398617e-52,"6","Gm13822"
"Herc6.2",7.24341095169466e-53,1.03878405452617,0.765,0.245,9.57796230142585e-49,"6","Herc6"
"Ifi47.4",1.3626864203346e-49,1.04738204892509,0.918,0.451,1.80188025360844e-45,"6","Ifi47"
"Oasl2.4",8.97381608367269e-47,0.904165981248833,0.935,0.593,1.18660770074404e-42,"6","Oasl2"
"Trafd1.4",8.64274348961941e-45,0.934483724031717,0.759,0.278,1.14282997163237e-40,"6","Trafd1"
"Ifi207.2",1.3432502919894e-44,1.02241586593014,0.576,0.127,1.77617986109758e-40,"6","Ifi207"
"Bst2.1",3.56992225364367e-43,0.935749993457465,0.576,0.13,4.72050819599303e-39,"6","Bst2"
"Ifi209",3.57868517924602e-42,0.852090939836736,0.318,0.024,4.73209541251701e-38,"6","Ifi209"
"Zbp1.4",4.53624430002052e-42,0.89421633721621,0.829,0.4,5.99827583791714e-38,"6","Zbp1"
"Ddx58",9.73022817242974e-42,0.851038585360127,0.641,0.176,1.28662807124038e-37,"6","Ddx58"
"B2m.1",4.92505958896937e-41,0.586623741648394,1,0.969,6.51240629449419e-37,"6","B2m"
"Trim30d.3",5.38244817908584e-41,0.946494461525421,0.712,0.257,7.11721122720521e-37,"6","Trim30d"
"Ifi27l2a.6",1.98294550872555e-38,1.42383972445769,0.724,0.393,2.6220488461878e-34,"6","Ifi27l2a"
"Ifih1",3.7816127334232e-36,0.70376596403029,0.476,0.091,5.00042651740549e-32,"6","Ifih1"
"Slfn8",5.60366066089634e-36,0.853400457142811,0.565,0.159,7.40972049190323e-32,"6","Slfn8"
"Trim30b.3",6.01006155240793e-36,0.825588656044907,0.741,0.3,7.947104390749e-32,"6","Trim30b"
"Nmi.1",1.73576784441954e-34,0.750131054537716,0.576,0.168,2.29520582067596e-30,"6","Nmi"
"Shisa5.1",1.16283023679027e-33,0.770865419109517,0.735,0.319,1.53761042210777e-29,"6","Shisa5"
"Slfn2.1",4.18476709350369e-32,0.616523879349706,0.976,0.889,5.53351752773993e-28,"6","Slfn2"
"Parp14.4",2.80354851679874e-31,0.873994688886508,0.853,0.507,3.70713220376298e-27,"6","Parp14"
"Trim12c.2",4.50220444391619e-31,0.750402794781844,0.671,0.247,5.95326493619038e-27,"6","Trim12c"
"Chmp4b.2",1.61381504388133e-30,0.592276716156377,0.971,0.834,2.13394763252428e-26,"6","Chmp4b"
"Stat2",1.79650220453422e-30,0.769129397616249,0.565,0.18,2.37551486505559e-26,"6","Stat2"
"Sppl2a",3.24195353578186e-30,0.720007472085622,0.712,0.307,4.28683516036436e-26,"6","Sppl2a"
"Slfn1.4",3.44813882797314e-30,0.730861724338025,0.888,0.586,4.55947397222888e-26,"6","Slfn1"
"Oas3.1",8.4065089357204e-30,0.712294690853941,0.594,0.191,1.11159267657031e-25,"6","Oas3"
"Ifit1bl2",2.56318781802973e-29,0.609124548335053,0.347,0.053,3.38930325178072e-25,"6","Ifit1bl2"
"Rnf213",4.45888119274765e-28,0.680330136607969,0.635,0.228,5.89597860117022e-24,"6","Rnf213"
"Tor3a",1.72340628837038e-27,0.591315933596246,0.382,0.075,2.27886013511215e-23,"6","Tor3a"
"Irgm1.1",4.00511243916558e-27,0.696891556959803,0.871,0.492,5.29596017830865e-23,"6","Irgm1"
"Cxcl10.1",3.74786679264195e-26,1.81944494896529,0.535,0.196,4.95580425991045e-22,"6","Cxcl10"
"Pnp.2",1.46645239524495e-25,0.901422772856331,0.659,0.299,1.9390900022324e-21,"6","Pnp"
"Trim12a.1",1.62663875087908e-25,0.665510227041093,0.682,0.316,2.15090442028741e-21,"6","Trim12a"
"9930111J21Rik2.1",1.77024575065902e-25,0.750892196505296,0.718,0.338,2.34079595609642e-21,"6","9930111J21Rik2"
"1600014C10Rik.1",2.74612643788904e-25,0.65449511480332,0.459,0.129,3.63120298882067e-21,"6","1600014C10Rik"
"Clec2d.4",4.49122573455175e-25,0.684698204869064,0.829,0.487,5.93874778879777e-21,"6","Clec2d"
"Olfr56",5.25957107461342e-25,0.645295361600412,0.418,0.101,6.95473083196132e-21,"6","Olfr56"
"Psmb8.6",6.63531588348787e-25,0.71554549459413,0.859,0.56,8.77387819273601e-21,"6","Psmb8"
"Sp100.4",8.48345807870647e-25,0.679708335531381,0.718,0.375,1.12176766174736e-20,"6","Sp100"
"Ogfr",3.04720014946211e-24,0.572824744499665,0.6,0.231,4.02931275763375e-20,"6","Ogfr"
"Ctss.2",5.0373042539214e-24,0.702412943324738,0.765,0.409,6.66082741496026e-20,"6","Ctss"
"Ifi35.1",6.47333234110267e-24,0.61503660249561,0.518,0.174,8.55968735464006e-20,"6","Ifi35"
"Gbp2.5",2.59864761253111e-23,0.596907465685605,0.965,0.71,3.43619173804988e-19,"6","Gbp2"
"Itm2b.3",2.92032935396073e-23,0.595601411316953,0.9,0.621,3.86155150474228e-19,"6","Itm2b"
"Oas1a",4.29714985962526e-23,0.498947322345932,0.371,0.083,5.68212125938248e-19,"6","Oas1a"
"Npc2.5",4.90030145893504e-22,0.710109775405835,0.818,0.523,6.4796686191498e-18,"6","Npc2"
"Oas2.1",7.09982701398851e-22,0.576888759000547,0.406,0.109,9.38810126059701e-18,"6","Oas2"
"Nt5c3",1.51489975457346e-21,0.567074725612197,0.294,0.066,2.00315194547248e-17,"6","Nt5c3"
"Zufsp",8.07054413086629e-21,0.568285907467846,0.335,0.078,1.06716805042445e-16,"6","Zufsp"
"Gbp3",1.01307317634595e-20,0.524874313954464,0.535,0.197,1.33958666108224e-16,"6","Gbp3"
"H2-T22.3",5.47094363420466e-20,0.691186491716808,0.641,0.337,7.23422876750882e-16,"6","H2-T22"
"Sp110.1",7.01397966905071e-20,0.486833353954134,0.488,0.17,9.27458531638576e-16,"6","Sp110"
"Ifitm6.1",9.55109001764868e-20,0.77609838113086,0.412,0.13,1.26294063303368e-15,"6","Ifitm6"
"Eif2ak2",3.12642533346779e-19,0.539783421219629,0.359,0.095,4.13407221844445e-15,"6","Eif2ak2"
"Plac8.5",3.79222218971895e-19,0.889006556716993,0.559,0.257,5.01445540146537e-15,"6","Plac8"
"Parp12",8.69168410852195e-19,0.493321817198225,0.259,0.049,1.14930138966986e-14,"6","Parp12"
"Casp8",1.02707185266774e-18,0.540355294700561,0.512,0.196,1.35809711078255e-14,"6","Casp8"
"Il18bp.1",1.96609383378746e-18,0.602771929004785,0.618,0.292,2.59976587641716e-14,"6","Il18bp"
"Dtx3l",2.85042127211128e-18,0.61216274942573,0.529,0.231,3.76911204811274e-14,"6","Dtx3l"
"H2-T23.1",4.76363209708459e-18,0.528365160191219,0.871,0.605,6.29895072197495e-14,"6","H2-T23"
"Znfx1",1.22773208886263e-17,0.588169635366249,0.371,0.12,1.62343014110306e-13,"6","Znfx1"
"Fam46a",2.75106482644018e-17,0.628437965761727,0.324,0.087,3.63773302000184e-13,"6","Fam46a"
"Igtp.2",6.09484903446995e-17,0.538638642947406,0.718,0.393,8.05921887827961e-13,"6","Igtp"
"Daxx",4.67065392879038e-16,0.465927464284001,0.312,0.084,6.17600569003952e-12,"6","Daxx"
"H2-Q4.1",1.7824152918148e-15,0.433087492621313,0.835,0.544,2.35688774036671e-11,"6","H2-Q4"
"Epsti1.1",1.9094645902984e-15,0.50343489733524,0.376,0.125,2.52488502775157e-11,"6","Epsti1"
"Gbp5.3",1.9139422132152e-15,0.586183662566731,0.794,0.509,2.53080578853446e-11,"6","Gbp5"
"Ube2l6",5.28908848880649e-15,0.543768824106837,0.394,0.142,6.99376170874882e-11,"6","Ube2l6"
"H2-K1.2",5.9649925006684e-15,0.444930207547848,0.971,0.916,7.88750958363382e-11,"6","H2-K1"
"Tor1aip1.1",6.24351013426347e-15,0.533782165550936,0.5,0.225,8.25579345053658e-11,"6","Tor1aip1"
"Tapbp.1",9.95042589996839e-15,0.424548563074139,0.865,0.627,1.31574481675282e-10,"6","Tapbp"
"Pttg1.1",1.07074756847638e-14,0.545852662979504,0.471,0.212,1.41584950979632e-10,"6","Pttg1"
"Lgals9",1.12948657489592e-14,0.522768356178988,0.359,0.121,1.49352009798487e-10,"6","Lgals9"
"Psme2.4",1.46475201614122e-14,0.410472277741073,0.841,0.56,1.93684159094353e-10,"6","Psme2"
"Usp25",1.7491017466487e-14,0.519145420059934,0.465,0.205,2.31283723959357e-10,"6","Usp25"
"Samd9l.2",1.88363194472283e-14,0.6001469708186,0.576,0.298,2.490726520507e-10,"6","Samd9l"
"Psme1.3",2.35309672260291e-14,0.510974792435892,0.676,0.424,3.11149979629782e-10,"6","Psme1"
"Il15ra",2.95108237858321e-14,0.493331270818891,0.394,0.145,3.90221622920058e-10,"6","Il15ra"
"Tmem184b",3.45026691582061e-14,0.311547305867456,0.435,0.177,4.56228794278959e-10,"6","Tmem184b"
"Gbp7.3",8.31004224946324e-14,0.439285135782445,0.753,0.459,1.09883688664652e-09,"6","Gbp7"
"Cd52.5",9.76615083498738e-14,0.43546648503011,0.976,0.848,1.29137812491038e-09,"6","Cd52"
"Trim26",1.13440343916229e-13,0.393104308313047,0.341,0.113,1.5000216676043e-09,"6","Trim26"
"Uba7",1.2438730792947e-13,0.371633941713012,0.265,0.069,1.64477337275139e-09,"6","Uba7"
"Rhoh.4",2.385149111195e-13,0.477162024984047,0.729,0.445,3.15388266973315e-09,"6","Rhoh"
"Parp10.3",4.57261814538594e-13,0.382905832628009,0.688,0.407,6.04637297364382e-09,"6","Parp10"
"Ccrl2.3",4.64153614214936e-13,0.510779887021052,0.971,0.873,6.1375032407641e-09,"6","Ccrl2"
"Trim56",6.39112257479059e-13,0.373547212767357,0.412,0.165,8.45098138064559e-09,"6","Trim56"
"Tspo.3",7.03769525481631e-13,0.546731577337641,0.671,0.414,9.30594443544361e-09,"6","Tspo"
"Psmb10.2",8.34398246825734e-13,0.448769422877435,0.418,0.172,1.10332480177767e-08,"6","Psmb10"
"Psmb9.1",1.07725184877717e-12,0.406693597542594,0.776,0.505,1.42445011963805e-08,"6","Psmb9"
"Gbp9.1",2.57206040492233e-12,0.538813463830145,0.376,0.147,3.40103547342879e-08,"6","Gbp9"
"B430306N03Rik",3.16726037874084e-12,0.313161618296426,0.388,0.159,4.18806839880902e-08,"6","B430306N03Rik"
"Socs1",1.12242730562274e-11,0.51011598961808,0.388,0.158,1.48418562622495e-07,"6","Socs1"
"Tbrg1.2",1.34422619949108e-11,0.399534131349562,0.371,0.147,1.77747030358705e-07,"6","Tbrg1"
"Pcgf5",4.89918352013022e-11,0.410502681867162,0.435,0.2,6.47819036866819e-07,"6","Pcgf5"
"Psme2b",5.25364080169096e-11,0.394677179282182,0.294,0.102,6.94688923207596e-07,"6","Psme2b"
"Irf9",6.29862277090045e-11,0.31238904445021,0.5,0.252,8.32866888996166e-07,"6","Irf9"
"Zc3hav1.1",1.29341201700903e-10,0.358699812359293,0.529,0.279,1.71027871009105e-06,"6","Zc3hav1"
"Trim25.3",1.77118756451601e-10,0.365374994427965,0.594,0.339,2.34204131655952e-06,"6","Trim25"
"H2-D1",2.07367861030857e-10,0.316019538351305,0.994,0.976,2.74202522641102e-06,"6","H2-D1"
"Ly6i.4",2.15806158526637e-10,0.552902077929031,0.582,0.335,2.85360483419772e-06,"6","Ly6i"
"Ascc3.1",4.29852492624222e-10,0.358326101147684,0.524,0.282,5.68393950997009e-06,"6","Ascc3"
"Peli1",4.57263372917883e-10,0.355805575184453,0.453,0.222,6.04639358009316e-06,"6","Peli1"
"Acod1.4",5.78028160603739e-10,0.338760688852177,0.982,0.93,7.64326636766324e-06,"6","Acod1"
"Tmem140.4",9.12331135940694e-10,0.38801821005604,0.571,0.328,1.20637546105438e-05,"6","Tmem140"
"Il18",1.41316894434306e-09,0.428860147117549,0.353,0.161,1.86863329510483e-05,"6","Il18"
"Rpl10.3",1.44133716908191e-09,-0.493339366040382,0.624,0.686,1.90588013867701e-05,"6","Rpl10"
"Il15.2",2.04963153718106e-09,0.275120868816538,0.529,0.3,2.71022778161451e-05,"6","Il15"
"Irf2",2.31889627342626e-09,0.36427323605516,0.665,0.428,3.06627654235155e-05,"6","Irf2"
"Azi2",2.93239216285615e-09,0.449324384666931,0.371,0.181,3.87750215694469e-05,"6","Azi2"
"Whamm",3.00214132587145e-09,0.373792814648223,0.376,0.172,3.96973147519982e-05,"6","Whamm"
"Clic4.3",3.03350999864523e-09,0.36570823371455,0.524,0.291,4.01121027120859e-05,"6","Clic4"
"Tmbim6.1",3.09172372660471e-09,0.290783921371193,0.959,0.874,4.08818628368941e-05,"6","Tmbim6"
"Rap2c.2",3.44175876566092e-09,0.403953055455485,0.553,0.326,4.55103761583344e-05,"6","Rap2c"
"Laptm4a.1",3.74954890307111e-09,0.405989479689083,0.447,0.235,4.95802851453092e-05,"6","Laptm4a"
"Chmp2a.1",1.1968106607259e-08,0.298801856133573,0.818,0.619,0.000158254273667786,"6","Chmp2a"
"Sp140.2",1.85107523869319e-08,0.269318520451228,0.924,0.767,0.000244767678812401,"6","Sp140"
"Fcgr4.4",2.46889453872551e-08,0.441601484214226,0.647,0.441,0.000326461924855675,"6","Fcgr4"
"Csf1.4",3.24188980859068e-08,0.47486198511289,0.735,0.547,0.000428675089389946,"6","Csf1"
"Rps13.4",3.37106748293457e-08,-0.495076526807331,0.559,0.64,0.000445756253268439,"6","Rps13"
"Snx20.4",3.7928418070091e-08,0.287852965913491,0.924,0.796,0.000501527472140813,"6","Snx20"
"Casp1",4.07250143697957e-08,0.296791592216357,0.353,0.165,0.000538506865011808,"6","Casp1"
"Apobr.2",4.15561470699405e-08,0.286841596742105,0.482,0.27,0.000549496932705823,"6","Apobr"
"Ogfrl1.2",4.92142610330315e-08,0.420471794094148,0.424,0.227,0.000650760173639776,"6","Ogfrl1"
"Basp1.2",6.96227004135641e-08,0.31295658359078,0.947,0.85,0.000920620967568558,"6","Basp1"
"Cd164",1.40452810432724e-07,0.355620769082175,0.571,0.365,0.00185720751235191,"6","Cd164"
"Parp9",2.16612948951118e-07,0.291532244680384,0.394,0.205,0.00286427302398063,"6","Parp9"
"Nlrc5.2",2.38577482921785e-07,0.316303745570465,0.447,0.249,0.00315471005667476,"6","Nlrc5"
"Themis2.3",3.68484040121281e-07,0.343380541770927,0.559,0.358,0.0048724644625237,"6","Themis2"
"Trem1.5",5.84914052340614e-07,0.357492998843731,0.818,0.66,0.00773431851409994,"6","Trem1"
"Map2k1.2",9.76040195131062e-07,0.266220854942186,0.476,0.283,0.012906179500218,"6","Map2k1"
"Rnf114",1.26556582663763e-06,0.251250563800948,0.553,0.354,0.0167345769256294,"6","Rnf114"
"Rrbp1.3",1.27851534195628e-06,0.257675527552506,0.6,0.399,0.0169058083666879,"6","Rrbp1"
"Rpl23.3",1.4740345890892e-06,-0.365908554790793,0.794,0.795,0.0194911593715265,"6","Rpl23"
"Gm36161",2.1834313983549e-06,0.301459801784158,0.312,0.153,0.0288715133804469,"6","Gm36161"
"Il1rn.1",2.20889561978653e-06,0.334215964576742,0.965,0.938,0.0292082267804373,"6","Il1rn"
"Gatad2a",3.31882381800972e-06,0.271527591318286,0.353,0.187,0.0438848073455425,"6","Gatad2a"
"Ptgs2os2.2",3.49252089337728e-06,0.282671626373499,0.582,0.391,0.0461816037731278,"6","Ptgs2os2"
"Irgm2",3.57905217533532e-06,0.299494496338888,0.288,0.138,0.0473258069144589,"6","Irgm2"
"Eif5a.5",3.90363256314828e-06,-0.418996892527043,0.459,0.538,0.0516177333825097,"6","Eif5a"
"Marcksl1.4",6.80248217068299e-06,0.266492368782748,0.929,0.808,0.0899492217429412,"6","Marcksl1"
"Kdm6b.4",7.76784066595162e-06,-0.429457772521781,0.576,0.658,0.102714157125878,"6","Kdm6b"
"Lcn2.4",8.87140923960119e-06,-0.62253713498997,0.712,0.752,0.117306644375247,"6","Lcn2"
"Rpl8.4",9.60327856319276e-06,-0.407336222473758,0.453,0.432,0.126984152441098,"6","Rpl8"
"Rps11.5",9.87290388840569e-06,-0.573187943443645,0.282,0.407,0.130549408116388,"6","Rps11"
"Etnk1.1",1.29215099212172e-05,0.286804986365847,0.359,0.2,0.170861125688256,"6","Etnk1"
"Jaml.3",1.38364261071812e-05,0.297817962846146,0.447,0.275,0.182959062415257,"6","Jaml"
"Tspan13.1",1.46409895639217e-05,0.284300038415631,0.312,0.164,0.193597805003736,"6","Tspan13"
"Rpl35a.3",1.50791256257096e-05,-0.438894064562747,0.635,0.705,0.199391278148758,"6","Rpl35a"
"Rpl18a.4",2.22487764707107e-05,-0.416265949451583,0.582,0.642,0.294195571272207,"6","Rpl18a"
"Upp1.3",2.46865441463489e-05,0.25808162297088,0.941,0.831,0.326430173247172,"6","Upp1"
"Usb1",2.47243268837319e-05,0.282109515324105,0.3,0.157,0.326929774383588,"6","Usb1"
"Rplp2.4",2.5672952701223e-05,-0.302703231678427,0.771,0.72,0.339473453568272,"6","Rplp2"
"Plk2",2.97850741108165e-05,0.393466647159792,0.329,0.181,0.393848034967326,"6","Plk2"
"Txnrd1.2",3.03434803882013e-05,-0.380734750287688,0.465,0.487,0.401231841173186,"6","Txnrd1"
"Rps25.3",3.4522827090793e-05,-0.395973938488844,0.518,0.566,0.456495342621556,"6","Rps25"
"Asph.1",3.64311047352049e-05,0.273967987964759,0.4,0.241,0.481728497913614,"6","Asph"
"Rpl17.3",3.93754111117041e-05,-0.311475302049204,0.741,0.717,0.520661061130063,"6","Rpl17"
"Ube2m.3",4.08105783129727e-05,0.258109268630815,0.435,0.273,0.539638277032438,"6","Ube2m"
"Rps3a1.4",5.19409109066457e-05,-0.510275213851259,0.388,0.418,0.686814664918576,"6","Rps3a1"
"Rps21.4",5.30710253166798e-05,-0.399504143738331,0.535,0.57,0.701758167762457,"6","Rps21"
"Rpl39.3",6.28835989266133e-05,-0.412131560409791,0.512,0.6,0.831509828606607,"6","Rpl39"
"Sbno1.1",6.67316250683472e-05,-0.349428922014195,0.465,0.551,0.882392278278755,"6","Sbno1"
"Lgals8",7.81384048909024e-05,0.2743261109486,0.347,0.202,1,"6","Lgals8"
"Rplp1.4",9.32113474969139e-05,-0.415790699545416,0.629,0.649,1,"6","Rplp1"
"Rps27a.6",9.7992751302332e-05,-0.494884439574512,0.482,0.583,1,"6","Rps27a"
"Rpl30.4",0.000132541755215748,-0.472488954085935,0.4,0.506,1,"6","Rpl30"
