"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Isg20.3",6.07438979977902e-05,-1.4336359433535,0.067,0.531,0.80321656322478,"Macrophages","Isg20"
"Atp5g2.3",6.17302185372533e-05,1.20262558097729,0.467,0.068,0.816258679718101,"Macrophages","Atp5g2"
"Clec4d.3",6.41188331226219e-05,-0.832496839523633,0.733,0.956,0.847843330380429,"Macrophages","Clec4d"
"Klf2.2",6.5530959336232e-05,-1.2903269763826,0.067,0.589,0.866515875302995,"Macrophages","Klf2"
"Ptprc.2",6.86135828111504e-05,-1.26320359778029,0.4,0.808,0.907277405511842,"Macrophages","Ptprc"
"Smpdl3a",6.9283515249372e-05,0.898414320782211,0.333,0.024,0.916135922142446,"Macrophages","Smpdl3a"
"Pabpc1.3",6.99461849349703e-05,1.03599295868016,0.667,0.419,0.924898403395112,"Macrophages","Pabpc1"
"Cd33.3",6.99796105105648e-05,-1.05879907190165,0,0.43,0.925340389781199,"Macrophages","Cd33"
"Nudt4.3",7.13104670554721e-05,-1.2596434028022,0.2,0.699,0.942938305874507,"Macrophages","Nudt4"
"Maf",7.24437436787713e-05,1.02672102930619,0.267,0.01,0.957923622664393,"Macrophages","Maf"
"Cfl1.3",7.2562642076373e-05,0.818446298546014,0.933,0.717,0.95949581617588,"Macrophages","Cfl1"
"Ppp2r3d",7.41860490340129e-05,0.401469412044735,0.333,0.029,0.980962126376752,"Macrophages","Ppp2r3d"
"Tkt.2",7.57494083563768e-05,1.26630442233799,0.467,0.094,1,"Macrophages","Tkt"
"Il1rap.2",7.6545084799369e-05,-1.08105370986831,0,0.426,1,"Macrophages","Il1rap"
"Neat1.3",8.23548742025473e-05,-0.756274838878272,0.533,0.936,1,"Macrophages","Neat1"
"Snap23.3",8.24580033396361e-05,-1.19265348987535,0.267,0.673,1,"Macrophages","Snap23"
"Camta2",8.28002555826262e-05,1.17869692708848,0.4,0.048,1,"Macrophages","Camta2"
"Ndel1.3",8.46184904932273e-05,-1.33285411818634,0.2,0.635,1,"Macrophages","Ndel1"
"Rpl5.3",8.48995392785182e-05,1.31331337378552,0.667,0.227,1,"Macrophages","Rpl5"
"Epb41l2",8.49537304656639e-05,1.04313630673725,0.533,0.134,1,"Macrophages","Epb41l2"
"Ctsa",8.5102127413758e-05,1.09657765538647,0.533,0.146,1,"Macrophages","Ctsa"
"Fkbp1a.2",8.67365552739059e-05,0.888773262633331,0.4,0.042,1,"Macrophages","Fkbp1a"
"Asprv1.2",8.76032699850364e-05,-2.40322100227556,0.133,0.559,1,"Macrophages","Asprv1"
"Ptges",8.83278634280589e-05,1.36782362785033,0.333,0.056,1,"Macrophages","Ptges"
"Dok2.1",8.88600907303026e-05,0.684652347580598,0.267,0.011,1,"Macrophages","Dok2"
"Ergic3",8.99478259536953e-05,0.883131354921058,0.267,0.011,1,"Macrophages","Ergic3"
"4833407H14Rik.3",9.18195159307533e-05,-1.01361895569782,0,0.42,1,"Macrophages","4833407H14Rik"
"Tgfbi",9.19641642055551e-05,1.25690175026472,0.6,0.149,1,"Macrophages","Tgfbi"
"Slfn1.3",9.43481585407609e-05,-1.54594253954085,0.133,0.594,1,"Macrophages","Slfn1"
"Irf1.3",9.4877439574775e-05,-1.97137829796286,0.2,0.642,1,"Macrophages","Irf1"
"Son",9.60411502922161e-05,-0.974938860146562,0.267,0.778,1,"Macrophages","Son"
"Cxcr2.2",9.86969336882383e-05,-1.57101803942649,0,0.417,1,"Macrophages","Cxcr2"
"Hat1.1",9.9529409367539e-05,0.326990744296856,0.333,0.036,1,"Macrophages","Hat1"
"Rpl14.3",0.000100055771978376,1.2289028959046,0.6,0.177,1,"Macrophages","Rpl14"
"Slc15a3.3",0.000108513118684618,-1.25204259491414,0.467,0.822,1,"Macrophages","Slc15a3"
"Slamf7.1",0.000121542182089198,1.18119288419484,0.333,0.027,1,"Macrophages","Slamf7"
"Chil1.3",0.00012430098202662,-1.36588356763741,0,0.408,1,"Macrophages","Chil1"
"Hspd1.3",0.000125573113675784,1.41817721341977,0.267,0.027,1,"Macrophages","Hspd1"
"Lcn2.2",0.000128224455482574,-2.70961269031182,0.333,0.752,1,"Macrophages","Lcn2"
"2310022A10Rik",0.000128291835744636,0.341302491494373,0.267,0.014,1,"Macrophages","2310022A10Rik"
"Spryd7",0.000130778569903778,0.466540656621661,0.267,0.012,1,"Macrophages","Spryd7"
"Tbcb.1",0.000134104217926128,0.468372181606337,0.4,0.05,1,"Macrophages","Tbcb"
"AC110211.1.3",0.000134974301397713,-1.32866762492481,0.2,0.633,1,"Macrophages","AC110211.1"
"Prkcsh",0.000136294140076611,0.655710713607049,0.267,0.012,1,"Macrophages","Prkcsh"
"Slc22a4",0.000147319299320268,0.464393657940954,0.333,0.03,1,"Macrophages","Slc22a4"
"Kdm6b.2",0.000149434174641903,-1.11881697635949,0.133,0.657,1,"Macrophages","Kdm6b"
"Mcl1.3",0.000152872821201342,-0.626120337598698,0.733,0.985,1,"Macrophages","Mcl1"
"Atp5l.3",0.000152981094546974,1.04576277114221,0.667,0.531,1,"Macrophages","Atp5l"
"Srgn.3",0.000153227489244839,-1.14174621435243,0.933,0.99,1,"Macrophages","Srgn"
"Stt3b",0.000153416271321071,0.910090085021256,0.267,0.013,1,"Macrophages","Stt3b"
"Ifrd1.3",0.000159562119555219,-1.77857687417028,0.4,0.72,1,"Macrophages","Ifrd1"
"Ppig.2",0.000163056500273925,0.416252764613091,0.533,0.12,1,"Macrophages","Ppig"
"Tmem65",0.000167749808500316,0.434523260091651,0.267,0.014,1,"Macrophages","Tmem65"
"Ptgs2os2.3",0.000168682036555611,-1.03855286936044,0,0.396,1,"Macrophages","Ptgs2os2"
"Serbp1.3",0.000169531765979342,1.28699105787487,0.467,0.109,1,"Macrophages","Serbp1"
"Psma5.1",0.000170827108416514,1.18598449340603,0.4,0.094,1,"Macrophages","Psma5"
"Chd2.2",0.000178770935527395,-1.01633026763052,0,0.394,1,"Macrophages","Chd2"
"Gorasp2",0.00018502851227385,1.14072533806155,0.267,0.027,1,"Macrophages","Gorasp2"
"Cyth3",0.000185986633298935,0.345680211031724,0.267,0.016,1,"Macrophages","Cyth3"
"Anp32e",0.000190763962172827,1.12362774991633,0.267,0.038,1,"Macrophages","Anp32e"
"Chmp4b.2",0.000195449020263553,-0.913591742887276,0.6,0.838,1,"Macrophages","Chmp4b"
"Btg1.2",0.000199101912709498,-0.646198695228887,0.667,0.966,1,"Macrophages","Btg1"
"Rps27l.2",0.000205298054372674,1.12784964828613,0.533,0.104,1,"Macrophages","Rps27l"
"Cox4i1.3",0.000207912362547632,0.812838522657705,0.6,0.407,1,"Macrophages","Cox4i1"
"Ubc.2",0.000211789912038159,-0.964535696081646,0.667,0.947,1,"Macrophages","Ubc"
"Tomm5.1",0.000211931450914564,0.967483740625747,0.267,0.017,1,"Macrophages","Tomm5"
"Ube2q2",0.000219575969156942,0.538718916617561,0.267,0.014,1,"Macrophages","Ube2q2"
"Nsa2.2",0.000223337510875872,0.817627756273852,0.4,0.051,1,"Macrophages","Nsa2"
"Slpi.3",0.000224962228913844,-1.01680664888274,0.6,0.95,1,"Macrophages","Slpi"
"Snrnp48.1",0.000227182992955692,0.278633740193262,0.333,0.051,1,"Macrophages","Snrnp48"
"Atp5b.3",0.000229969524677402,1.11358481186465,0.667,0.253,1,"Macrophages","Atp5b"
"Rps26.3",0.000237967769540631,1.05824426592051,0.733,0.446,1,"Macrophages","Rps26"
"Atp5g1.3",0.000238515937023498,1.34144890720338,0.267,0.039,1,"Macrophages","Atp5g1"
"Csf1r",0.000239179640161302,1.06071285937865,0.533,0.131,1,"Macrophages","Csf1r"
"Fas.3",0.000257668003123673,-1.23087258633931,0.133,0.582,1,"Macrophages","Fas"
"Emg1.2",0.000270472711220295,1.09676419097506,0.333,0.045,1,"Macrophages","Emg1"
"Cd274.3",0.000282371081871616,-0.97337264366765,0.533,0.901,1,"Macrophages","Cd274"
"Atp6v0b.2",0.000285101595764517,0.784544230307446,0.8,0.668,1,"Macrophages","Atp6v0b"
"Ccz1.1",0.000285628493400079,0.25758883560464,0.333,0.052,1,"Macrophages","Ccz1"
"Gbp5.2",0.000294284966099054,-1.84375295587918,0.067,0.517,1,"Macrophages","Gbp5"
"Clta.3",0.000302314931631091,0.875284844052767,0.533,0.426,1,"Macrophages","Clta"
"Dusp16.3",0.000305739331228829,-0.968685057527348,0,0.373,1,"Macrophages","Dusp16"
"Gm5483.1",0.000316415963868654,-2.92186048463117,0.067,0.513,1,"Macrophages","Gm5483"
"Gpi1.1",0.000319010368118111,0.923339795652592,0.6,0.367,1,"Macrophages","Gpi1"
"Dedd2.2",0.000319231676767452,-1.16952928799724,0.067,0.473,1,"Macrophages","Dedd2"
"Polr1d.2",0.000328345535125792,0.916085334594475,0.6,0.195,1,"Macrophages","Polr1d"
"Tmem106a",0.000330851507932638,0.321573935022267,0.267,0.021,1,"Macrophages","Tmem106a"
"Rpl21.3",0.000333207366690387,1.10098414994181,0.6,0.534,1,"Macrophages","Rpl21"
"Ccdc126.3",0.000338541185208763,-1.26498488477962,0.067,0.483,1,"Macrophages","Ccdc126"
"Tnfrsf1a.2",0.000346972198482048,-1.05733891112842,0.2,0.497,1,"Macrophages","Tnfrsf1a"
"Gda.3",0.000353433925225465,-1.08545953249177,0.4,0.569,1,"Macrophages","Gda"
"Abcc5",0.00035383966996724,0.315433405484703,0.333,0.05,1,"Macrophages","Abcc5"
"Med10",0.000359209500380195,0.350433836129765,0.333,0.045,1,"Macrophages","Med10"
"Derl2.1",0.000383528454978334,1.11533030637421,0.4,0.067,1,"Macrophages","Derl2"
"Lilr4b.3",0.00039545594264647,-0.783965079566937,0.533,0.918,1,"Macrophages","Lilr4b"
"Nab1.1",0.00039665959496755,-0.852130501148775,0,0.362,1,"Macrophages","Nab1"
"Cd24a.3",0.000399361220889409,-1.21724119871186,0.333,0.765,1,"Macrophages","Cd24a"
"Tlk1.1",0.000405283068663213,0.87106114075853,0.267,0.025,1,"Macrophages","Tlk1"
"Psmc2",0.000408017586586655,1.09843044521197,0.333,0.064,1,"Macrophages","Psmc2"
"Mapk1.1",0.000413350816712841,1.20915082792614,0.467,0.086,1,"Macrophages","Mapk1"
"Tram1.1",0.00041884218507068,0.863432383725651,0.4,0.055,1,"Macrophages","Tram1"
"Blvrb",0.000425319211472842,1.15575531467687,0.533,0.14,1,"Macrophages","Blvrb"
"Csf2rb.3",0.000443138537978358,-1.44228491092609,0.267,0.686,1,"Macrophages","Csf2rb"
"Ddx6.2",0.000445946559648532,-1.16578213645626,0.267,0.616,1,"Macrophages","Ddx6"
"Rdh12.2",0.000446220066269234,-1.23114345317335,0,0.358,1,"Macrophages","Rdh12"
"Cyb5a.1",0.000458629339693125,0.836707570701272,0.267,0.021,1,"Macrophages","Cyb5a"
"Rnf149.3",0.000460506102974029,-0.797420524297115,0.467,0.881,1,"Macrophages","Rnf149"
"Lyn.2",0.00046307243448878,-1.19449701496879,0.2,0.631,1,"Macrophages","Lyn"
"Wdr89",0.000463492626834667,1.02985290616749,0.4,0.101,1,"Macrophages","Wdr89"
"Blvra",0.000468979720074967,0.740931971898248,0.267,0.017,1,"Macrophages","Blvra"
"Vps37b.3",0.000469721652061241,-1.29405961924936,0.133,0.492,1,"Macrophages","Vps37b"
"Kif2a.1",0.000475227568527322,0.832860329166876,0.333,0.034,1,"Macrophages","Kif2a"
"Rbm17",0.000483888856923447,1.0721264253085,0.4,0.065,1,"Macrophages","Rbm17"
"Fpr1.3",0.000488426256318016,-1.32737719551082,0.2,0.57,1,"Macrophages","Fpr1"
"Slco4a1",0.000497391857607898,0.499626818934159,0.267,0.018,1,"Macrophages","Slco4a1"
"Gpalpp1.1",0.000499987141717868,0.607009559186764,0.333,0.034,1,"Macrophages","Gpalpp1"
"Irgm1.2",0.000500476534329792,-1.21541102095469,0.267,0.502,1,"Macrophages","Irgm1"
"Pcm1",0.000515307331405029,0.343373634860494,0.333,0.046,1,"Macrophages","Pcm1"
"Rab7b",0.000522334473181232,0.806250307737221,0.267,0.022,1,"Macrophages","Rab7b"
"Ddit3.1",0.000524772645424319,-1.2492291630297,0.133,0.527,1,"Macrophages","Ddit3"
"Sgms2.2",0.000528129838940451,-1.17762444009128,0.133,0.606,1,"Macrophages","Sgms2"
"Tmem38b.2",0.000529934126062939,-0.992526603248001,0.2,0.504,1,"Macrophages","Tmem38b"
"Eif1",0.000534653146455018,-0.515419887515061,0.667,0.962,1,"Macrophages","Eif1"
"Nap1l4",0.000534977626325142,0.923265810116833,0.333,0.195,1,"Macrophages","Nap1l4"
"Rac1.1",0.000536075131889176,-1.00960862715495,0.267,0.736,1,"Macrophages","Rac1"
"Atp5c1.2",0.000537501216350583,0.958985769027171,0.4,0.064,1,"Macrophages","Atp5c1"
"Chd7.2",0.000538216861862557,-1.34836359979711,0.267,0.64,1,"Macrophages","Chd7"
"Kif21b",0.000541655354555054,0.700349357568992,0.333,0.035,1,"Macrophages","Kif21b"
"Mcemp1.3",0.00055856487472281,-1.14125900048187,0.2,0.678,1,"Macrophages","Mcemp1"
"Tmem219",0.000586266336175623,0.804322967165971,0.267,0.026,1,"Macrophages","Tmem219"
"Srp9.2",0.000593259871124545,1.09286720247501,0.467,0.121,1,"Macrophages","Srp9"
"Stom",0.000603570384504974,0.370337673704736,0.467,0.109,1,"Macrophages","Stom"
"Ccl4.1",0.000625927336745667,-2.21754869855601,0.733,0.871,1,"Macrophages","Ccl4"
"H2-Q7.2",0.000640797781996821,0.983084426320448,0.467,0.252,1,"Macrophages","H2-Q7"
"Vasp.3",0.00065332574948041,-0.718090071088445,0.333,0.79,1,"Macrophages","Vasp"
"Scp2.2",0.000659478467773456,1.01384521624152,0.333,0.05,1,"Macrophages","Scp2"
"Antxr2.2",0.000665701598924186,-1.11800963659002,0.133,0.527,1,"Macrophages","Antxr2"
"Tcp1.1",0.000666028717694251,0.911667663194996,0.333,0.044,1,"Macrophages","Tcp1"
"Sfxn3.1",0.000682939406495996,0.845577387711106,0.267,0.025,1,"Macrophages","Sfxn3"
"Pi4k2b",0.00069103234884513,0.540120866856757,0.267,0.019,1,"Macrophages","Pi4k2b"
"Atp5j.2",0.000691859148641147,1.01851842275739,0.467,0.237,1,"Macrophages","Atp5j"
"F7",0.000705798922384038,0.382226015107213,0.267,0.023,1,"Macrophages","F7"
"Rwdd1",0.000717277240795191,1.19505821564489,0.4,0.069,1,"Macrophages","Rwdd1"
"Hsd11b1.1",0.00072190460992803,-0.976949511807952,0,0.338,1,"Macrophages","Hsd11b1"
"Ywhah.1",0.000730882124480411,1.00887325782029,0.6,0.209,1,"Macrophages","Ywhah"
"Atp5d.3",0.000737631978423277,1.05819896514694,0.6,0.183,1,"Macrophages","Atp5d"
"N4bp1.3",0.000744767961171312,-1.07110354567434,0.133,0.606,1,"Macrophages","N4bp1"
"Samhd1.1",0.000756306660595204,-1.15914650527008,0.333,0.687,1,"Macrophages","Samhd1"
"Gm42418.1",0.000777643414268228,0.903210152888321,1,0.999,1,"Macrophages","Gm42418"
"Plekhg3",0.000803913700489483,0.252351727872537,0.333,0.059,1,"Macrophages","Plekhg3"
"Mif.1",0.000832998653196829,0.722877063017236,0.933,0.723,1,"Macrophages","Mif"
"Galnt6.1",0.000837537366254549,0.489295016730926,0.333,0.039,1,"Macrophages","Galnt6"
"Gm2a",0.000840386046428041,0.929031037905473,0.6,0.222,1,"Macrophages","Gm2a"
"Rabgef1.2",0.000851916690931171,-1.07975027052427,0.133,0.53,1,"Macrophages","Rabgef1"
"Tax1bp1.2",0.000871248198327135,-0.745676424998452,0.4,0.829,1,"Macrophages","Tax1bp1"
"Psmd8.1",0.000876085586239603,0.882485723234205,0.533,0.369,1,"Macrophages","Psmd8"
"Litaf.3",0.000885682063035556,-0.794924175357177,0.6,0.896,1,"Macrophages","Litaf"
"Tmbim1",0.00088646345501183,0.473586766331029,0.333,0.04,1,"Macrophages","Tmbim1"
"Mapk3",0.000891934771820919,1.02010378421216,0.533,0.186,1,"Macrophages","Mapk3"
"Park7.3",0.000893568203196197,1.27437464989272,0.333,0.064,1,"Macrophages","Park7"
"Me2",0.000894364353145251,0.863815114628683,0.333,0.04,1,"Macrophages","Me2"
"Prdx6.1",0.000911886779252054,0.74386021895739,0.6,0.663,1,"Macrophages","Prdx6"
"Ccr1.3",0.000913540845419792,-0.942001858645816,0.6,0.892,1,"Macrophages","Ccr1"
"Casp4.3",0.000922233410505334,-1.16977066476709,0.133,0.59,1,"Macrophages","Casp4"
"Gbp7.1",0.000927774750329772,-1.26327089421218,0.133,0.468,1,"Macrophages","Gbp7"
"Dgat2.2",0.000928432750302651,-0.907737297297869,0,0.327,1,"Macrophages","Dgat2"
"Trim12a.1",0.000951571850342057,-0.826644702394693,0,0.326,1,"Macrophages","Trim12a"
"Parl",0.000984010194155321,0.799309770411248,0.333,0.04,1,"Macrophages","Parl"
"Slfn2.3",0.000984723829045741,-0.916753592052834,0.533,0.892,1,"Macrophages","Slfn2"
"Ccl6.3",0.00100198078665781,-0.60931811948349,0.133,0.593,1,"Macrophages","Ccl6"
"Mpc1.1",0.00102139415759498,0.979300338118153,0.467,0.191,1,"Macrophages","Mpc1"
"Eif3k.2",0.00103160424746863,1.09582016601092,0.467,0.215,1,"Macrophages","Eif3k"
"Igtp.3",0.00104551800335762,-0.35685638358395,0.067,0.402,1,"Macrophages","Igtp"
"Icam1",0.00106330689327556,-1.36187343073426,0.067,0.505,1,"Macrophages","Icam1"
"Ufm1",0.00106683179337708,0.562095660587704,0.333,0.044,1,"Macrophages","Ufm1"
"Psmd1.1",0.00107139731230824,0.291525911527573,0.267,0.03,1,"Macrophages","Psmd1"
"Cd9.3",0.00109040209549303,-0.588048148458589,0.667,0.957,1,"Macrophages","Cd9"
"Sat1.3",0.00109412687792401,-0.258894502023854,0.4,0.801,1,"Macrophages","Sat1"
"Fis1.2",0.0011080240054218,0.978814806615696,0.6,0.179,1,"Macrophages","Fis1"
"Stx4a.1",0.00112925894662187,0.443237423008879,0.333,0.046,1,"Macrophages","Stx4a"
"Cox5a.2",0.00114006709944404,1.18679598620389,0.467,0.18,1,"Macrophages","Cox5a"
"Sdcbp.3",0.0012007170539872,-0.742422635389218,0.533,0.892,1,"Macrophages","Sdcbp"
"Ndufab1.1",0.00120997518711586,0.880581088812421,0.267,0.032,1,"Macrophages","Ndufab1"
"Fos.2",0.00121357293721304,-1.59683778732255,0.067,0.442,1,"Macrophages","Fos"
"Ddx5.1",0.0012821850797229,-0.489108007113922,0.6,0.923,1,"Macrophages","Ddx5"
"Mrps18c",0.00128600657183171,0.483120769503673,0.4,0.076,1,"Macrophages","Mrps18c"
"Fyttd1",0.00131758163009432,0.820609676290427,0.333,0.043,1,"Macrophages","Fyttd1"
"Trim30b.2",0.0013247271774538,-0.824374111689341,0,0.312,1,"Macrophages","Trim30b"
"Ptpra.1",0.00133486975971898,0.960759976065491,0.333,0.047,1,"Macrophages","Ptpra"
"Inpp5d",0.00134638965278236,0.575289087692842,0.2,0.263,1,"Macrophages","Inpp5d"
"Snx10.2",0.00135527599221297,-1.11784559994672,0.2,0.571,1,"Macrophages","Snx10"
"Eepd1",0.00137730742953121,0.360887976191703,0.267,0.028,1,"Macrophages","Eepd1"
"Rab11fip1.3",0.00139034148976867,-1.20693270857546,0.2,0.566,1,"Macrophages","Rab11fip1"
"4921524J17Rik.1",0.00139790887622993,0.429529833692804,0.267,0.024,1,"Macrophages","4921524J17Rik"
"Lamp2.3",0.0014105831677639,-1.11101195423344,0.333,0.711,1,"Macrophages","Lamp2"
"mt-Nd5.2",0.00142090377997861,0.897664621452531,0.4,0.074,1,"Macrophages","mt-Nd5"
"Cyba.2",0.00143589128945769,0.644912852397251,0.667,0.753,1,"Macrophages","Cyba"
"Zfp263.1",0.00144878596882183,-0.794507195507358,0,0.308,1,"Macrophages","Zfp263"
"Spcs1.1",0.00148635415343141,1.05201725153227,0.267,0.082,1,"Macrophages","Spcs1"
"Il15",0.00150451392270032,-0.824834270204801,0,0.306,1,"Macrophages","Il15"
"Samd9l.1",0.00152006088797834,-0.85867043052959,0,0.306,1,"Macrophages","Samd9l"
"Snx9",0.00152038462802528,0.952961486428886,0.267,0.031,1,"Macrophages","Snx9"
"Retnlg.1",0.00157837712874544,-1.72236132452201,0,0.304,1,"Macrophages","Retnlg"
"Vps4b.2",0.00159294415307572,-0.993931578630884,0.267,0.62,1,"Macrophages","Vps4b"
"Tnip1.3",0.00160222978704555,-0.777922080020572,0.333,0.432,1,"Macrophages","Tnip1"
"Ndufc1",0.00160718859162575,1.16499313503101,0.267,0.036,1,"Macrophages","Ndufc1"
"Nlrp3.3",0.00161423239791275,-1.26516391837593,0.333,0.702,1,"Macrophages","Nlrp3"
"Zfp292.2",0.00173764263753476,-1.06890657870296,0.267,0.585,1,"Macrophages","Zfp292"
"Psma4",0.00173842974000552,0.818589037015792,0.4,0.072,1,"Macrophages","Psma4"
"Cox7a2.3",0.00175403961374577,0.943985035244086,0.733,0.437,1,"Macrophages","Cox7a2"
"C5ar1.3",0.00175619094290613,-0.838175930937143,0.333,0.676,1,"Macrophages","C5ar1"
"Il10rb.2",0.00181796016760058,-0.833785167815056,0.267,0.488,1,"Macrophages","Il10rb"
"Cyp4f18.1",0.00183682296006424,-1.13433603943219,0.067,0.48,1,"Macrophages","Cyp4f18"
"Hspe1.2",0.00184795891476886,0.972242381335473,0.267,0.026,1,"Macrophages","Hspe1"
"Nabp1",0.00185225564785195,-0.890933081202309,0,0.297,1,"Macrophages","Nabp1"
"Adipor1.3",0.00185685148713354,-0.594510956795609,0.533,0.713,1,"Macrophages","Adipor1"
"Ppp2r1a",0.00187990980938274,0.425003892246726,0.533,0.155,1,"Macrophages","Ppp2r1a"
"Pdlim7.2",0.00188212954286253,-0.889792426247099,0.133,0.431,1,"Macrophages","Pdlim7"
"Mrpl30.1",0.0018912101392265,1.12744383784612,0.333,0.082,1,"Macrophages","Mrpl30"
"Ctcf.1",0.00191527034895781,0.936972374968302,0.267,0.124,1,"Macrophages","Ctcf"
"Tcf25.2",0.00192651850328121,0.777673018162918,0.6,0.33,1,"Macrophages","Tcf25"
"Slc38a2.2",0.0019272429699712,-1.14491390503715,0.067,0.43,1,"Macrophages","Slc38a2"
"Hipk2",0.00193166767665069,0.366384252137989,0.267,0.032,1,"Macrophages","Hipk2"
"Slc23a2",0.00194218114164977,0.709900705929145,0.267,0.025,1,"Macrophages","Slc23a2"
"Sp140.3",0.00194656221099139,-0.937180346345004,0.4,0.772,1,"Macrophages","Sp140"
"Psmb6.2",0.00197109323110414,0.929903357800278,0.467,0.11,1,"Macrophages","Psmb6"
"S100a13.2",0.00200882281930731,0.913943860153732,0.4,0.076,1,"Macrophages","S100a13"
"Clec4n.2",0.00208871876874552,1.24149604510063,0.667,0.472,1,"Macrophages","Clec4n"
"Tomm20.2",0.00209619549361523,0.926916626915551,0.467,0.273,1,"Macrophages","Tomm20"
"Cpeb2.1",0.0021130931754876,-0.806213465843729,0,0.291,1,"Macrophages","Cpeb2"
"Tsn.1",0.00211671677494829,0.603440738804212,0.333,0.048,1,"Macrophages","Tsn"
"Itgb2.1",0.00214278942588094,0.660984756487508,0.533,0.46,1,"Macrophages","Itgb2"
"Eif5a.2",0.00214991382703805,0.307207351830059,0.267,0.536,1,"Macrophages","Eif5a"
"Gngt2",0.00215526614946807,0.946615731051742,0.467,0.125,1,"Macrophages","Gngt2"
"Jarid2.1",0.00215643643961097,0.572599624981649,0.333,0.048,1,"Macrophages","Jarid2"
"Gsap.2",0.0022276165282312,-0.549908603573619,0.133,0.563,1,"Macrophages","Gsap"
"Eif3h.2",0.00223281228229229,0.415161243697416,0.4,0.081,1,"Macrophages","Eif3h"
"Dusp5.2",0.00225311483043609,-1.14347344350154,0.133,0.472,1,"Macrophages","Dusp5"
"Mospd2",0.00226848177754523,0.298652851024844,0.267,0.036,1,"Macrophages","Mospd2"
"Cct4.1",0.00227877336064265,0.882966473490133,0.267,0.046,1,"Macrophages","Cct4"
"Gapdh.1",0.00230415900141967,0.747218764260462,0.8,0.882,1,"Macrophages","Gapdh"
"Tnfrsf23.3",0.00232118215356978,-0.943904804586614,0.4,0.639,1,"Macrophages","Tnfrsf23"
"Cd300lf.3",0.00234848427957464,-0.639655713636647,0.333,0.72,1,"Macrophages","Cd300lf"
"Ndufb2",0.00239236399884277,1.04393466730641,0.267,0.068,1,"Macrophages","Ndufb2"
"Dhx15.2",0.00243036990323191,0.265949495211693,0.333,0.07,1,"Macrophages","Dhx15"
"Emp3.3",0.0024323618146714,1.28187512668513,0.333,0.1,1,"Macrophages","Emp3"
"Sh2d3c.2",0.00244217257170923,-1.11474361367726,0.133,0.538,1,"Macrophages","Sh2d3c"
"Irak2.2",0.00245278080493724,-0.921312390565088,0.4,0.639,1,"Macrophages","Irak2"
"Sf3b6.2",0.00249464334957389,-0.30219973502626,0.267,0.207,1,"Macrophages","Sf3b6"
"Psmd2",0.00250385919251297,0.846199281928144,0.4,0.077,1,"Macrophages","Psmd2"
"Nupr1",0.00256281379416828,0.630400313621629,0.333,0.049,1,"Macrophages","Nupr1"
"Sell.2",0.00259214957551297,-1.17565574652799,0.067,0.392,1,"Macrophages","Sell"
"Slc16a3.3",0.0026004272100329,-0.893888741744004,0.267,0.696,1,"Macrophages","Slc16a3"
"Lcp2.2",0.00260725813012843,-0.987613518242157,0.133,0.516,1,"Macrophages","Lcp2"
"Jdp2.2",0.00261815917993322,-0.656988178012936,0.133,0.545,1,"Macrophages","Jdp2"
"Cd14.3",0.00264613886317616,-0.825650069151288,0.733,0.962,1,"Macrophages","Cd14"
"Plin2.2",0.00265711121366046,0.691488127639196,0.667,0.586,1,"Macrophages","Plin2"
"H2-D1.2",0.00267191133016152,-0.715279231752721,0.8,0.977,1,"Macrophages","H2-D1"
"Slc9a3r1.2",0.00267408089156011,0.252914304493074,0.2,0.434,1,"Macrophages","Slc9a3r1"
"Rpl37.3",0.00268410481322585,0.400056515739657,0.667,0.762,1,"Macrophages","Rpl37"
"Ly6a",0.00268414815032828,1.02359079466987,0.467,0.114,1,"Macrophages","Ly6a"
"Carhsp1.2",0.00268539934526454,-0.844139918750583,0.2,0.4,1,"Macrophages","Carhsp1"
"Jaml.1",0.00269754776196139,-0.890433390623593,0,0.28,1,"Macrophages","Jaml"
"Mbnl2.2",0.00274028184621655,-1.03165122487965,0.333,0.538,1,"Macrophages","Mbnl2"
"Psma7.2",0.00274808843873776,0.901098409574845,0.533,0.278,1,"Macrophages","Psma7"
"Nars",0.00276179974061271,1.06594100901876,0.4,0.093,1,"Macrophages","Nars"
"2610001J05Rik",0.00278068512712993,0.32941909275109,0.333,0.065,1,"Macrophages","2610001J05Rik"
"Mapk8",0.00280610239351751,0.52137867329839,0.333,0.055,1,"Macrophages","Mapk8"
"Dnajc15.1",0.00282027207861599,0.825442433652172,0.267,0.028,1,"Macrophages","Dnajc15"
"Jak1.2",0.00283410396091833,-0.789495359272447,0.333,0.553,1,"Macrophages","Jak1"
"Ndufb8.3",0.00283496598395436,0.488816943159887,0.333,0.053,1,"Macrophages","Ndufb8"
"Uqcrb.2",0.00286809778930262,0.413168190709413,0.333,0.055,1,"Macrophages","Uqcrb"
"Rabep1.1",0.00287381183120825,0.907770399783573,0.267,0.033,1,"Macrophages","Rabep1"
"Snx29",0.00287733406631358,0.450640350067102,0.267,0.028,1,"Macrophages","Snx29"
"Slc2a6.1",0.00291143165460072,-0.695078235798324,0,0.277,1,"Macrophages","Slc2a6"
"Lrg1.1",0.00294048747703584,-1.32186058425335,0,0.276,1,"Macrophages","Lrg1"
"Taf7",0.00297965678931639,-0.686405921894384,0,0.276,1,"Macrophages","Taf7"
